Data from https://doi.org/10.1002/adma.202008076
Upon cooling
Temperature(K)	Heat capacity(J/kg/K)
406.1	1430.83
406.2	1431.04
406.3	1431.25
406.4	1431.46
406.5	1431.68
406.6	1431.89
406.7	1432.1
406.8	1432.31
406.9	1432.52
407	1432.74
407.1	1432.95
407.2	1433.16
407.3	1433.37
407.4	1433.58
407.5	1433.8
407.6	1434.01
407.7	1434.22
407.8	1434.43
407.9	1434.64
408	1434.86
408.1	1435.07
408.2	1435.28
408.3	1435.49
408.4	1435.7
408.5	1435.92
408.6	1436.13
408.7	1436.34
408.8	1436.55
408.9	1436.76
409	1436.98
409.1	1437.19
409.2	1437.4
409.3	1437.61
409.4	1437.82
409.5	1438.04
409.6	1438.25
409.7	1438.46
409.8	1438.67
409.9	1438.88
410	1439.1
410.1	1439.31
410.2	1439.52
410.3	1439.73
410.4	1439.94
410.5	1440.16
410.6	1440.37
410.7	1440.58
410.8	1440.79
410.9	1441
411	1441.22
411.1	1441.43
411.2	1441.64
411.3	1441.85
411.4	1442.06
411.5	1442.28
411.6	1442.49
411.7	1442.7
411.8	1442.91
411.9	1443.12
412	1443.34
412.1	1443.55
412.2	1443.76
412.3	1443.97
412.4	1444.18
412.5	1444.4
412.6	1444.61
412.7	1444.82
412.8	1445.03
412.9	1445.24
413	1445.46
413.1	1445.67
413.2	1445.88
413.3	1446.09
413.4	1446.3
413.5	1446.52
413.6	1446.73
413.7	1446.94
413.8	1447.15
413.9	1447.36
414	1447.58
414.1	1447.79
414.2	1448
414.3	1448.21
414.4	1448.42
414.5	1448.64
414.6	1448.85
414.7	1449.06
414.8	1449.27
414.9	1449.48
415	1449.7
415.1	1449.91
415.2	1450.12
415.3	1450.33
415.4	1450.54
415.5	1450.76
415.6	1450.97
415.7	1451.18
415.8	1451.39
415.9	1451.6
416	1451.82
416.1	1452.03
416.2	1452.24
416.3	1452.45
416.4	1452.66
416.5	1452.88
416.6	1453.09
416.7	1453.3
416.8	1453.51
416.9	1453.72
417	1453.94
417.1	1454.15
417.2	1454.36
417.3	1454.57
417.4	1454.78
417.5	1455
417.6	1455.21
417.7	1455.42
417.8	1455.63
417.9	1455.84
418	1456.06
418.1	1456.27
418.2	1456.48
418.3	1456.69
418.4	1456.9
418.5	1457.12
418.6	1457.33
418.7	1457.54
418.8	1457.75
418.9	1457.96
419	1458.18
419.1	1458.39
419.2	1458.6
419.3	1458.81
419.4	1459.02
419.5	1459.24
419.6	1459.45
419.7	1459.66
419.8	1459.87
419.9	1460.08
420	1460.3
420.1	1460.51
420.2	1460.72
420.3	1460.93
420.4	1461.14
420.5	1461.36
420.6	1461.57
420.7	1461.78
420.8	1461.99
420.9	1462.2
421	1462.42
421.1	1462.63
421.2	1462.84
421.3	1463.05
421.4	1463.26
421.5	1463.48
421.6	1463.69
421.7	1463.9
421.8	1464.11
421.9	1464.32
422	1464.54
422.1	1464.75
422.2	1464.96
422.3	1465.17
422.4	1465.38
422.5	1465.6
422.6	1465.81
422.7	1466.02
422.8	1466.23
422.9	1466.44
423	1466.66
423.1	1466.87
423.2	1467.08
423.3	1467.29
423.4	1467.5
423.5	1467.72
423.6	1467.93
423.7	1468.14
423.8	1468.35
423.9	1468.56
424	1468.78
424.1	1468.99
424.2	1469.2
424.3	1469.41
424.4	1469.62
424.5	1469.84
424.6	1470.05
424.7	1470.26
424.8	1470.47
424.9	1470.68
425	1470.9
425.1	1471.11
425.2	1471.32
425.3	1471.53
425.4	1471.74
425.5	1471.96
425.6	1472.17
425.7	1472.38
425.8	1472.59
425.9	1472.8
426	1473.02
426.1	1473.23
426.2	1473.44
426.3	1473.65
426.4	1473.86
426.5	1474.08
426.6	1474.29
426.7	1474.5
426.8	1474.71
426.9	1474.92
427	1475.14
427.1	1475.35
427.2	1475.56
427.3	1475.77
427.4	1475.98
427.5	1476.2
427.6	1476.41
427.7	1476.62
427.8	1476.83
427.9	1477.04
428	1477.26
428.1	1477.47
428.2	1477.68
428.3	1477.89
428.4	1478.1
428.5	1478.32
428.6	1478.53
428.7	1478.74
428.8	1478.95
428.9	1479.16
429	1479.38
429.1	1479.59
429.2	1479.8
429.3	1480.01
429.4	1480.22
429.5	1480.44
429.6	1480.65
429.7	1480.86
429.8	1481.07
429.9	1481.28
430	1481.5
430.1	1481.71
430.2	1481.92
430.3	1482.13
430.4	1482.34
430.5	1482.56
430.6	1482.77
430.7	1482.98
430.8	1483.19
430.9	1483.4
431	1483.62
431.1	1483.83
431.2	1484.04
431.3	1484.25
431.4	1484.46
431.5	1484.68
431.6	1484.89
431.7	1485.1
431.8	1485.31
431.9	1485.52
432	1485.74
432.1	1485.95
432.2	1486.16
432.3	1486.37
432.4	1486.58
432.5	1486.8
432.6	1487.01
432.7	1487.22
432.8	1487.43
432.9	1487.64
433	1487.86
433.1	1488.07
433.2	1488.28
433.3	1488.49
433.4	1488.7
433.5	1488.92
433.6	1489.13
433.7	1489.34
433.8	1489.55
433.9	1489.76
434	1489.98
434.1	1490.19
434.2	1490.4
434.3	1490.61
434.4	1490.82
434.5	1491.04
434.6	1491.25
434.7	1491.46
434.8	1491.67
434.9	1491.88
435	1492.1
435.1	1492.31
435.2	1492.52
435.3	1492.73
435.4	1492.94
435.5	1493.16
435.6	1493.37
435.7	1493.58
435.8	1493.79
435.9	1494
436	1494.22
436.1	1494.43
436.2	1494.64
436.3	1494.85
436.4	1495.06
436.5	1495.28
436.6	1495.49
436.7	1495.7
436.8	1495.91
436.9	1496.12
437	1496.34
437.1	1496.55
437.2	1496.76
437.3	1496.97
437.4	1497.18
437.5	1497.4
437.6	1497.61
437.7	1497.82
437.8	1498.03
437.9	1498.24
438	1498.46
438.1	1498.67
438.2	1498.88
438.3	1499.09
438.4	1499.3
438.5	1499.52
438.6	1499.73
438.7	1499.94
438.8	1500.15
438.9	1500.36
439	1500.58
439.1	1500.79
439.2	1501
439.3	1501.21
439.4	1501.42
439.5	1501.64
439.6	1501.85
439.7	1502.06
439.8	1502.27
439.9	1502.48
440	1502.7
440.1	1502.91
440.2	1503.12
440.3	1503.33
440.4	1503.54
440.5	1503.76
440.6	1503.97
440.7	1504.18
440.8	1504.39
440.9	1504.6
441	1504.82
441.1	1505.03
441.2	1505.24
441.3	1505.45
441.4	1505.66
441.5	1505.88
441.6	1506.09
441.7	1506.3
441.8	1506.51
441.9	1506.72
442	1506.94
442.1	1507.15
442.2	1507.36
442.3	1507.57
442.4	1507.78
442.5	1508
442.6	1508.21
442.7	1508.42
442.8	1508.63
442.9	1508.84
443	1509.06
443.1	1509.27
443.2	1509.48
443.3	1509.69
443.4	1509.9
443.5	1510.12
443.6	1510.33
443.7	1510.54
443.8	1510.75
443.9	1510.96
444	1511.18
444.1	1511.39
444.2	1511.6
444.3	1511.81
444.4	1512.02
444.5	1512.24
444.6	1512.45
444.7	1512.66
444.8	1512.87
444.9	1513.08
445	1513.3
445.1	1513.51
445.2	1513.72
445.3	1513.93
445.4	1514.14
445.5	1514.36
445.6	1514.57
445.7	1514.78
445.8	1514.99
445.9	1515.2
446	1515.42
446.1	1515.63
446.2	1515.84
446.3	1516.05
446.4	1516.26
446.5	1516.48
446.6	1516.69
446.7	1516.9
446.8	1517.11
446.9	1517.32
447	1517.54
447.1	1517.75
447.2	1517.96
447.3	1518.17
447.4	1518.38
447.5	1518.6
447.6	1518.81
447.7	1519.02
447.8	1519.23
447.9	1519.44
448	1519.66
448.1	1519.87
448.2	1520.08
448.3	1520.29
448.4	1520.5
448.5	1520.72
448.6	1520.93
448.7	1521.14
448.8	1521.35
448.9	1521.56
449	1521.78
449.1	1521.99
449.2	1522.2
449.3	1522.41
449.4	1522.62
449.5	1522.84
449.6	1523.05
449.7	1523.26
449.8	1523.47
449.9	1523.68
450	406.12
