0.0000		255			 256			 257			 258			 259			 260			 261			 262			 263			 264			 265			 266			 267			 268			 269			 270			 271			 272			 273			 274			 275			 276			 277			 278			 279			 280			 281			 282			 283			 284			 285			 286			 287			 288			 289			 290			 291			 292			 293			 294			 295			 296			 297			 298			 299			 300			 301			 302			 303			 304			 305			 306			 307			 308			 
 0.100		  0.0629		  0.0666		  0.0687		  0.0727		  0.0763		  0.0804		  0.0839		  0.1292		  0.1325		  0.1445		  0.1531		  0.1617		  0.1789		  0.1948		  0.2088		  0.2234		  0.2321		  0.2532		  0.2642		  0.2849		  0.3063		  0.3196		  0.3165		  0.2792		  0.2286		  0.1859		  0.1466		  0.1166		  0.0920		  0.0740		  0.0601		  0.0485		  0.0417		  0.0483		  0.0412		  0.0355		  0.0309		  0.0264		  0.0234		  0.0216		  0.0256		  0.0227		  0.0205		  0.0182		  0.0174		  0.0154		  0.0234		  0.0218		  0.0197		  0.0185		  0.0185		  0.0185		  0.0185		     NaN		
 0.110		  0.0692		  0.0733		  0.0755		  0.0799		  0.0839		  0.0885		  0.0923		  0.1363		  0.1398		  0.1525		  0.1619		  0.1712		  0.1893		  0.2060		  0.2214		  0.2427		  0.2553		  0.2785		  0.2906		  0.3134		  0.3369		  0.3516		  0.3481		  0.3072		  0.2515		  0.2045		  0.1613		  0.1282		  0.1012		  0.0814		  0.0662		  0.0533		  0.0458		  0.0531		  0.0454		  0.0391		  0.0340		  0.0290		  0.0257		  0.0238		  0.0281		  0.0249		  0.0225		  0.0201		  0.0192		  0.0169		  0.0257		  0.0240		  0.0217		  0.0204		  0.0204		  0.0204		  0.0204		     NaN		
 0.120		  0.0755		  0.0799		  0.0824		  0.0872		  0.0915		  0.0965		  0.1007		  0.1434		  0.1471		  0.1604		  0.1706		  0.1808		  0.1998		  0.2172		  0.2340		  0.2567		  0.2757		  0.3039		  0.3170		  0.3419		  0.3675		  0.3836		  0.3798		  0.3351		  0.2744		  0.2231		  0.1760		  0.1399		  0.1103		  0.0888		  0.0722		  0.0582		  0.0500		  0.0579		  0.0495		  0.0426		  0.0371		  0.0317		  0.0281		  0.0259		  0.0307		  0.0272		  0.0246		  0.0219		  0.0209		  0.0185		  0.0281		  0.0262		  0.0237		  0.0222		  0.0222		  0.0222		  0.0222		     NaN		
 0.130		  0.0818		  0.0866		  0.0893		  0.0945		  0.0992		  0.1045		  0.1091		  0.1506		  0.1544		  0.1684		  0.1794		  0.1903		  0.2102		  0.2283		  0.2466		  0.2706		  0.2917		  0.3270		  0.3434		  0.3704		  0.3981		  0.4155		  0.4114		  0.3630		  0.2972		  0.2417		  0.1906		  0.1515		  0.1195		  0.0962		  0.0782		  0.0630		  0.0542		  0.0627		  0.0536		  0.0462		  0.0402		  0.0343		  0.0304		  0.0281		  0.0332		  0.0295		  0.0266		  0.0237		  0.0227		  0.0200		  0.0304		  0.0284		  0.0257		  0.0241		  0.0241		  0.0241		  0.0241		     NaN		
 0.140		  0.0881		  0.0932		  0.0961		  0.1018		  0.1068		  0.1126		  0.1175		  0.1577		  0.1616		  0.1763		  0.1881		  0.1998		  0.2207		  0.2395		  0.2592		  0.2846		  0.3076		  0.3445		  0.3698		  0.3989		  0.4288		  0.4475		  0.4431		  0.3909		  0.3201		  0.2603		  0.2053		  0.1632		  0.1287		  0.1036		  0.0842		  0.0678		  0.0583		  0.0676		  0.0577		  0.0498		  0.0433		  0.0370		  0.0327		  0.0303		  0.0358		  0.0317		  0.0287		  0.0255		  0.0244		  0.0215		  0.0327		  0.0306		  0.0276		  0.0259		  0.0259		  0.0259		  0.0259		     NaN		
 0.150		  0.0943		  0.0999		  0.1030		  0.1090		  0.1144		  0.1206		  0.1259		  0.1648		  0.1689		  0.1843		  0.1969		  0.2094		  0.2311		  0.2507		  0.2718		  0.2986		  0.3235		  0.3620		  0.3895		  0.4274		  0.4594		  0.4794		  0.4747		  0.4189		  0.3430		  0.2789		  0.2199		  0.1749		  0.1379		  0.1110		  0.0902		  0.0727		  0.0625		  0.0724		  0.0619		  0.0533		  0.0464		  0.0396		  0.0351		  0.0324		  0.0384		  0.0340		  0.0307		  0.0274		  0.0262		  0.0231		  0.0351		  0.0328		  0.0296		  0.0278		  0.0278		  0.0278		  0.0278		     NaN		
 0.160		  0.1006		  0.1066		  0.1098		  0.1163		  0.1221		  0.1287		  0.1342		  0.1719		  0.1762		  0.1923		  0.2057		  0.2189		  0.2416		  0.2619		  0.2843		  0.3126		  0.3394		  0.3795		  0.4089		  0.4524		  0.4900		  0.5114		  0.5064		  0.4468		  0.3658		  0.2975		  0.2346		  0.1865		  0.1471		  0.1184		  0.0962		  0.0775		  0.0667		  0.0772		  0.0660		  0.0569		  0.0494		  0.0423		  0.0374		  0.0346		  0.0409		  0.0363		  0.0328		  0.0292		  0.0279		  0.0246		  0.0374		  0.0349		  0.0316		  0.0296		  0.0296		  0.0296		  0.0296		     NaN		
 0.170		  0.1069		  0.1132		  0.1167		  0.1236		  0.1297		  0.1367		  0.1426		  0.1790		  0.1835		  0.2002		  0.2144		  0.2284		  0.2520		  0.2731		  0.2969		  0.3265		  0.3553		  0.3969		  0.4282		  0.4738		  0.5201		  0.5434		  0.5380		  0.4747		  0.3887		  0.3161		  0.2493		  0.1982		  0.1563		  0.1258		  0.1022		  0.0824		  0.0708		  0.0820		  0.0701		  0.0604		  0.0525		  0.0449		  0.0398		  0.0367		  0.0435		  0.0385		  0.0348		  0.0310		  0.0296		  0.0261		  0.0398		  0.0371		  0.0336		  0.0315		  0.0315		  0.0315		  0.0315		     NaN		
 0.180		  0.1132		  0.1199		  0.1236		  0.1308		  0.1373		  0.1447		  0.1510		  0.1861		  0.1908		  0.2082		  0.2232		  0.2379		  0.2625		  0.2843		  0.3095		  0.3405		  0.3712		  0.4144		  0.4475		  0.4952		  0.5434		  0.5753		  0.5697		  0.5026		  0.4116		  0.3347		  0.2639		  0.2098		  0.1655		  0.1331		  0.1083		  0.0872		  0.0750		  0.0869		  0.0742		  0.0640		  0.0556		  0.0475		  0.0421		  0.0389		  0.0460		  0.0408		  0.0369		  0.0328		  0.0314		  0.0277		  0.0421		  0.0393		  0.0355		  0.0333		  0.0333		  0.0333		  0.0333		     NaN		
 0.190		  0.1195		  0.1265		  0.1304		  0.1381		  0.1449		  0.1528		  0.1594		  0.1933		  0.1980		  0.2162		  0.2319		  0.2475		  0.2729		  0.2955		  0.3221		  0.3545		  0.3871		  0.4319		  0.4668		  0.5167		  0.5667		  0.6024		  0.6013		  0.5306		  0.4344		  0.3533		  0.2786		  0.2215		  0.1747		  0.1405		  0.1143		  0.0921		  0.0792		  0.0917		  0.0784		  0.0675		  0.0587		  0.0502		  0.0444		  0.0411		  0.0486		  0.0431		  0.0389		  0.0346		  0.0331		  0.0292		  0.0444		  0.0415		  0.0375		  0.0352		  0.0352		  0.0352		  0.0352		     NaN		
