%H field first colomn	Temp row	Mag data array
0.1200		1034754.4274		993731.6229		931653.4022		914537.0763		895753.7949		872339.9560		842292.7287		821763.5619		796919.4799		784540.9689		770685.2232		754778.7618		736630.5767		716229.4321		703125.5841		690136.1781		674651.1103		657943.1805		639092.3816		618167.0397		595424.6103		565782.3842		532640.0941		496926.2888		448299.9079		396913.0820		339066.5420		284833.2047		232440.0652		183508.3479		146814.0913		115423.0981		92585.4192		74674.9463		52011.3925		38739.6397		30178.6546		24557.4761		20699.7936		17764.1241		15560.0940		13849.6922		12488.9230		11362.7063		9296.8858		7900.1908		
0.1300		1037341.6773		996077.4534		933995.1502		916641.1901		897974.7970		874710.7014		844339.8909		824216.9280		799273.1135		786975.3033		773113.7445		757234.4385		739072.6553		718621.8743		705755.6879		692712.1123		677553.7978		660663.7696		641941.3237		620843.3138		598723.7791		569011.1656		536103.6415		501179.1049		452971.6101		401515.5338		345068.4344		290621.6077		239400.4580		190291.3108		152856.4606		121777.0899		98141.3737		79676.4478		55955.4053		41760.7513		32620.5156		26568.7450		22409.5044		19217.4204		16836.2599		14982.4803		13514.4659		12291.5291		10060.9628		8546.0953		
0.1400		1039776.8989		998328.4436		936297.5059		918734.7095		900201.8143		876889.0486		846552.7202		826547.1909		801589.5117		789276.5838		775491.3040		759505.4655		741480.7984		720782.2509		708179.0909		695175.1821		680397.6157		663320.7841		644688.1127		623511.6787		601594.8600		572097.8254		539443.6537		505266.6361		457622.3359		406037.1958		350932.6381		296390.8043		246066.0314		196551.5068		158676.1392		127910.6963		103657.7544		84630.0154		59791.2227		44771.8956		35055.3404		28579.6178		24112.5076		20670.5892		18109.1761		16114.9280		14537.9332		13221.7412		10824.9166		9192.0937		
0.1500		1041985.6746		1000502.9999		938530.4802		920821.1592		902404.9017		879068.4264		848715.0973		828738.9037		803732.9223		791451.3598		777695.9066		761659.3323		743832.0895		722843.8452		710514.0499		697502.8665		683134.1710		665896.0885		647331.2212		626193.0611		604186.1710		575079.8728		542662.7796		509299.1768		462247.1195		410582.8935		356503.9755		302217.0746		252525.3612		202885.7424		164424.7120		133837.9283		108944.3543		89512.2989		63548.9432		47751.1159		37466.1363		30587.6670		25800.3413		22120.7478		19381.6020		17247.0475		15559.2340		14150.0840		11588.8235		9838.5952		
0.1600		1044044.7613		1002623.3145		940681.1891		922901.7654		904515.0076		881079.9785		850788.0263		830819.9590		805694.8467		793530.7517		779774.7874		763742.7304		745982.8507		725029.0434		712856.6053		699696.9748		685727.7117		668370.3389		649906.1873		628818.9357		606588.9922		578030.0964		545827.4080		513208.9677		466847.2771		415153.9087		361885.1120		307822.1757		258938.4629		209203.2161		170098.4774		139576.6796		113954.1662		94155.9552		67253.6301		50697.1316		39855.9556		32568.4553		27471.0440		23566.9698		20653.4554		18379.2322		16578.8004		15075.8807		12352.7092		10485.2356		
0.1700		1046123.9538		1004715.4866		942744.3925		924969.5722		906500.5546		882967.2655		852764.0992		832811.6590		807661.2349		795564.2444		781791.3755		765726.7558		748054.4409		727190.8804		715197.0338		701872.9839		688156.2687		670749.9581		652438.9070		631323.3544		608853.5227		580921.7033		548958.0391		516424.5667		471316.6072		419538.2453		367197.4632		313082.7404		265316.8619		215413.6062		175671.0116		145039.6823		118860.2627		98723.4219		70919.8612		53524.6757		42241.8589		34551.0463		29143.8005		25013.8334		21924.6070		19512.8047		17595.6420		16001.4704		13115.8178		11131.4175		
0.1800		1048210.5125		1006757.0747		944690.5612		927020.0463		908400.9541		884808.7397		854660.7860		834731.5290		809614.4134		797544.5041		783722.9102		767679.4281		750044.2555		729254.5510		717407.9543		704043.1823		690379.8026		673066.8407		654953.4354		633701.0020		610966.0656		583712.6808		552040.4168		519058.2049		475049.4649		423894.2661		372054.6082		318006.6996		271250.7193		221426.0527		181127.5766		150338.7011		123687.3280		103214.7512		74561.9096		56331.4155		44624.0552		36536.5881		30811.9730		26462.5511		23197.9211		20646.5919		18618.1426		16926.9682		13873.0991		11777.8790		
0.1900		1050180.0290		1008759.3030		946551.3377		929051.0744		910208.5367		886655.5710		856490.5553		836596.3119		811533.2313		799461.8140		785604.1958		769695.1579		751951.5974		731264.9648		719524.7562		706189.3876		692374.7249		675348.7570		657473.2164		636037.1399		613051.8472		586302.4979		555034.7491		521630.8133		478758.5499		428232.9161		376912.9002		322924.3392		276323.9968		227128.4454		186477.2266		155650.2747		128408.5075		107489.7109		78193.5076		59130.6907		47002.7152		38521.8849		32477.7617		27916.3042		24475.2900		21780.8077		19640.5176		17852.1252		14627.2311		12424.5083		
0.2000		1052070.7491		1010728.3278		948335.6079		931062.9562		911976.9486		888486.6932		858249.1301		838423.1201		813383.0817		801304.2231		787458.9194		771559.2086		753795.4467		733213.3984		721527.7146		708290.7713		694259.0351		677647.4536		659831.5298		638308.8345		615311.7499		588747.3656		557804.9264		524181.1042		482280.6615		432541.2211		381413.0338		327790.5510		280685.5498		232328.9794		191727.2400		160858.6501		133006.3959		111708.3300		81819.0616		61930.6586		49378.0155		40502.7885		34143.5859		29372.0960		25753.7769		22914.7464		20656.5524		18776.6888		15381.0928		13071.1020		
0.2100		1053895.6688		1012469.8884		950065.3189		933057.1141		913705.4885		890249.0388		859933.9362		840229.7131		815139.6523		803067.2623		789225.8205		773341.0998		755624.8697		735113.6334		723392.2479		710319.2854		696096.3495		679925.7192		661904.1777		640509.0694		617577.7681		591131.8070		560419.1761		526713.0543		485684.8411		436805.4564		385759.9317		332580.3453		284540.3711		237081.2364		196885.5257		165903.3029		137574.7713		115947.8219		85259.7733		64727.5901		51709.5582		42474.9468		35813.0996		30825.1978		27031.9967		24047.2280		21666.8940		19700.4095		16134.7838		13717.4484		
0.2200		1055640.1522		1014118.6383		951767.3588		934999.8317		915401.2728		891920.0798		861549.8290		842035.4930		816929.2440		804691.3093		790879.2257		775087.5056		757432.1219		736971.7778		725086.9999		712226.2839		697897.0713		682110.9098		663948.2337		642701.9997		619755.9517		593481.1863		562988.4502		529230.6360		489020.4341		441009.8798		390151.3123		337275.6172		288106.1172		241562.0975		201919.2792		170747.3032		142070.8738		120163.3854		88586.5889		67517.8224		53950.5284		44432.5882		37483.6479		32270.8154		28302.8113		25172.0347		22685.0562		20625.9920		16888.1747		14361.9421		
0.2300		1057325.8443		1015769.9959		953444.8316		936541.9079		917029.8580		893455.2078		863106.4212		843767.1915		818525.5778		806219.1988		792530.1511		776792.3215		759208.5671		738764.3820		726721.3445		713941.7462		699654.6859		684185.2929		665946.3819		644776.5514		621934.1152		595813.0100		565522.7557		531737.8177		492296.5649		445277.0057		394533.4541		341939.8668		291632.7317		245922.6077		206824.4503		175360.0850		146460.7546		124310.0423		91882.3305		70279.3219		56194.7040		46363.9090		39153.0774		33704.2840		29568.1518		26294.4952		23706.9314		21552.6418		17641.3113		15005.3787		
0.2400		1058960.9602		1017407.0955		955010.7268		938063.5310		918505.2519		894969.5518		864624.9824		845335.7982		819982.2927		807751.7328		794153.9361		778431.7363		760923.3894		740483.3195		728312.5113		715532.7817		701422.7610		686143.8512		667887.5870		646743.7595		624044.8995		598133.3481		568032.1431		534238.5644		495409.3686		449500.6636		398855.2403		346554.2538		295293.5197		250319.8559		211603.7867		179675.2837		150713.9280		128322.8317		95081.0953		73020.7526		58436.3967		48265.2546		40819.3738		35122.4629		30832.0665		27426.2201		24728.9911		22478.8530		18394.2095		15647.9280		
0.2500		1060555.7810		1019017.6130		956528.8848		939551.3807		919850.4328		896459.9827		866153.6385		846776.0437		821429.4258		809273.5949		795726.9959		779989.5239		762525.3890		742127.0351		729865.9297		717076.5703		703192.2183		687977.8232		669800.1372		648692.1216		626124.9052		600401.2120		570526.5951		536736.8417		498304.0288		453439.9319		403068.0477		350900.2703		299370.4785		254885.3764		216251.7743		183836.9883		154789.1067		132086.4909		98221.6082		75723.6896		60672.6609		50148.3535		42480.4936		36529.1170		32095.4966		28534.9433		25749.7775		23403.6409		19146.8797		16289.0223		
0.2600		1062120.7898		1020593.2473		957974.1491		941017.9032		921192.4638		897923.0458		867643.9098		848144.4440		822863.1387		810780.8938		797219.1604		781505.0029		764076.3547		743662.6497		731386.0634		718615.6091		704893.4438		689692.8361		671695.1750		650647.6731		628192.3128		602619.3652		573016.1427		539236.6222		501139.7257		457012.6394		407134.3353		355230.4287		303510.6610		259382.9628		220763.0660		187863.5475		158710.4914		135721.6194		101329.9557		78343.8040		62900.7625		52017.2034		44134.2908		37924.4966		33357.6631		29650.3153		26768.6721		24326.1968		19899.3384		16929.5239		
0.2700		1063667.2202		1022040.4751		959394.9221		942464.2209		922525.9133		899357.3528		869084.3566		849525.8090		824283.3107		812272.6047		798654.4501		782986.4309		765641.3136		745124.0198		732878.8325		720139.6434		706515.9314		691296.5701		673561.9915		652577.1811		630260.2932		604889.4533		575511.2393		541741.9066		503942.4262		460198.7624		411045.8640		359295.9984		307604.3204		263718.4384		225143.6590		191780.9523		162544.9688		139272.7493		104419.5682		80951.0428		65118.1468		53869.3765		45778.4905		39316.5376		34604.0176		30764.6372		27785.9302		25245.7495		20651.6267		17569.8611		
0.2800		1065205.4150		1023445.7953		960816.4461		943866.9981		923850.4708		900772.1491		870484.0282		850875.4582		825690.8553		813689.2700		800059.9149		784442.8846		767089.1498		746548.0940		734350.5869		721624.0707		708051.6842		692807.4825		675369.7517		654432.8888		632316.0208		607164.4624		577861.8989		544256.7959		506762.3186		463183.7132		414786.7136		363281.6732		311846.8211		267969.3430		229472.1271		195613.9666		166428.2620		142839.4291		107504.6884		83553.1202		67325.3061		55731.6419		47410.6849		40707.4937		35811.9529		31875.1174		28800.4883		26161.7067		21399.3828		18208.5383		
0.2900		1066556.7875		1024843.5477		962201.8235		945145.6694		925167.3221		902172.6589		871845.0866		852218.2991		827084.7236		815051.1901		801435.2717		785878.9157		768424.1146		747931.0300		735807.7943		723100.5321		709550.1801		694289.2393		677055.7400		656326.0690		634346.9550		609401.8511		580263.8785		546785.8692		509491.8811		466081.0414		418233.3523		367242.2415		316255.2660		272181.2068		233769.2691		199388.5800		170378.5237		146447.4244		110579.5266		86148.5725		69518.8557		57593.1097		49028.3401		42094.9728		37017.7628		32980.0197		29813.8446		27072.7052		22150.9789		18842.1184		
0.3000		1067846.4104		1026208.5561		963501.6411		946419.7350		926472.6560		903565.3867		873170.9834		853547.6321		828453.1267		816404.2116		802780.6724		787295.1238		769735.2026		749281.9674		737256.9462		724628.2623		711035.6068		695755.4504		678718.3308		658185.6607		636328.6754		611552.0715		582669.0547		549338.2492		512142.6091		468987.7791		421518.4979		371186.5935		320703.6398		276457.0756		238036.3182		203131.1762		174194.8745		150039.2691		113637.0094		88727.7246		71691.6509		59452.4652		50626.2918		43473.8319		38221.3910		34082.2208		30820.5965		27978.7406		22902.1185		19473.9340		
0.3100		1069133.1665		1027527.8889		964756.9202		947711.3046		927764.1138		904936.3669		874465.5709		854808.9700		829793.8282		817709.0948		804102.5636		788684.1742		771032.8035		750632.0978		738704.6165		726248.3677		712514.4029		697208.3518		680355.0443		659925.7750		638227.8654		613547.2379		585060.3469		551936.3892		514777.8249		471996.4802		424665.5865		375180.3715		325170.8362		280953.4570		242273.5512		206868.2698		177791.3158		153606.2905		116678.1545		91295.8750		73834.8172		61308.6737		52196.4087		44860.4365		39424.4553		35182.8938		31818.6093		28880.2274		23649.2143		20106.9480		
0.3200		1070416.3756		1028774.1161		966032.5324		948906.4387		929039.0738		906175.9222		875732.8525		856001.6680		831098.0744		819002.0644		805407.6820		790014.9437		772316.2448		752006.0880		740154.6325		727846.1667		713983.8731		698650.0335		682010.5615		661532.9166		640028.4956		615428.6967		587431.0717		554568.6779		517406.5276		475074.7845		427705.1436		379174.8823		329653.8784		285550.8769		246481.1149		210626.5106		181272.3737		157162.5138		119703.8688		93886.7951		75948.7268		63160.6095		53742.9327		46245.1744		40628.2323		36282.6098		32812.7022		29778.7807		24394.7443		20740.9542		
0.3300		1071692.4009		1030006.9499		967203.9013		950066.2608		930294.3338		907270.8043		876975.6871		857161.4000		832365.6860		820256.0395		806704.9483		791264.8681		773585.3856		753366.4235		741606.3552		729373.6354		715454.6611		700082.6039		683680.1840		663112.0988		641787.0616		617245.3495		589803.3814		557216.6116		520026.0865		478173.5033		430673.1660		383143.8676		334143.8487		290150.5572		250659.1279		214433.5813		184714.1716		160605.9061		122710.2572		96478.7503		78037.5243		65006.9303		55271.0561		47630.2670		41833.8579		37381.9388		33800.7227		30676.1973		25139.1223		21374.8496		
0.3400		1072957.3301		1031218.8391		968358.8774		951221.7389		931525.4719		908350.6148		878154.6356		858294.3429		833580.8534		821398.9883		807988.9413		792500.3127		774841.2906		754693.1428		743051.3966		730872.4748		716889.6094		701508.2462		685333.8966		664676.3012		643570.1457		619027.2047		592130.9955		559862.3609		522830.6688		481282.0002		433608.0754		387095.8932		338603.7197		294690.7986		254807.7038		218290.8745		188138.0466		163878.4672		125633.0449		99057.1961		80120.4882		66848.3843		56785.9526		49013.1666		43042.4160		38481.4508		34784.6612		31575.0479		25882.1020		22007.6080		
0.3500		1074207.2081		1032414.3254		969494.6670		952362.1077		932725.4970		909407.6997		879252.7118		859385.4614		834735.6169		822493.2166		809181.0796		793723.4951		776083.8023		755999.8959		744478.0897		732297.6224		718338.0446		702929.2324		686958.0390		666239.1317		645375.7631		620801.6092		594358.8469		562492.6819		525614.3488		484389.5622		436551.8464		391000.9927		342992.8745		299122.0520		258926.9589		221942.0676		191539.7326		167062.8740		128505.2588		101612.1642		82244.5079		68680.9487		58292.7767		50391.5935		44254.9602		39581.7266		35769.0984		32480.1121		26624.2246		22639.5211		
0.3600		1075438.0881		1033593.3703		970601.5776		953481.5314		933858.5600		910457.2672		880282.4351		860470.5290		835834.4204		823567.5252		810363.2042		794937.3629		777312.0801		757287.3795		745870.4114		733588.7901		719774.4084		704347.9150		688539.9288		667829.2461		647089.5426		622596.1957		596347.1302		565095.6390		528145.1741		487485.3901		439551.4555		394793.9247		347242.7914		303398.0052		263017.0150		225625.5709		194954.0782		170201.0685		131265.4229		104135.4267		84374.7217		70507.2594		59796.6636		51763.1521		45473.6504		40685.8805		36759.8854		33393.7719		27365.9170		23271.0947		
0.3700		1076646.0454		1034732.7112		971673.6398		954577.5086		934930.2190		911485.0897		881270.7846		861559.9701		836920.6056		824625.8703		811420.4973		796142.5813		778530.3231		758574.7486		747208.7090		734836.5971		721176.8199		705766.7573		690010.2903		669430.6735		648678.4246		624394.0608		598192.6867		567641.6016		530526.7815		490558.5795		442556.2342		398370.7494		350878.6425		307472.9365		267078.0005		229314.1310		198452.1695		173311.0828		133995.2899		106619.2596		86471.8964		72330.9688		61302.7314		53130.9368		46705.8017		41791.4888		37750.6802		34310.4835		28107.4417		23902.3808		
0.3800		1077826.5261		1035826.9381		972726.2271		955650.2011		935971.9926		912506.5157		882290.8698		862647.8236		838005.2890		825674.3463		812466.9683		797331.1260		779743.2236		759864.0213		748454.6049		736032.4641		722527.7440		707189.4963		691368.9561		671021.5826		650234.4257		626132.8280		599995.2905		570090.1702		532815.0315		493598.0673		445515.0529		401727.5864		354272.1974		311154.4662		271110.0510		232999.0567		202002.3581		176412.9702		136710.0143		109055.9080		88537.5816		74151.7837		62816.0932		54492.7948		47945.8029		42898.0350		38738.6000		35226.0571		28848.2937		24533.4030		
0.3900		1078953.0956		1036905.4063		973761.9074		956672.0474		937001.9061		913541.1060		883327.9176		863728.4447		839084.9526		826725.8478		813504.8802		798514.2755		780898.6572		761136.4835		749607.9928		737201.4382		723784.2311		708623.7879		692664.7560		672601.5033		651767.9994		627863.6214		601814.4838		572370.7118		535010.5182		496592.4010		448455.6566		404944.0016		357605.7773		314440.8445		275044.9688		236671.5303		205571.5286		179542.1736		139411.3556		111431.9256		90580.7912		75933.3808		64341.7635		55851.4796		49185.5289		44004.9966		39725.6256		36138.3770		29588.5350		25164.0440		
0.4000		1080012.5636		1037971.5633		974778.9808		957653.7259		938034.4279		914513.9491		884358.4394		864794.0913		840154.7103		827797.6772		814534.3257		799569.8729		782024.7233		762367.5245		750726.5480		738383.8435		725015.8360		710063.3738		693935.4684		674172.9139		653284.7485		629600.1045		603682.6857		574404.7274		537148.1629		499527.8762		451394.8823		408060.2134		360829.8369		317476.8537		278255.4272		240320.0919		209124.1878		182674.8070		142100.8659		113731.3776		92602.3223		77701.7597		65875.4715		57207.8652		50415.1189		45109.7198		40703.5611		37050.4776		30328.8432		25795.0788		
0.4100		1081017.1544		1038987.0152		975776.2330		958602.1383		939034.8563		915440.7619		885377.1468		865819.7615		841209.0344		828878.8142		815553.3473		800620.7017		783165.2834		763512.0307		751836.9508		739573.3669		726291.5907		711495.6957		695189.4285		675724.1225		654790.5575		631290.0997		605568.4820		576243.4640		539245.4557		502382.5702		454277.2524		411104.3386		363997.7387		320400.8722		281345.4747		243953.8314		212625.5554		185795.6035		144780.1285		115969.4642		94619.2422		79459.6271		67411.6427		58555.6201		51625.9337		46210.3378		41679.2040		37954.2163		31068.4272		26426.8000		
0.4200		1082016.0445		1039954.7780		976739.2968		959524.2307		940012.3780		916369.7923		886381.3360		866789.7334		842242.4320		829958.7407		816560.4380		801615.8705		784274.6100		764566.6074		752934.7050		740792.7670		727556.3674		712904.8236		696430.7317		677261.6060		656292.5827		632980.8530		607423.9298		577951.7274		541316.2818		505005.5417		457167.6531		414100.6282		367159.3525		323370.1817		284434.0059		247575.4518		216106.0372		188879.9021		147450.7514		118164.0224		96608.4393		81201.4565		68947.8080		59892.1631		52829.8812		47301.7051		42653.9543		38853.6463		31807.8481		27057.4101		
0.4300		1082995.3118		1040896.2642		977667.0916		960439.2275		940974.2121		917295.0801		887369.3510		867738.2072		843248.5516		831030.7146		817558.6983		802588.8895		785357.6823		765584.8785		754037.9315		742022.9670		728734.8369		714264.8579		697663.2578		678776.1795		657801.6034		634671.2187		609179.9203		579592.8289		543371.8388		507390.0394		460154.3579		417081.6692		370424.4209		326485.2508		287503.9826		251170.9138		219502.2131		191866.4568		150114.6355		120334.6423		98584.5846		82908.8073		70483.2019		61222.8964		54030.0673		48383.1468		43626.4362		39750.2422		32548.5673		27685.1964		
0.4400		1083936.6971		1041822.0525		978571.1060		961341.0148		941880.1107		918211.5356		888352.5314		868639.3262		844218.1567		832089.4843		818557.9557		803556.4771		786448.5576		766596.2914		755162.1623		743245.6792		729832.0113		715522.4116		698890.8871		680207.4959		659316.6013		636361.4533		610806.2894		581230.8288		545419.0294		509616.1479		463156.8360		420067.9403		373693.5146		329665.3010		290572.7808		254713.2259		222753.9984		194822.5503		152782.1909		122506.3908		100564.3644		84612.8599		72018.3198		62551.0768		55228.6380		49459.3819		44600.6743		40644.7942		33287.7393		28312.1363		
0.4500		1084826.7020		1042739.4847		979468.9831		962193.0315		942747.2235		919113.1974		889313.1226		869550.2851		845131.2051		833130.2130		819553.9382		804517.5289		787534.3107		767621.7151		756256.9591		744448.6816		730904.2403		716666.0011		700118.1384		681565.1889		660831.7467		638052.0273		612369.8797		582896.3584		547437.0250		511784.1563		466157.2825		423106.2017		376971.5180		332924.8350		293658.1148		257834.8525		225892.0655		197763.5383		155492.3695		124720.9195		102557.5673		86319.1839		73551.8736		63877.1917		56427.9090		50536.8446		45584.9734		41537.8681		34027.1066		28938.4734		
0.4600		1085697.2630		1043644.5458		980371.3170		963056.4494		943598.1825		919991.6614		890218.5712		870370.2597		845988.9300		834149.1155		820541.4109		805470.0894		788625.7264		768670.2872		757339.2857		745620.3659		731963.5609		717795.6878		701351.9386		682933.7695		662345.1190		639740.7384		613903.5911		584627.0906		549345.6242		514006.9779		469154.3026		426084.1803		380228.7845		336004.8697		296783.5132		260759.8151		228974.8932		200690.4261		158205.3935		127006.6632		104554.1586		88022.2106		75082.7120		65201.7892		57627.8632		51613.6386		46567.4168		42429.2723		34766.2853		29565.2922		
0.4700		1086557.5379		1044532.4859		981210.5980		963918.0815		944444.5850		920840.1921		891055.8710		871185.6682		846810.6149		835143.1441		821515.1516		806412.1367		789709.2697		769754.0867		758406.3719		746738.6398		733020.1234		718926.0512		702606.2318		684297.8244		663855.6219		641425.3795		615434.9844		586389.6528		551378.6254		516223.3439		472142.3334		429036.0970		383477.8531		338935.0135		299960.7029		263601.4232		232023.4983		203604.3887		160896.7917		129318.0915		106544.3003		89716.0150		76609.5956		66525.4641		58828.9103		52690.8572		47540.2806		43321.6384		35504.2818		30193.5954		
0.4800		1087409.5310		1045413.1352		982036.3310		964771.3422		945287.9330		921665.7305		891846.9277		872006.0444		847610.9835		836075.2428		822469.7783		807336.0117		790773.3582		770751.3424		759454.3597		747810.9262		734084.8415		720032.0457		703866.7265		685656.7462		665362.5225		643103.4256		616991.8879		588124.2036		553610.7128		518398.8607		475085.7767		431983.0877		386739.0347		341820.1334		303150.4245		266496.2585		235038.6326		206506.8428		163545.5950		131642.6040		108511.1484		91387.9868		78132.2207		67848.9201		60038.2663		53766.6093		48502.7278		44210.9334		36239.9394		30821.1340		
