Data from https://doi.org/10.1016/j.apmt.2021.101023
Upon cooling
Temperature(K)	Heat capacity(J/kg/K)
252.42	1092.5
252.43	1092.55
252.44	1092.6
252.45	1092.66
252.46	1092.71
252.47	1092.77
252.48	1092.82
252.49	1092.87
252.5	1092.93
252.51	1092.98
252.52	1093.03
252.53	1093.09
252.54	1093.14
252.55	1093.19
252.56	1093.25
252.57	1093.3
252.58	1093.35
252.59	1093.41
252.6	1093.46
252.61	1093.52
252.62	1093.57
252.63	1093.62
252.64	1093.68
252.65	1093.73
252.66	1093.78
252.67	1093.84
252.68	1093.89
252.69	1093.94
252.7	1094
252.71	1094.05
252.72	1094.1
252.73	1094.16
252.74	1094.21
252.75	1094.27
252.76	1094.32
252.77	1094.37
252.78	1094.43
252.79	1094.48
252.8	1094.53
252.81	1094.59
252.82	1094.64
252.83	1094.69
252.84	1094.75
252.85	1094.8
252.86	1094.86
252.87	1094.91
252.88	1094.96
252.89	1095.02
252.9	1095.07
252.91	1095.12
252.92	1095.18
252.93	1095.23
252.94	1095.28
252.95	1095.34
252.96	1095.39
252.97	1095.44
252.98	1095.5
252.99	1095.55
253	1095.61
253.01	1095.66
253.02	1095.71
253.03	1095.77
253.04	1095.82
253.05	1095.87
253.06	1095.93
253.07	1095.98
253.08	1096.03
253.09	1096.09
253.1	1096.14
253.11	1096.19
253.12	1096.25
253.13	1096.3
253.14	1096.36
253.15	1096.41
253.16	1096.46
253.17	1096.52
253.18	1096.57
253.19	1096.62
253.2	1096.68
253.21	1096.73
253.22	1096.78
253.23	1096.84
253.24	1096.89
253.25	1096.94
253.26	1097
253.27	1097.05
253.28	1097.11
253.29	1097.16
253.3	1097.21
253.31	1097.27
253.32	1097.32
253.33	1097.37
253.34	1097.43
253.35	1097.48
253.36	1097.53
253.37	1097.59
253.38	1097.64
253.39	1097.7
253.4	1097.75
253.41	1097.8
253.42	1097.86
253.43	1097.91
253.44	1097.96
253.45	1098.02
253.46	1098.07
253.47	1098.12
253.48	1098.18
253.49	1098.23
253.5	1098.28
253.51	1098.34
253.52	1098.39
253.53	1098.45
253.54	1098.5
253.55	1098.55
253.56	1098.61
253.57	1098.66
253.58	1098.71
253.59	1098.77
253.6	1098.82
253.61	1098.87
253.62	1098.93
253.63	1098.98
253.64	1099.03
253.65	1099.09
253.66	1099.14
253.67	1099.2
253.68	1099.25
253.69	1099.3
253.7	1099.36
253.71	1099.41
253.72	1099.46
253.73	1099.52
253.74	1099.57
253.75	1099.62
253.76	1099.68
253.77	1099.73
253.78	1099.78
253.79	1099.84
253.8	1099.89
253.81	1099.95
253.82	1100
253.83	1100.05
253.84	1100.11
253.85	1100.16
253.86	1100.21
253.87	1100.27
253.88	1100.32
253.89	1100.37
253.9	1100.43
253.91	1100.48
253.92	1100.54
253.93	1100.59
253.94	1100.64
253.95	1100.7
253.96	1100.75
253.97	1100.8
253.98	1100.86
253.99	1100.91
254	1100.96
254.01	1101.02
254.02	1101.07
254.03	1101.12
254.04	1101.18
254.05	1101.23
254.06	1101.29
254.07	1101.34
254.08	1101.39
254.09	1101.45
254.1	1101.5
254.11	1101.55
254.12	1101.61
254.13	1101.66
254.14	1101.71
254.15	1101.77
254.16	1101.82
254.17	1101.87
254.18	1101.93
254.19	1101.98
254.2	1102.04
254.21	1102.09
254.22	1102.14
254.23	1102.2
254.24	1102.25
254.25	1102.3
254.26	1102.36
254.27	1102.41
254.28	1102.46
254.29	1102.52
254.3	1102.57
254.31	1102.62
254.32	1102.68
254.33	1102.73
254.34	1102.79
254.35	1102.84
254.36	1102.89
254.37	1102.95
254.38	1103
254.39	1103.05
254.4	1103.11
254.41	1103.16
254.42	1103.21
254.43	1103.27
254.44	1103.32
254.45	1103.38
254.46	1103.43
254.47	1103.48
254.48	1103.54
254.49	1103.59
254.5	1103.64
254.51	1103.7
254.52	1103.75
254.53	1103.8
254.54	1103.86
254.55	1103.91
254.56	1103.96
254.57	1104.02
254.58	1104.07
254.59	1104.13
254.6	1104.18
254.61	1104.23
254.62	1104.29
254.63	1104.34
254.64	1104.39
254.65	1104.45
254.66	1104.5
254.67	1104.55
254.68	1104.61
254.69	1104.66
254.7	1104.71
254.71	1104.77
254.72	1104.82
254.73	1104.88
254.74	1104.93
254.75	1104.98
254.76	1105.04
254.77	1105.09
254.78	1105.14
254.79	1105.2
254.8	1105.25
254.81	1105.3
254.82	1105.36
254.83	1105.41
254.84	1105.46
254.85	1105.52
254.86	1105.57
254.87	1105.63
254.88	1105.68
254.89	1105.73
254.9	1105.79
254.91	1105.84
254.92	1105.89
254.93	1105.95
254.94	1106
254.95	1106.05
254.96	1106.11
254.97	1106.16
254.98	1106.22
254.99	1106.27
255	1106.32
255.01	1106.38
255.02	1106.43
255.03	1106.48
255.04	1106.54
255.05	1106.59
255.06	1106.64
255.07	1106.7
255.08	1106.75
255.09	1106.8
255.1	1106.86
255.11	1106.91
255.12	1106.97
255.13	1107.02
255.14	1107.07
255.15	1107.13
255.16	1107.18
255.17	1107.23
255.18	1107.29
255.19	1107.34
255.2	1107.39
255.21	1107.45
255.22	1107.5
255.23	1107.55
255.24	1107.61
255.25	1107.66
255.26	1107.72
255.27	1107.77
255.28	1107.82
255.29	1107.88
255.3	1107.93
255.31	1107.98
255.32	1108.04
255.33	1108.09
255.34	1108.14
255.35	1108.2
255.36	1108.25
255.37	1108.3
255.38	1108.36
255.39	1108.41
255.4	1108.47
255.41	1108.52
255.42	1108.57
255.43	1108.63
255.44	1108.68
255.45	1108.73
255.46	1108.79
255.47	1108.84
255.48	1108.89
255.49	1108.95
255.5	1109
255.51	1109.06
255.52	1109.11
255.53	1109.16
255.54	1109.22
255.55	1109.27
255.56	1109.32
255.57	1109.38
255.58	1109.43
255.59	1109.48
255.6	1109.54
255.61	1109.59
255.62	1109.64
255.63	1109.7
255.64	1109.75
255.65	1109.81
255.66	1109.86
255.67	1109.91
255.68	1109.97
255.69	1110.02
255.7	1110.07
255.71	1110.13
255.72	1110.18
255.73	1110.23
255.74	1110.29
255.75	1110.34
255.76	1110.39
255.77	1110.45
255.78	1110.5
255.79	1110.56
255.8	1110.61
255.81	1110.66
255.82	1110.72
255.83	1110.77
255.84	1110.82
255.85	1110.88
255.86	1110.93
255.87	1110.98
255.88	1111.04
255.89	1111.09
255.9	1111.15
255.91	1111.2
255.92	1111.25
255.93	1111.31
255.94	1111.36
255.95	1111.41
255.96	1111.47
255.97	1111.52
255.98	1111.57
255.99	1111.63
256	1111.68
256.01	1111.73
256.02	1111.79
256.03	1111.84
256.04	1111.9
256.05	1111.95
256.06	1112
256.07	1112.06
256.08	1112.11
256.09	1112.16
256.1	1112.22
256.11	1112.27
256.12	1112.32
256.13	1112.38
256.14	1112.43
256.15	1112.48
256.16	1112.54
256.17	1112.59
256.18	1112.65
256.19	1112.7
256.2	1112.75
256.21	1112.81
256.22	1112.86
256.23	1112.91
256.24	1112.97
256.25	1113.02
256.26	1113.07
256.27	1113.13
256.28	1113.18
256.29	1113.23
256.3	1113.29
256.31	1113.34
256.32	1113.4
256.33	1113.45
256.34	1113.5
256.35	1113.56
256.36	1113.61
256.37	1113.66
256.38	1113.72
256.39	1113.77
256.4	1113.82
256.41	1113.88
256.42	1113.93
256.43	1113.99
256.44	1114.04
256.45	1114.09
256.46	1114.15
256.47	1114.2
256.48	1114.25
256.49	1114.31
256.5	1114.36
256.51	1114.41
256.52	1114.47
256.53	1114.52
256.54	1114.57
256.55	1114.63
256.56	1114.68
256.57	1114.74
256.58	1114.79
256.59	1114.84
256.6	1114.9
256.61	1114.95
256.62	1115
256.63	1115.06
256.64	1115.11
256.65	1115.16
256.66	1115.22
256.67	1115.27
256.68	1115.32
256.69	1115.38
256.7	1115.43
256.71	1115.49
256.72	1115.54
256.73	1115.59
256.74	1115.65
256.75	1115.7
256.76	1115.75
256.77	1115.81
256.78	1115.86
256.79	1115.91
256.8	1115.97
256.81	1116.02
256.82	1116.07
256.83	1116.13
256.84	1116.18
256.85	1116.24
256.86	1116.29
256.87	1116.34
256.88	1116.4
256.89	1116.45
256.9	1116.5
256.91	1116.56
256.92	1116.61
256.93	1116.66
256.94	1116.72
256.95	1116.77
256.96	1116.83
256.97	1116.88
256.98	1116.93
256.99	1116.99
257	1117.04
257.01	1117.09
257.02	1117.15
257.03	1117.2
257.04	1117.25
257.05	1117.31
257.06	1117.36
257.07	1117.41
257.08	1117.47
257.09	1117.52
257.1	1117.58
257.11	1117.63
257.12	1117.68
257.13	1117.74
257.14	1117.79
257.15	1117.84
257.16	1117.9
257.17	1117.95
257.18	1118
257.19	1118.06
257.2	1118.11
257.21	1118.16
257.22	1118.22
257.23	1118.27
257.24	1118.33
257.25	1118.38
257.26	1118.43
257.27	1118.49
257.28	1118.54
257.29	1118.59
257.3	1118.65
257.31	1118.7
257.32	1118.75
257.33	1118.81
257.34	1118.86
257.35	1118.91
257.36	1118.97
257.37	1119.02
257.38	1119.08
257.39	1119.13
257.4	1119.18
257.41	1119.24
257.42	1119.29
257.43	1119.34
257.44	1119.4
257.45	1119.45
257.46	1119.5
257.47	1119.56
257.48	1119.61
257.49	1119.67
257.5	1119.72
257.51	1119.77
257.52	1119.83
257.53	1119.88
257.54	1119.93
257.55	1119.99
257.56	1120.04
257.57	1120.09
257.58	1120.15
257.59	1120.2
257.6	1120.25
257.61	1120.31
257.62	1120.36
257.63	1120.42
257.64	1120.47
257.65	1120.52
257.66	1120.58
257.67	1120.63
257.68	1120.68
257.69	1120.74
257.7	1120.79
257.71	1120.84
257.72	1120.9
257.73	1120.95
257.74	1121
257.75	1121.06
257.76	1121.11
257.77	1121.17
257.78	1121.22
257.79	1121.27
257.8	1121.33
257.81	1121.38
257.82	1121.43
257.83	1121.49
257.84	1121.54
257.85	1121.59
257.86	1121.65
257.87	1121.7
257.88	1121.75
257.89	1121.81
257.9	1121.86
257.91	1121.92
257.92	1121.97
257.93	1122.02
257.94	1122.08
257.95	1122.13
257.96	1122.18
257.97	1122.24
257.98	1122.29
257.99	1122.34
258	1122.4
258.01	1122.45
258.02	1122.51
258.03	1122.56
258.04	1122.61
258.05	1122.67
258.06	1122.72
258.07	1122.77
258.08	1122.83
258.09	1122.88
258.1	1122.93
258.11	1122.99
258.12	1123.04
258.13	1123.09
258.14	1123.15
258.15	1123.2
258.16	1123.26
258.17	1123.31
258.18	1123.36
258.19	1123.42
258.2	1123.47
258.21	1123.52
258.22	1123.58
258.23	1123.63
258.24	1123.68
258.25	1123.74
258.26	1123.79
258.27	1123.84
258.28	1123.9
258.29	1123.95
258.3	1124.01
258.31	1124.06
258.32	1124.11
258.33	1124.17
258.34	1124.22
258.35	1124.27
258.36	1124.33
258.37	1124.38
258.38	1124.43
258.39	1124.49
258.4	1124.54
258.41	1124.59
258.42	1124.65
258.43	1124.7
258.44	1124.76
258.45	1124.81
258.46	1124.86
258.47	1124.92
258.48	1124.97
258.49	1125.02
258.5	1125.08
258.51	1125.13
258.52	1125.18
258.53	1125.24
258.54	1125.29
258.55	1125.35
258.56	1125.4
258.57	1125.45
258.58	1125.51
258.59	1125.56
258.6	1125.61
258.61	1125.67
258.62	1125.72
258.63	1125.77
258.64	1125.83
258.65	1125.88
258.66	1125.93
258.67	1125.99
258.68	1126.04
258.69	1126.1
258.7	1126.15
258.71	1126.2
258.72	1126.26
258.73	1126.31
258.74	1126.36
258.75	1126.42
258.76	1126.47
258.77	1126.52
258.78	1126.58
258.79	1126.63
258.8	1126.68
258.81	1126.74
258.82	1126.79
258.83	1126.85
258.84	1126.9
258.85	1126.95
258.86	1127.01
258.87	1127.06
258.88	1127.11
258.89	1127.17
258.9	1127.22
258.91	1127.27
258.92	1127.33
258.93	1127.38
258.94	1127.43
258.95	1127.49
258.96	1127.54
258.97	1127.6
258.98	1127.65
258.99	1127.7
259	1127.76
259.01	1127.81
259.02	1127.86
259.03	1127.92
259.04	1127.97
259.05	1128.02
259.06	1128.08
259.07	1128.13
259.08	1128.19
259.09	1128.24
259.1	1128.29
259.11	1128.35
259.12	1128.4
259.13	1128.45
259.14	1128.51
259.15	1128.56
259.16	1128.61
259.17	1128.67
259.18	1128.72
259.19	1128.77
259.2	1128.83
259.21	1128.88
259.22	1128.94
259.23	1128.99
259.24	1129.04
259.25	1129.1
259.26	1129.15
259.27	1129.2
259.28	1129.26
259.29	1129.31
259.3	1129.36
259.31	1129.42
259.32	1129.47
259.33	1129.52
259.34	1129.58
259.35	1129.63
259.36	1129.69
259.37	1129.74
259.38	1129.79
259.39	1129.85
259.4	1129.9
259.41	1129.95
259.42	1130.01
259.43	1130.06
259.44	1130.11
259.45	1130.17
259.46	1130.22
259.47	1130.28
259.48	1130.33
259.49	1130.38
259.5	1130.44
259.51	1130.49
259.52	1130.54
259.53	1130.6
259.54	1130.65
259.55	1130.7
259.56	1130.76
259.57	1130.81
259.58	1130.86
259.59	1130.92
259.6	1130.97
259.61	1131.03
259.62	1131.08
259.63	1131.13
259.64	1131.19
259.65	1131.24
259.66	1131.29
259.67	1131.35
259.68	1131.4
259.69	1131.45
259.7	1131.51
259.71	1131.56
259.72	1131.61
259.73	1131.67
259.74	1131.72
259.75	1131.78
259.76	1131.83
259.77	1131.88
259.78	1131.94
259.79	1131.99
259.8	1132.04
259.81	1132.1
259.82	1132.15
259.83	1132.2
259.84	1132.26
259.85	1132.31
259.86	1132.36
259.87	1132.42
259.88	1132.47
259.89	1132.53
259.9	1132.58
259.91	1132.63
259.92	1132.69
259.93	1132.74
259.94	1132.79
259.95	1132.85
259.96	1132.9
259.97	1132.95
259.98	1133.01
259.99	1133.06
260	1133.12
260.01	1133.19
260.02	1133.26
260.03	1133.32
260.04	1133.39
260.05	1133.46
260.06	1133.52
260.07	1133.59
260.08	1133.66
260.09	1133.72
260.1	1133.79
260.11	1133.86
260.12	1133.92
260.13	1133.99
260.14	1134.06
260.15	1134.12
260.16	1134.19
260.17	1134.26
260.18	1134.32
260.19	1134.39
260.2	1134.46
260.21	1134.52
260.22	1134.59
260.23	1134.66
260.24	1134.72
260.25	1134.79
260.26	1134.86
260.27	1134.92
260.28	1134.99
260.29	1135.06
260.3	1135.12
260.31	1135.19
260.32	1135.26
260.33	1135.32
260.34	1135.39
260.35	1135.46
260.36	1135.52
260.37	1135.59
260.38	1135.66
260.39	1135.72
260.4	1135.79
260.41	1135.86
260.42	1135.92
260.43	1135.99
260.44	1136.06
260.45	1136.12
260.46	1136.19
260.47	1136.26
260.48	1136.33
260.49	1136.39
260.5	1136.46
260.51	1136.53
260.52	1136.59
260.53	1136.66
260.54	1136.73
260.55	1136.79
260.56	1136.86
260.57	1136.93
260.58	1136.99
260.59	1137.06
260.6	1137.13
260.61	1137.19
260.62	1137.26
260.63	1137.33
260.64	1137.39
260.65	1137.46
260.66	1137.53
260.67	1137.59
260.68	1137.66
260.69	1137.73
260.7	1137.79
260.71	1137.86
260.72	1137.93
260.73	1137.99
260.74	1138.06
260.75	1138.13
260.76	1138.19
260.77	1138.26
260.78	1138.33
260.79	1138.39
260.8	1138.46
260.81	1138.53
260.82	1138.59
260.83	1138.66
260.84	1138.73
260.85	1138.79
260.86	1138.86
260.87	1138.93
260.88	1138.99
260.89	1139.06
260.9	1139.13
260.91	1139.19
260.92	1139.26
260.93	1139.33
260.94	1139.4
260.95	1139.46
260.96	1139.53
260.97	1139.6
260.98	1139.66
260.99	1139.73
261	1139.8
261.01	1139.86
261.02	1139.93
261.03	1140
261.04	1140.06
261.05	1140.13
261.06	1140.2
261.07	1140.26
261.08	1140.33
261.09	1140.4
261.1	1140.46
261.11	1140.53
261.12	1140.6
261.13	1140.66
261.14	1140.73
261.15	1140.8
261.16	1140.86
261.17	1140.93
261.18	1141
261.19	1141.06
261.2	1141.13
261.21	1141.2
261.22	1141.26
261.23	1141.33
261.24	1141.4
261.25	1141.46
261.26	1141.53
261.27	1141.6
261.28	1141.66
261.29	1141.73
261.3	1141.8
261.31	1141.86
261.32	1141.93
261.33	1142
261.34	1142.06
261.35	1142.13
261.36	1142.2
261.37	1142.26
261.38	1142.33
261.39	1142.4
261.4	1142.46
261.41	1142.53
261.42	1142.6
261.43	1142.67
261.44	1142.73
261.45	1142.8
261.46	1142.87
261.47	1142.93
261.48	1143
261.49	1143.07
261.5	1143.13
261.51	1143.2
261.52	1143.27
261.53	1143.33
261.54	1143.4
261.55	1143.47
261.56	1143.53
261.57	1143.6
261.58	1143.67
261.59	1143.73
261.6	1143.8
261.61	1143.87
261.62	1143.93
261.63	1144
261.64	1144.07
261.65	1144.13
261.66	1144.2
261.67	1144.27
261.68	1144.33
261.69	1144.4
261.7	1144.47
261.71	1144.53
261.72	1144.6
261.73	1144.67
261.74	1144.73
261.75	1144.8
261.76	1144.87
261.77	1144.93
261.78	1145
261.79	1145.07
261.8	1145.13
261.81	1145.2
261.82	1145.27
261.83	1145.33
261.84	1145.4
261.85	1145.47
261.86	1145.53
261.87	1145.6
261.88	1145.67
261.89	1145.74
261.9	1145.8
261.91	1145.87
261.92	1145.94
261.93	1146
261.94	1146.07
261.95	1146.14
261.96	1146.2
261.97	1146.27
261.98	1146.34
261.99	1146.4
262	1146.47
262.01	1146.54
262.02	1146.6
262.03	1146.67
262.04	1146.74
262.05	1146.8
262.06	1146.87
262.07	1146.94
262.08	1147
262.09	1147.07
262.1	1147.14
262.11	1147.2
262.12	1147.27
262.13	1147.34
262.14	1147.4
262.15	1147.47
262.16	1147.54
262.17	1147.6
262.18	1147.67
262.19	1147.74
262.2	1147.8
262.21	1147.87
262.22	1147.94
262.23	1148
262.24	1148.07
262.25	1148.14
262.26	1148.2
262.27	1148.27
262.28	1148.34
262.29	1148.4
262.3	1148.47
262.31	1148.54
262.32	1148.6
262.33	1148.67
262.34	1148.74
262.35	1148.81
262.36	1148.87
262.37	1148.94
262.38	1149.01
262.39	1149.07
262.4	1149.14
262.41	1149.21
262.42	1149.27
262.43	1149.34
262.44	1149.41
262.45	1149.47
262.46	1149.54
262.47	1149.61
262.48	1149.67
262.49	1149.74
262.5	1149.81
262.51	1149.87
262.52	1149.94
262.53	1150.01
262.54	1150.07
262.55	1150.14
262.56	1150.21
262.57	1150.27
262.58	1150.34
262.59	1150.41
262.6	1150.47
262.61	1150.54
262.62	1150.61
262.63	1150.67
262.64	1150.74
262.65	1150.81
262.66	1150.87
262.67	1150.94
262.68	1151.01
262.69	1151.07
262.7	1151.14
262.71	1151.21
262.72	1151.27
262.73	1151.34
262.74	1151.41
262.75	1151.47
262.76	1151.54
262.77	1151.61
262.78	1151.67
262.79	1151.74
262.8	1151.81
262.81	1151.88
262.82	1151.94
262.83	1152.01
262.84	1152.08
262.85	1152.14
262.86	1152.21
262.87	1152.28
262.88	1152.34
262.89	1152.41
262.9	1152.48
262.91	1152.54
262.92	1152.61
262.93	1152.68
262.94	1152.74
262.95	1152.81
262.96	1152.88
262.97	1152.94
262.98	1153.01
262.99	1153.08
263	1153.14
263.01	1153.21
263.02	1153.28
263.03	1153.34
263.04	1153.41
263.05	1153.48
263.06	1153.54
263.07	1153.61
263.08	1153.68
263.09	1153.74
263.1	1153.81
263.11	1153.88
263.12	1153.94
263.13	1154.01
263.14	1154.08
263.15	1154.14
263.16	1154.21
263.17	1154.28
263.18	1154.34
263.19	1154.41
263.2	1154.48
263.21	1154.54
263.22	1154.61
263.23	1154.68
263.24	1154.74
263.25	1154.81
263.26	1154.88
263.27	1154.95
263.28	1155.01
263.29	1155.08
263.3	1155.15
263.31	1155.21
263.32	1155.28
263.33	1155.35
263.34	1155.41
263.35	1155.48
263.36	1155.55
263.37	1155.61
263.38	1155.68
263.39	1155.75
263.4	1155.81
263.41	1155.88
263.42	1155.95
263.43	1156.01
263.44	1156.08
263.45	1156.15
263.46	1156.21
263.47	1156.28
263.48	1156.35
263.49	1156.41
263.5	1156.48
263.51	1156.55
263.52	1156.61
263.53	1156.68
263.54	1156.75
263.55	1156.81
263.56	1156.88
263.57	1156.95
263.58	1157.01
263.59	1157.08
263.6	1157.15
263.61	1157.21
263.62	1157.28
263.63	1157.35
263.64	1157.41
263.65	1157.48
263.66	1157.55
263.67	1157.61
263.68	1157.68
263.69	1157.75
263.7	1157.81
263.71	1157.88
263.72	1157.95
263.73	1158.01
263.74	1158.08
263.75	1158.15
263.76	1158.22
263.77	1158.28
263.78	1158.35
263.79	1158.42
263.8	1158.48
263.81	1158.55
263.82	1158.62
263.83	1158.68
263.84	1158.75
263.85	1158.82
263.86	1158.88
263.87	1158.95
263.88	1159.02
263.89	1159.08
263.9	1159.15
263.91	1159.22
263.92	1159.28
263.93	1159.35
263.94	1159.42
263.95	1159.48
263.96	1159.55
263.97	1159.62
263.98	1159.68
263.99	1159.75
264	1159.82
264.01	1159.88
264.02	1159.95
264.03	1160.02
264.04	1160.08
264.05	1160.15
264.06	1160.22
264.07	1160.28
264.08	1160.35
264.09	1160.42
264.1	1160.48
264.11	1160.55
264.12	1160.62
264.13	1160.68
264.14	1160.75
264.15	1160.82
264.16	1160.88
264.17	1160.95
264.18	1161.02
264.19	1161.08
264.2	1161.15
264.21	1161.22
264.22	1161.29
264.23	1161.35
264.24	1161.42
264.25	1161.49
264.26	1161.55
264.27	1161.62
264.28	1161.69
264.29	1161.75
264.3	1161.82
264.31	1161.89
264.32	1161.95
264.33	1162.02
264.34	1162.09
264.35	1162.15
264.36	1162.22
264.37	1162.29
264.38	1162.35
264.39	1162.42
264.4	1162.49
264.41	1162.55
264.42	1162.62
264.43	1162.69
264.44	1162.75
264.45	1162.82
264.46	1162.89
264.47	1162.95
264.48	1163.02
264.49	1163.09
264.5	1163.15
264.51	1163.22
264.52	1163.29
264.53	1163.35
264.54	1163.42
264.55	1163.49
264.56	1163.55
264.57	1163.62
264.58	1163.69
264.59	1163.75
264.6	1163.82
264.61	1163.89
264.62	1163.95
264.63	1164.02
264.64	1164.09
264.65	1164.15
264.66	1164.22
264.67	1164.29
264.68	1164.36
264.69	1164.42
264.7	1164.49
264.71	1164.56
264.72	1164.62
264.73	1164.69
264.74	1164.76
264.75	1164.82
264.76	1164.89
264.77	1164.96
264.78	1165.02
264.79	1165.09
264.8	1165.16
264.81	1165.22
264.82	1165.29
264.83	1165.36
264.84	1165.42
264.85	1165.49
264.86	1165.56
264.87	1165.62
264.88	1165.69
264.89	1165.76
264.9	1165.82
264.91	1165.89
264.92	1165.96
264.93	1166.02
264.94	1166.09
264.95	1166.16
264.96	1166.22
264.97	1166.29
264.98	1166.36
264.99	1166.42
265	1166.49
265.01	1166.56
265.02	1166.62
265.03	1166.69
265.04	1166.76
265.05	1166.82
265.06	1166.89
265.07	1166.96
265.08	1167.02
265.09	1167.09
265.1	1167.16
265.11	1167.22
265.12	1167.29
265.13	1167.36
265.14	1167.43
265.15	1167.49
265.16	1167.56
265.17	1167.63
265.18	1167.69
265.19	1167.76
265.2	1167.83
265.21	1167.89
265.22	1167.96
265.23	1168.03
265.24	1168.09
265.25	1168.16
265.26	1168.23
265.27	1168.29
265.28	1168.36
265.29	1168.43
265.3	1168.49
265.31	1168.56
265.32	1168.63
265.33	1168.69
265.34	1168.76
265.35	1168.83
265.36	1168.89
265.37	1168.96
265.38	1169.03
265.39	1169.09
265.4	1169.16
265.41	1169.23
265.42	1169.29
265.43	1169.36
265.44	1169.43
265.45	1169.49
265.46	1169.56
265.47	1169.63
265.48	1169.69
265.49	1169.76
265.5	1169.83
265.51	1169.89
265.52	1169.96
265.53	1170.03
265.54	1170.09
265.55	1170.16
265.56	1170.23
265.57	1170.29
265.58	1170.36
265.59	1170.43
265.6	1170.5
265.61	1170.56
265.62	1170.63
265.63	1170.7
265.64	1170.76
265.65	1170.83
265.66	1170.9
265.67	1170.96
265.68	1171.03
265.69	1171.1
265.7	1171.16
265.71	1171.23
265.72	1171.3
265.73	1171.36
265.74	1171.43
265.75	1171.5
265.76	1171.56
265.77	1171.63
265.78	1171.7
265.79	1171.76
265.8	1171.83
265.81	1171.9
265.82	1171.96
265.83	1172.03
265.84	1172.1
265.85	1172.16
265.86	1172.23
265.87	1172.3
265.88	1172.36
265.89	1172.43
265.9	1172.5
265.91	1172.56
265.92	1172.63
265.93	1172.7
265.94	1172.76
265.95	1172.83
265.96	1172.9
265.97	1172.96
265.98	1173.03
265.99	1173.1
266	1173.16
266.01	1173.23
266.02	1173.3
266.03	1173.36
266.04	1173.43
266.05	1173.5
266.06	1173.56
266.07	1173.63
266.08	1173.7
266.09	1173.77
266.1	1173.83
266.11	1173.9
266.12	1173.97
266.13	1174.03
266.14	1174.1
266.15	1174.17
266.16	1174.23
266.17	1174.3
266.18	1174.37
266.19	1174.43
266.2	1174.5
266.21	1174.57
266.22	1174.63
266.23	1174.7
266.24	1174.77
266.25	1174.83
266.26	1174.9
266.27	1174.97
266.28	1175.03
266.29	1175.1
266.3	1175.17
266.31	1175.23
266.32	1175.3
266.33	1175.37
266.34	1175.43
266.35	1175.5
266.36	1175.57
266.37	1175.63
266.38	1175.7
266.39	1175.77
266.4	1175.83
266.41	1175.9
266.42	1175.97
266.43	1176.03
266.44	1176.1
266.45	1176.17
266.46	1176.23
266.47	1176.3
266.48	1176.37
266.49	1176.43
266.5	1176.5
266.51	1176.57
266.52	1176.63
266.53	1176.7
266.54	1176.77
266.55	1176.84
266.56	1176.9
266.57	1176.97
266.58	1177.04
266.59	1177.1
266.6	1177.17
266.61	1177.24
266.62	1177.3
266.63	1177.37
266.64	1177.44
266.65	1177.5
266.66	1177.57
266.67	1177.64
266.68	1177.7
266.69	1177.77
266.7	1177.84
266.71	1177.9
266.72	1177.97
266.73	1178.04
266.74	1178.1
266.75	1178.17
266.76	1178.24
266.77	1178.3
266.78	1178.37
266.79	1178.44
266.8	1178.5
266.81	1178.57
266.82	1178.64
266.83	1178.7
266.84	1178.77
266.85	1178.84
266.86	1178.9
266.87	1178.97
266.88	1179.04
266.89	1179.1
266.9	1179.17
266.91	1179.24
266.92	1179.3
266.93	1179.37
266.94	1179.44
266.95	1179.5
266.96	1179.57
266.97	1179.64
266.98	1179.7
266.99	1179.77
267	1179.84
267.01	1179.91
267.02	1179.97
267.03	1180.04
267.04	1180.11
267.05	1180.17
267.06	1180.24
267.07	1180.31
267.08	1180.37
267.09	1180.44
267.1	1180.51
267.11	1180.57
267.12	1180.64
267.13	1180.71
267.14	1180.77
267.15	1180.84
267.16	1180.91
267.17	1180.97
267.18	1181.04
267.19	1181.11
267.2	1181.17
267.21	1181.24
267.22	1181.31
267.23	1181.37
267.24	1181.44
267.25	1181.51
267.26	1181.57
267.27	1181.64
267.28	1181.71
267.29	1181.77
267.3	1181.84
267.31	1181.91
267.32	1181.97
267.33	1182.04
267.34	1182.11
267.35	1182.17
267.36	1182.24
267.37	1182.31
267.38	1182.37
267.39	1182.44
267.4	1182.51
267.41	1182.57
267.42	1182.64
267.43	1182.71
267.44	1182.77
267.45	1182.84
267.46	1182.91
267.47	1182.98
267.48	1183.04
267.49	1183.11
267.5	1183.18
267.51	1183.24
267.52	1183.31
267.53	1183.38
267.54	1183.44
267.55	1183.51
267.56	1183.58
267.57	1183.64
267.58	1183.71
267.59	1183.78
267.6	1183.84
267.61	1183.91
267.62	1183.98
267.63	1184.04
267.64	1184.11
267.65	1184.18
267.66	1184.24
267.67	1184.31
267.68	1184.38
267.69	1184.44
267.7	1184.51
267.71	1184.58
267.72	1184.64
267.73	1184.71
267.74	1184.78
267.75	1184.84
267.76	1184.91
267.77	1184.98
267.78	1185.04
267.79	1185.11
267.8	1185.18
267.81	1185.24
267.82	1185.31
267.83	1185.38
267.84	1185.44
267.85	1185.51
267.86	1185.58
267.87	1185.64
267.88	1185.71
267.89	1185.78
267.9	1185.84
267.91	1185.91
267.92	1185.98
267.93	1186.05
267.94	1186.11
267.95	1186.18
267.96	1186.25
267.97	1186.31
