0.0	0.0
4.16	4.3
19.39	6.7
22.16	12.2
29.09	18.8
36.01	26.7
38.78	40.7
40.17	57.8
45.71	76.6
49.86	93
56.79	119.8
65.1	145.9
70.64	175.1
81.72	198.2
88.64	221.3
99.72	247.4
110.8	271.7
124.65	294.8
145.43	316.7
164.82	333.1
189.75	351.4
210.53	361.7
239.61	373.9
270.08	381.8
308.86	388.5
351.8	393.3
394.74	398.2
452.91	403.1
498.61	407.9
548.48	414
602.49	417.6
668.98	424.3
725.76	429.8
781.16	434.1
833.8	440.1
887.81	445.6
947.37	451.1
1009.7	459.6
1067.87	468.1
1119.11	474.8
1180.06	484.5
1235.46	491.8
1289.47	498.5
1328.25	504
1376.73	509.4
1429.36	513.1
1488.92	514.9
1534.63	518.6
1584.49	520.4
1642.66	520.4
1688.37	522.2
1771.47	521.6
1851.8	522.2
1994.46	524
