271.65	8987.52
320.69	8950.06
362.07	8927.59
401.92	8905.12
455.56	8877.65
490.8	8860.17
553.64	8822.72
596.55	8810.24
662.45	8785.27
708.43	8762.8
771.26	8740.32
837.16	8717.85
910.73	8695.38
955.17	8670.41
1022.61	8635.46
1086.97	8605.49
1160.54	8565.54
1229.5	8523.1
1286.21	8470.66
1330.65	8413.23
1344.44	8313.36
1362.84	8201
1372.03	8098.63
1385.82	8021.22
1437.81	7939.63
1526.08	7856.93
1616.57	7795.81
1715.88	7741.87
1764.43	7691.54
1852.7	7626.82
1929.95	7547.72
2011.6	7475.81
2080.02	7389.51
2166.08	7299.63
2238.91	7170.19
2298.5	7091.09
2435.33	6886.14
