290.55	6113.28
316.51	6094.82
345.71	6073.29
383.03	6052.78
408.99	6026.12
464.16	5991.26
506.34	5960.5
551.77	5932.82
590.72	5908.21
649.13	5865.15
692.94	5835.41
727.01	5821.06
785.42	5784.15
838.96	5762.62
902.24	5711.35
941.18	5690.84
993.1	5665.21
1064.5	5619.07
1114.79	5586.26
1169.96	5542.17
1231.62	5507.31
1293.27	5467.33
1350.06	5433.49
1395.49	5402.73
1436.06	5368.9
1505.83	5324.81
