0	0	1.5
278	703.4	690.64
278.09	703.4	690.64
278.18	703.4	690.64
278.26	703.4	690.64
278.35	703.4	690.64
278.44	703.4	690.64
278.53	703.4	690.64
278.62	703.4	690.64
278.7	703.4	690.64
278.79	703.4	690.64
278.88	703.4	690.64
278.97	704.3	690.45
279.06	705.84	689.46
279.14	706.43	686.99
279.23	705.64	689.8
279.32	708.83	687.79
279.41	705.35	686.92
279.5	706.97	687.8
279.58	708.74	687.81
279.67	708.63	686.76
279.76	708.5	688.83
279.85	709.99	694.62
279.94	711.34	691.58
280.02	710.98	692.18
280.11	712.05	690.81
280.2	709.75	690.69
280.29	709	691.36
280.38	711.78	690.16
280.46	713.43	687.67
280.55	711.97	689.58
280.64	711.75	689.54
280.73	714.24	689.33
280.82	715.19	692.72
280.9	708.91	693.07
280.99	711.23	693.47
281.08	713.03	695.2
281.17	715.03	694.95
281.26	716.59	693.8
281.34	714.96	697.88
281.43	714.54	693.48
281.52	714.46	694.15
281.61	714.61	694.43
281.7	718.42	694.39
281.78	718.69	695.58
281.87	716.43	697.14
281.96	717.04	696.47
282.05	721.09	696.19
282.14	722.08	696.76
282.22	722.53	694.23
282.31	722.32	695.07
282.4	721.93	696.38
282.49	723.74	696.98
282.58	724.32	697.66
282.66	724.03	698.76
282.75	724.28	699.88
282.84	725.24	700.28
282.93	728.68	698.32
283.02	728.4	701.45
283.1	730.18	702.54
283.19	729.89	702.85
283.28	728.53	703.14
283.37	730	702.1
283.46	732.54	702.91
283.54	732.4	703.48
283.63	733.3	702.67
283.72	731.66	703.37
283.81	729.29	705.21
283.9	726.94	706.64
283.98	730.34	706.33
284.07	731.88	704.74
284.16	731.93	704.45
284.25	734.99	707.59
284.34	737.9	704.45
284.42	735.2	706.99
284.51	735.78	705.91
284.6	738.73	706.2
284.69	738.24	707.23
284.78	737.85	707.62
284.86	739.51	709.51
284.95	741.74	710.82
285.04	742.93	713.83
285.13	745.31	712.35
285.22	744.53	712.65
285.3	742.84	713.17
285.39	743.88	715.42
285.48	744.42	716.44
285.57	742.73	713.18
285.66	742.34	712.77
285.74	744.78	710.27
285.83	742.19	713.51
285.92	743.13	713.36
286.01	749.18	714.65
286.1	751.69	716.39
286.18	751.58	716.4
286.27	750.47	715.14
286.36	750.56	715.53
286.45	753.1	717.42
286.54	756.46	720.26
286.62	755.47	719.45
286.71	755.71	720.25
286.8	752.15	719.83
286.89	756.37	719.12
286.98	759.31	720.3
287.06	760.89	722.29
287.15	761.92	721.71
287.24	759.51	722.51
287.33	760.81	721.18
287.42	763.06	724.24
287.5	765.18	725.37
287.59	765.37	725.49
287.68	765.64	726.16
287.77	767.53	726.36
