2.05	34.29
2.65	97
2.75	157.91
2.8	247.49
3.25	333.49
3.25	415.9
3.95	526.98
4.31	593.27
6.11	544.9
6.86	453.52
7.92	372.9
8.52	306.61
10.17	211.66
11.83	163.28
15.89	118.49
20.55	82.66
28.07	55.79
33.04	45.04
38.75	34.29
47.78	27.12
59.21	23.54
67.78	23.54
76.21	18.16
85.92	14.9
110.05	12.44
137.11	10.42
165.63	9.19
201.46	8.24
254.84	8.18
296.53	8.24
307.5	10.25
360.15	11.37
419.38	9.69
452.29	8.57
509.32	10.25
567.82	12.21
608.78	13.28
662.16	13.78
700.91	13.95
759.41	14.9
803.29	15.13
874.22	16.3
929.07	18.15
986.84	16.53
1051.92	16.81
1107.5	17.14
