Data from VACUUMSCHMELZE GmbH & Co. KG, Germany (https://vacuumschmelze.com)
Specific heat capacity at no external magnetic field
Temperature(K)	Heat capacity(J/kg/K)
262.1621634	494.7021612
262.2621634	493.5002017
262.3621634	496.954123
262.4621634	494.5785055
262.5621634	497.6029242
262.6621634	499.245117
262.7621634	496.5555488
262.8621634	495.5879312
262.9621634	497.0673379
263.0621634	498.2947924
263.1621634	503.7672212
263.2621634	500.8184575
263.3621634	499.3760335
263.4621634	502.1771244
263.5621634	502.3985617
263.6621634	501.483331
263.7621634	499.3551284
263.8621634	504.8711144
263.9621634	501.006299
264.0621634	510.6099234
264.1621634	508.6436096
264.2621634	516.5636928
264.3621634	512.1954721
264.4621634	511.9056539
264.5621634	516.999029
264.6621634	514.6349222
264.7621634	515.3154433
264.8621634	514.4383929
264.9621634	515.1982188
265.0621634	519.9718152
265.1621634	516.53222
265.2621634	521.7964508
265.3621634	524.3196897
265.4621634	525.2673585
265.5621634	521.7621872
265.6621634	526.6743747
265.7621634	524.633118
265.8621634	522.3477843
265.9621634	531.0396302
266.0621634	529.4279385
266.1621634	526.50462
266.2621634	534.0967423
266.3621634	532.2038341
266.4621634	531.9019459
266.5621634	535.5519852
266.6621634	532.0896475
266.7621634	531.8946912
266.8621634	528.7507769
266.9621634	536.1435713
267.0621634	536.5513617
267.1621634	535.6099319
267.2621634	533.0244767
267.3621634	535.3306658
267.4621634	538.0736413
267.5621634	534.5344017
267.6621634	536.2817192
267.7621634	532.1681342
267.8621634	538.2059222
267.9621634	536.3366901
268.0621634	535.668609
268.1621634	541.5893116
268.2621634	542.1406756
268.3621634	546.9565976
268.4621634	550.053295
268.5621634	543.5299429
268.6621634	547.1118213
268.7621634	547.9045256
268.8621634	550.3319108
268.9621634	553.4430486
269.0621634	556.8522144
269.1621634	555.9702238
269.2621634	558.8269294
269.3621634	559.2335068
269.4621634	564.1314222
269.5621634	564.0477892
269.6621634	568.4484378
269.7621634	572.6834921
269.8621634	573.327023
269.9621634	567.1095317
270.0621634	573.705444
270.1621634	575.4780552
270.2621634	580.1683696
270.3621634	582.0315123
270.4621634	580.7402623
270.5621634	581.4942173
