Data from https://doi.org/10.1038/s41467-019-09730-9
Upon cooling
Temperature(K)	Heat capacity(J/kg/K)
338.57	2536.5
338.56	2536.4
338.54	2536.29
338.52	2536.17
338.51	2536.08
338.49	2535.98
338.48	2535.88
338.46	2535.77
338.44	2535.67
338.42	2535.56
338.41	2535.5
338.39	2535.43
338.37	2535.34
338.36	2535.26
338.34	2535.21
338.33	2535.26
338.31	2535.24
338.29	2535.26
338.27	2535.22
338.26	2535.15
338.24	2535.08
338.23	2534.99
338.21	2534.9
338.19	2534.79
338.18	2534.68
338.16	2534.55
338.14	2534.45
338.13	2534.35
338.11	2534.27
338.09	2534.2
338.08	2534.12
338.06	2534.06
338.04	2533.98
338.03	2533.91
338.01	2533.84
337.99	2533.74
337.98	2533.64
337.96	2533.52
337.94	2533.42
337.92	2533.32
337.91	2533.25
337.89	2533.19
337.88	2533.13
337.86	2533.05
337.84	2532.98
337.83	2532.92
337.81	2532.82
337.79	2532.71
337.78	2532.62
337.76	2532.53
337.74	2532.44
337.73	2532.36
337.71	2532.28
337.69	2532.2
337.68	2532.13
337.66	2532.06
337.64	2531.97
337.63	2531.87
337.61	2531.76
337.59	2531.7
337.58	2531.7
337.56	2531.67
337.54	2531.61
337.53	2531.52
337.51	2531.46
337.49	2531.39
337.48	2531.33
337.46	2531.29
337.44	2531.19
337.43	2531.11
337.41	2531.01
337.39	2530.9
337.38	2530.78
337.36	2530.65
337.34	2530.52
337.33	2530.38
337.31	2530.25
337.29	2530.12
337.28	2530.02
337.26	2529.92
337.25	2529.84
337.23	2529.71
337.21	2529.53
337.19	2529.19
337.18	2528.94
337.16	2528.83
337.15	2528.79
337.13	2528.76
337.11	2528.72
337.1	2528.69
337.08	2528.71
337.06	2528.74
337.04	2528.74
337.03	2528.74
337.01	2528.68
336.99	2528.59
336.98	2528.47
336.96	2528.35
336.94	2528.1
336.93	2527.82
336.91	2527.58
336.89	2527.46
336.88	2527.37
336.86	2527.31
336.85	2527.27
336.83	2527.23
336.81	2527.19
336.8	2527.13
336.78	2527.06
336.76	2526.97
336.75	2526.88
336.73	2526.76
336.71	2526.63
336.7	2526.52
336.68	2526.41
336.66	2526.33
336.64	2526.26
336.63	2526.21
336.61	2526.17
336.6	2526.11
336.58	2526.05
336.56	2525.97
336.54	2525.89
336.53	2525.8
336.51	2525.72
336.5	2525.63
336.48	2525.52
336.46	2525.45
336.45	2525.35
336.43	2525.27
336.41	2525.2
336.4	2525.11
336.38	2525.04
336.36	2524.98
336.35	2524.91
336.33	2524.87
336.31	2524.8
336.3	2524.74
336.28	2524.73
336.26	2524.68
336.25	2524.6
336.23	2524.51
336.21	2524.4
336.2	2524.28
336.18	2524.17
336.16	2524.1
336.15	2524.02
336.13	2523.92
336.11	2523.83
336.1	2523.76
336.08	2523.67
336.06	2523.59
336.05	2523.49
336.03	2523.4
336.01	2523.28
336	2523.17
335.98	2523.07
335.96	2522.98
335.95	2522.87
335.93	2522.8
335.91	2522.76
335.9	2522.7
335.88	2522.64
335.86	2522.58
335.85	2522.52
335.83	2522.46
335.81	2522.41
335.8	2522.34
335.78	2522.26
335.76	2522.19
335.75	2522.14
335.73	2522.1
335.71	2522.06
335.7	2522.02
335.68	2521.96
335.66	2521.88
335.65	2521.79
335.63	2521.71
335.61	2521.59
335.6	2521.47
335.58	2521.31
335.56	2521.16
335.55	2521
335.53	2520.87
335.51	2520.75
335.5	2520.65
335.48	2520.57
335.47	2520.5
335.45	2520.43
335.43	2520.37
335.41	2520.3
335.4	2520.23
335.38	2520.14
335.36	2520.07
335.35	2519.99
335.33	2519.9
335.31	2519.8
335.3	2519.73
335.28	2519.65
335.26	2519.57
335.25	2519.47
335.23	2519.36
335.21	2519.24
335.2	2519.1
335.18	2518.99
335.17	2518.88
335.15	2518.74
335.13	2518.64
335.12	2518.54
335.1	2518.47
335.08	2518.4
335.07	2518.34
335.05	2518.27
335.03	2518.2
335.02	2518.14
335	2518.07
334.98	2517.99
334.97	2517.9
334.95	2517.83
334.93	2517.73
334.92	2517.68
334.9	2517.59
334.88	2517.52
334.87	2517.44
334.85	2517.37
334.83	2517.29
334.82	2517.19
334.8	2517.1
334.78	2517.02
334.77	2516.94
334.75	2516.85
334.73	2516.75
334.72	2516.64
334.7	2516.51
334.68	2516.4
334.67	2516.3
334.65	2516.06
334.63	2515.89
334.62	2515.83
334.6	2515.77
334.58	2515.7
334.57	2515.66
334.55	2515.61
334.53	2515.55
334.52	2515.46
334.5	2515.39
334.48	2515.3
334.47	2515.21
334.45	2515.11
334.43	2515.01
334.42	2514.92
334.4	2514.82
334.38	2514.73
334.37	2514.65
334.35	2514.57
334.33	2514.5
334.32	2514.41
334.3	2514.38
334.28	2514.33
334.27	2514.26
334.25	2514.16
334.23	2514.07
334.22	2513.96
334.2	2513.83
334.18	2513.73
334.17	2513.63
334.15	2513.52
334.13	2513.37
334.12	2513.3
334.1	2513.2
334.08	2513.09
334.07	2513.01
334.05	2512.93
334.03	2512.86
334.02	2512.8
334	2512.74
333.98	2512.69
333.97	2512.64
333.95	2512.57
333.93	2512.48
333.92	2512.38
333.9	2512.27
333.88	2512.15
333.87	2512.03
333.85	2511.92
333.83	2511.81
333.82	2511.71
333.8	2511.64
333.78	2511.58
333.77	2511.5
333.75	2511.39
333.73	2511.26
333.72	2511.12
333.7	2510.97
333.68	2510.77
333.67	2510.58
333.65	2510.42
333.63	2510.3
333.62	2510.21
333.6	2510.15
333.59	2510.17
333.57	2510.16
333.55	2510.16
333.53	2510.17
333.52	2510.25
333.5	2510.35
333.48	2510.27
333.47	2510
333.45	2509.81
333.43	2509.68
333.42	2509.55
333.4	2509.42
333.38	2509.28
333.37	2509.13
333.35	2508.98
333.34	2508.85
333.32	2508.75
333.3	2508.65
333.28	2508.56
333.27	2508.49
333.25	2508.43
333.24	2508.36
333.22	2508.34
333.2	2508.3
333.18	2508.23
333.17	2508.14
333.15	2508.03
333.13	2507.93
333.12	2507.81
333.1	2507.71
333.09	2507.62
333.07	2507.53
333.05	2507.42
333.04	2507.31
333.02	2507.22
333	2507.14
332.99	2507.04
332.97	2506.95
332.95	2506.87
332.94	2506.8
332.92	2506.72
332.9	2506.67
332.89	2506.62
332.87	2506.57
332.85	2506.49
332.84	2506.41
332.82	2506.29
332.8	2506.16
332.79	2506.03
332.77	2505.9
332.75	2505.77
332.74	2505.61
332.72	2505.45
332.7	2505.32
332.69	2505.23
332.67	2505.14
332.65	2505.08
332.64	2505.01
332.62	2504.95
332.6	2504.9
332.59	2504.84
332.57	2504.78
332.55	2504.71
332.54	2504.59
332.52	2504.48
332.5	2504.39
332.49	2504.29
332.47	2504.2
332.45	2504.13
332.44	2504.04
332.42	2503.95
332.4	2503.85
332.39	2503.74
332.37	2503.63
332.35	2503.49
332.34	2503.37
332.32	2503.25
332.3	2503.14
332.29	2503.02
332.27	2502.9
332.25	2502.81
332.24	2502.74
332.22	2502.68
332.21	2502.63
332.19	2502.58
332.17	2502.52
332.15	2502.45
332.14	2502.36
332.12	2502.26
332.1	2502.14
332.09	2502.03
332.07	2501.9
332.05	2501.78
332.04	2501.68
332.02	2501.61
332	2501.54
331.99	2501.48
331.97	2501.42
331.95	2501.35
331.94	2501.23
331.92	2501.12
331.9	2500.99
331.89	2500.85
331.87	2500.7
331.85	2500.56
331.84	2500.39
331.82	2500.26
331.8	2500.15
331.79	2500.05
331.77	2499.95
331.76	2499.84
331.74	2499.74
331.72	2499.62
331.7	2499.52
331.69	2499.45
331.67	2499.37
331.66	2499.3
331.64	2499.23
331.62	2499.16
331.61	2499.1
331.59	2499
331.57	2498.9
331.56	2498.81
331.54	2498.73
331.52	2498.64
331.5	2498.55
331.49	2498.46
331.47	2498.36
331.45	2498.15
331.44	2497.97
331.42	2497.74
331.41	2497.57
331.39	2497.47
331.37	2497.36
331.36	2497.26
331.34	2497.17
331.32	2497.08
331.31	2497
331.29	2496.91
331.27	2496.83
331.25	2496.75
331.24	2496.66
331.22	2496.57
331.2	2496.48
331.19	2496.39
331.17	2496.32
331.15	2496.24
331.14	2496.16
331.12	2496.09
331.11	2496.03
331.09	2495.95
331.07	2495.85
331.06	2495.74
331.04	2495.62
331.02	2495.52
331.01	2495.42
330.99	2495.34
330.97	2495.29
330.96	2495.24
330.94	2495.19
330.92	2495.16
330.91	2495.11
330.89	2495.06
330.87	2494.98
330.85	2494.87
330.84	2494.78
330.82	2494.67
330.81	2494.57
330.79	2494.48
330.77	2494.41
330.76	2494.32
330.74	2494.22
330.72	2494.13
330.71	2494.04
330.69	2493.94
330.67	2493.83
330.66	2493.73
330.64	2493.65
330.62	2493.56
330.61	2493.49
330.59	2493.43
330.57	2493.38
330.55	2493.3
330.54	2493.23
330.52	2493.1
330.51	2492.95
330.49	2492.77
330.47	2492.63
330.46	2492.47
330.44	2492.34
330.42	2492.22
330.41	2492.1
330.39	2492.01
330.37	2491.92
330.36	2491.85
330.34	2491.8
330.32	2491.76
330.31	2491.72
330.29	2491.69
330.27	2491.67
330.26	2491.65
330.24	2491.6
330.22	2491.53
330.21	2491.44
330.19	2491.33
330.17	2491.17
330.16	2491.02
330.14	2490.75
330.12	2490.27
330.11	2489.95
330.09	2489.83
330.07	2489.82
330.06	2489.74
330.04	2489.65
330.03	2489.54
330.01	2489.41
329.99	2489.29
329.97	2489.19
329.96	2489.1
329.94	2489.02
329.92	2488.93
329.91	2488.85
329.89	2488.84
329.87	2488.78
329.86	2488.71
329.84	2488.6
329.82	2488.49
329.81	2488.34
329.79	2488.22
329.77	2488.12
329.76	2488.05
329.74	2487.97
329.72	2487.9
329.71	2487.8
329.69	2487.7
329.67	2487.6
329.66	2487.51
329.64	2487.43
329.62	2487.34
329.61	2487.26
329.59	2487.16
329.58	2487.09
329.56	2487.01
329.54	2486.94
329.52	2486.84
329.51	2486.73
329.49	2486.64
329.48	2486.56
329.46	2486.47
329.44	2486.37
329.42	2486.25
329.41	2486.14
329.39	2486.01
329.38	2485.91
329.36	2485.82
329.34	2485.73
329.33	2485.66
329.31	2485.61
329.29	2485.55
329.28	2485.5
329.26	2485.42
329.24	2485.3
329.23	2485.17
329.21	2485.06
329.19	2484.94
329.18	2484.83
329.16	2484.74
329.14	2484.67
329.13	2484.58
329.11	2484.51
329.09	2484.45
329.07	2484.38
329.06	2484.29
329.04	2484.2
329.03	2484.09
329.01	2483.95
328.99	2483.84
328.98	2483.72
328.96	2483.6
328.94	2483.46
328.93	2483.34
328.91	2483.2
328.89	2483.09
328.88	2482.99
328.86	2482.91
328.84	2482.85
328.83	2482.78
328.81	2482.72
328.79	2482.67
328.78	2482.59
328.76	2482.48
328.74	2482.38
328.73	2482.27
328.71	2482.11
328.69	2481.93
328.68	2481.85
328.66	2481.77
328.64	2481.69
328.63	2481.6
328.61	2481.53
328.59	2481.44
328.58	2481.36
328.56	2481.27
328.54	2481.17
328.53	2481.07
328.51	2480.96
328.49	2480.88
328.48	2480.78
328.46	2480.68
328.44	2480.58
328.43	2480.46
328.41	2480.29
328.39	2480.17
328.38	2480.07
328.36	2479.98
328.34	2479.89
328.33	2479.83
328.31	2479.86
328.29	2479.84
328.28	2479.81
328.26	2479.78
328.24	2479.71
328.23	2479.6
328.21	2479.42
328.19	2479.22
328.18	2479.08
328.16	2478.94
328.14	2478.83
328.13	2478.73
328.11	2478.65
328.09	2478.57
328.08	2478.5
328.06	2478.44
328.04	2478.38
328.03	2478.34
328.01	2478.27
327.99	2478.19
327.98	2478.13
327.96	2478.07
327.94	2478
327.93	2477.92
327.91	2477.84
327.89	2477.74
327.88	2477.63
327.86	2477.53
327.84	2477.43
327.83	2477.34
327.81	2477.22
327.79	2477.11
327.78	2477
327.76	2476.92
327.74	2476.84
327.73	2476.75
327.71	2476.66
327.7	2476.55
327.68	2476.45
327.66	2476.35
327.64	2476.26
327.63	2476.15
327.61	2476.05
327.59	2475.96
327.58	2475.89
327.56	2475.82
327.54	2475.78
327.53	2475.72
327.51	2475.65
327.49	2475.58
327.48	2475.52
327.46	2475.46
327.44	2475.38
327.43	2475.28
327.41	2475.19
327.39	2475.07
327.38	2474.95
327.36	2474.85
327.35	2474.77
327.33	2474.66
327.31	2474.58
327.29	2474.52
327.28	2474.48
327.26	2474.39
327.25	2474.28
327.23	2474.16
327.21	2474.03
327.19	2473.88
327.18	2473.76
327.16	2473.69
327.14	2473.62
327.13	2473.63
327.11	2473.65
327.1	2473.71
327.08	2473.7
327.06	2473.61
327.05	2473.53
327.03	2473.43
327.01	2473.35
327	2473.26
326.98	2473.2
326.96	2473.16
326.95	2473.13
326.93	2473.08
326.91	2473.04
326.9	2473
326.88	2472.93
326.86	2472.88
326.84	2472.82
326.83	2472.72
326.81	2472.4
326.79	2471.96
326.78	2471.66
326.76	2471.41
326.75	2471.22
326.73	2471.11
326.71	2471.02
326.7	2470.94
326.68	2470.87
326.66	2470.84
326.65	2470.81
326.63	2470.74
326.61	2470.67
326.59	2470.57
326.58	2470.48
326.56	2470.4
326.55	2470.3
326.53	2470.2
326.51	2470.1
326.5	2470.03
326.48	2469.94
326.46	2469.87
326.45	2469.78
326.43	2469.69
326.41	2469.57
326.4	2469.48
326.38	2469.39
326.36	2469.32
326.34	2469.21
326.33	2469.12
326.31	2469
326.3	2468.86
326.28	2468.67
326.26	2468.45
326.25	2468.32
326.23	2468.19
326.21	2468.07
326.2	2467.96
326.18	2467.86
326.16	2467.77
326.15	2467.69
326.13	2467.6
326.11	2467.54
326.09	2467.46
326.08	2467.39
326.06	2467.34
326.05	2467.25
326.03	2467.18
326.01	2467.08
326	2467
325.98	2466.9
325.96	2466.8
325.95	2466.7
325.93	2466.58
325.91	2466.47
325.9	2466.33
325.88	2466.21
325.86	2466.11
325.85	2466.02
325.83	2465.94
325.81	2465.88
325.8	2465.82
325.78	2465.77
325.76	2465.72
325.75	2465.66
325.73	2465.61
325.71	2465.53
325.7	2465.46
325.68	2465.39
325.66	2465.3
325.65	2465.19
325.63	2465.09
325.61	2464.97
325.6	2464.86
325.58	2464.74
325.56	2464.63
325.55	2464.51
325.53	2464.4
325.51	2464.29
325.5	2464.18
325.48	2464.08
325.46	2463.99
325.45	2463.89
325.43	2463.76
325.41	2463.6
325.4	2463.51
325.38	2463.43
325.36	2463.34
325.35	2463.25
325.33	2463.17
325.31	2463.1
325.3	2463.03
325.28	2462.95
325.26	2462.88
325.25	2462.8
325.23	2462.7
325.21	2462.59
325.2	2462.51
325.18	2462.34
325.16	2462.23
325.15	2462.14
325.13	2462.04
325.11	2461.94
325.1	2461.82
325.08	2461.72
325.06	2461.63
325.05	2461.53
325.03	2461.42
325.01	2461.31
325	2461.14
324.98	2461.01
324.96	2460.91
324.95	2460.81
324.93	2460.68
324.91	2460.57
324.9	2460.45
324.88	2460.35
324.86	2460.29
324.85	2460.39
324.83	2460.69
324.81	2460.88
324.8	2461.06
324.78	2461.14
324.76	2461.08
324.75	2460.99
324.73	2460.86
324.71	2460.74
324.7	2460.61
324.68	2460.5
324.66	2460.39
324.65	2460.3
324.63	2460.19
324.61	2460.07
324.6	2459.96
324.58	2459.86
324.57	2459.75
324.55	2459.63
324.53	2459.51
324.51	2459.41
324.5	2459.33
324.48	2459.27
324.46	2459.21
324.45	2459.13
324.43	2459.02
324.41	2458.93
324.4	2458.83
324.38	2458.67
324.36	2458.46
324.35	2458.31
324.33	2458.1
324.31	2457.89
324.3	2457.78
324.28	2457.68
324.27	2457.6
324.25	2457.51
324.23	2457.46
324.22	2457.43
324.2	2457.37
324.18	2457.31
324.16	2457.24
324.15	2457.15
324.13	2456.99
324.11	2456.83
324.1	2456.7
324.08	2456.56
324.07	2456.44
324.05	2456.31
324.03	2456.18
324.01	2456.04
324	2455.93
323.98	2455.8
323.97	2455.69
323.95	2455.59
323.93	2455.49
323.92	2455.4
323.9	2455.31
323.88	2455.22
323.87	2455.14
323.85	2455.05
323.83	2454.96
323.82	2454.85
323.8	2454.75
323.78	2454.67
323.77	2454.59
323.75	2454.53
323.73	2454.48
323.72	2454.46
323.7	2454.42
323.68	2454.46
323.67	2454.57
323.65	2454.73
323.63	2454.64
323.62	2454.52
323.6	2454.37
323.58	2454.15
323.57	2454.01
323.55	2453.87
323.53	2453.74
323.52	2453.61
323.5	2453.49
323.48	2453.4
323.47	2453.31
323.45	2453.21
323.43	2453.13
323.42	2453.04
323.4	2452.94
323.38	2452.85
323.37	2452.75
323.35	2452.63
323.33	2452.49
323.32	2452.36
323.3	2452.26
323.28	2452.16
323.27	2452.08
323.25	2452
323.23	2451.93
323.22	2451.86
323.2	2451.79
323.18	2451.72
323.17	2451.65
323.15	2451.48
323.13	2451.37
323.12	2451.27
323.1	2451.17
323.08	2451.06
323.07	2450.94
323.05	2450.81
323.03	2450.68
323.02	2450.57
323	2450.45
322.98	2450.35
322.97	2450.23
322.95	2450.14
322.93	2450.03
322.92	2449.95
322.9	2449.83
322.88	2449.69
322.87	2449.58
322.85	2449.46
322.83	2449.36
322.82	2449.29
322.8	2449.22
322.78	2449.17
322.77	2449.1
322.75	2449.01
322.73	2448.93
322.72	2448.87
322.7	2448.81
322.68	2448.81
322.67	2448.75
322.65	2448.65
322.63	2448.57
322.62	2448.47
322.6	2448.35
322.58	2448.2
322.57	2447.9
322.55	2447.76
322.53	2447.61
322.52	2447.5
322.5	2447.4
322.48	2447.27
322.47	2447.13
322.45	2446.99
322.43	2446.85
322.42	2446.69
322.4	2446.55
322.39	2446.43
322.37	2446.33
322.35	2446.24
322.33	2446.16
322.32	2446.14
322.3	2446.07
322.28	2445.99
322.27	2445.9
322.25	2445.82
322.23	2445.72
322.22	2445.62
322.2	2445.54
322.18	2445.46
322.17	2445.41
322.15	2445.32
322.13	2445.28
322.12	2445.21
322.1	2445.1
322.08	2444.85
322.07	2444.73
322.05	2444.61
322.03	2444.49
322.02	2444.38
322	2444.27
321.99	2444.16
321.97	2444.08
321.95	2443.98
321.93	2443.88
321.92	2443.78
321.9	2443.69
321.89	2443.58
321.87	2443.47
321.85	2443.38
321.83	2443.27
321.82	2443.18
321.8	2443.07
321.79	2442.98
321.77	2442.86
321.75	2442.67
321.73	2442.51
321.72	2442.4
321.7	2442.3
321.69	2442.23
321.67	2442.16
321.65	2442.1
321.64	2442.02
321.62	2441.93
321.6	2441.85
321.58	2441.75
321.57	2441.6
321.55	2441.24
321.54	2440.9
321.52	2440.52
321.5	2440.27
321.49	2440.17
321.47	2440.04
321.45	2439.95
321.44	2439.87
321.42	2439.8
321.4	2439.72
321.39	2439.63
321.37	2439.56
321.35	2439.49
321.34	2439.43
321.32	2439.4
321.3	2439.38
321.29	2439.36
321.27	2439.33
321.25	2439.28
321.23	2439.2
321.22	2439.1
321.2	2438.98
321.19	2438.84
321.17	2438.61
321.15	2438.47
321.14	2438.37
321.12	2438.29
321.1	2438.21
321.09	2438.15
321.07	2438.15
321.05	2438.1
321.03	2438.03
321.02	2437.96
321	2437.87
320.99	2437.8
320.97	2437.72
320.95	2437.66
320.94	2437.58
320.92	2437.48
320.9	2437.39
320.88	2437.3
320.87	2437.19
320.85	2437.07
320.84	2436.92
320.82	2436.78
320.8	2436.66
320.79	2436.57
320.77	2436.47
320.75	2436.4
320.74	2436.33
320.72	2436.29
320.7	2436.29
320.68	2436.26
320.67	2436.3
320.65	2436.33
320.64	2436.36
320.62	2436.3
320.6	2436.24
320.59	2436.17
320.57	2436.09
320.55	2436
320.54	2435.9
320.52	2435.8
320.5	2435.66
320.49	2435.52
320.47	2435.4
320.45	2435.29
320.44	2435.18
320.42	2435.07
320.4	2434.99
320.39	2434.9
320.37	2434.82
320.35	2434.78
320.34	2434.72
320.32	2434.67
320.3	2434.62
320.29	2434.62
320.27	2434.57
320.25	2434.49
320.24	2434.38
320.22	2434.25
320.2	2434.07
320.19	2433.9
320.17	2433.69
320.15	2433.55
320.14	2433.46
320.12	2433.46
320.1	2433.65
320.09	2433.76
320.07	2433.72
320.05	2433.67
320.04	2433.58
320.02	2433.5
320	2433.38
319.99	2433.25
319.97	2433.08
319.95	2432.8
319.94	2432.62
319.92	2432.48
319.9	2432.24
319.89	2431.95
319.87	2431.8
319.85	2431.67
319.84	2431.56
319.82	2431.49
319.8	2431.44
319.79	2431.41
319.77	2431.35
319.75	2431.29
319.74	2431.24
319.72	2431.18
319.7	2431.08
319.69	2431
319.67	2430.91
319.65	2430.82
319.64	2430.74
319.62	2430.64
319.6	2430.52
319.59	2430.39
319.57	2430.23
319.55	2430.09
319.54	2429.96
319.52	2429.74
319.5	2429.63
319.49	2429.53
319.47	2429.48
319.45	2429.39
319.44	2429.31
319.42	2429.2
319.4	2428.99
319.39	2428.73
319.37	2428.54
319.35	2428.34
319.34	2428.04
319.32	2427.77
319.3	2427.66
319.29	2427.55
319.27	2427.47
319.25	2427.4
319.24	2427.3
319.22	2427.21
319.2	2427.1
319.19	2426.98
319.17	2426.87
319.15	2426.76
319.14	2426.63
319.12	2426.47
319.1	2426.22
319.09	2425.9
319.07	2425.44
319.05	2424.91
319.04	2424.58
319.02	2424.29
319.01	2423.95
318.99	2423.71
318.97	2423.42
318.96	2423.17
318.94	2422.88
318.92	2422.52
318.9	2422.14
318.89	2421.81
318.87	2421.52
318.86	2421.22
318.84	2421.02
318.82	2420.88
318.8	2420.74
318.79	2420.63
318.77	2420.53
318.75	2420.42
318.74	2420.3
318.72	2420.17
318.7	2420.05
318.69	2419.91
318.67	2419.61
318.66	2419.42
318.64	2419.72
318.62	2421.15
318.6	2424.32
318.59	2428.42
318.57	2432.32
318.55	2436.24
318.54	2439.88
318.52	2444.82
318.51	2451.31
318.49	2456.13
318.47	2459.12
318.46	2462.68
318.44	2466.05
318.42	2470.13
318.41	2472.59
318.39	2475.16
318.37	2476.09
318.36	2476.8
318.34	2477.9
318.32	2479.86
318.3	2481.41
318.29	2482.89
318.27	2484.85
318.26	2485.89
318.24	2486.49
318.22	2486.4
318.21	2486.61
318.19	2486.08
318.17	2483.7
318.16	2481.92
318.14	2481.27
318.12	2480.66
318.11	2479.74
318.09	2478.81
318.07	2477.29
318.06	2475.46
318.04	2473.42
318.02	2472.23
318.01	2471.48
317.99	2470.61
317.97	2469.86
317.96	2469.16
317.94	2468.4
317.92	2467.41
317.91	2466.28
317.89	2464.96
317.87	2463.65
317.86	2462.33
317.84	2461.44
317.82	2460.83
317.81	2460.29
317.79	2459.95
317.77	2459.67
317.76	2459.38
317.74	2459.09
317.72	2458.8
317.71	2458.5
317.69	2458.21
317.67	2457.86
317.66	2457.49
317.64	2457.05
317.62	2456.66
317.61	2456.37
317.59	2456.06
317.57	2455.66
317.56	2455.19
317.54	2454.73
317.52	2454.3
317.51	2453.93
317.49	2453.5
317.47	2453.13
317.46	2452.78
317.44	2452.32
317.42	2451.97
317.41	2451.63
317.39	2451.35
317.37	2451.09
317.36	2450.83
317.34	2450.59
317.32	2450.35
317.31	2450.08
317.29	2449.81
317.27	2449.54
317.25	2449.28
317.24	2449.01
317.22	2448.72
317.21	2448.43
317.19	2448.13
317.17	2447.8
317.16	2447.3
317.14	2446.83
317.12	2446.05
317.11	2445.39
317.09	2444.88
317.07	2444.55
317.06	2444.23
317.04	2443.92
317.02	2443.58
317.01	2443.3
316.99	2443.05
316.97	2442.8
316.96	2442.56
316.94	2442.34
316.92	2442.09
316.91	2441.82
316.89	2441.58
316.87	2441.31
316.86	2441.02
316.84	2440.73
316.82	2440.43
316.81	2440.13
316.79	2439.83
316.77	2439.52
316.76	2439.2
316.74	2438.87
316.72	2438.58
316.71	2438.32
316.69	2438.06
316.67	2437.83
316.66	2437.6
316.64	2437.35
316.62	2437.12
316.61	2436.88
316.59	2436.63
316.57	2436.39
316.56	2436.15
316.54	2435.88
316.52	2435.63
316.51	2435.35
316.49	2435.1
316.47	2434.84
316.46	2434.58
316.44	2434.33
316.42	2434.1
316.41	2433.86
316.39	2433.57
316.37	2433.29
316.36	2433.02
316.34	2432.74
316.32	2432.46
316.31	2432.12
316.29	2431.87
316.27	2431.64
316.26	2431.43
316.24	2431.24
316.22	2431.03
316.21	2430.78
316.19	2430.52
316.17	2430.28
316.16	2430.05
316.14	2429.82
316.12	2429.57
316.11	2429.33
316.09	2429.1
316.07	2428.88
316.06	2428.64
316.04	2428.39
316.02	2428.04
316.01	2427.61
315.99	2427.3
315.97	2427.05
315.96	2426.78
315.94	2426.54
315.92	2426.31
315.91	2426.1
315.89	2425.91
315.87	2425.72
315.86	2425.53
315.84	2425.34
315.82	2425.15
315.81	2424.97
315.79	2424.77
315.77	2424.55
315.76	2424.33
315.74	2424.09
315.72	2423.85
315.71	2423.61
315.69	2423.33
315.67	2423.01
315.66	2422.77
315.64	2422.56
315.62	2422.34
315.61	2422.11
315.59	2421.87
315.57	2421.66
315.56	2421.46
315.54	2421.23
315.53	2421.01
315.51	2420.79
315.49	2420.57
315.47	2420.35
315.46	2420.15
315.44	2419.94
315.42	2419.72
315.41	2419.51
315.39	2419.3
315.38	2419.13
315.36	2418.92
315.34	2418.69
315.33	2418.48
315.31	2418.28
315.29	2418.09
315.27	2417.87
315.26	2417.66
315.24	2417.45
315.22	2417.24
315.21	2417.02
315.19	2416.81
315.18	2416.6
315.16	2416.36
315.14	2416.15
315.12	2415.91
315.11	2415.67
315.09	2415.43
315.08	2415.12
315.06	2414.9
315.04	2414.68
315.03	2414.47
315.01	2414.24
314.99	2414.03
314.98	2413.84
314.96	2413.64
314.94	2413.46
314.92	2413.29
314.91	2413.13
314.89	2412.95
314.88	2412.8
314.86	2412.66
314.84	2412.53
314.82	2412.36
314.81	2412.17
314.79	2411.97
314.78	2411.78
314.76	2411.6
314.74	2411.43
314.72	2411.25
314.71	2411.07
314.69	2410.91
314.67	2410.77
314.66	2410.64
314.64	2410.52
314.63	2410.39
314.61	2410.23
314.59	2410.07
314.57	2409.92
314.56	2409.78
314.54	2409.62
314.52	2409.47
314.51	2409.31
314.49	2409.12
314.47	2408.9
314.46	2408.68
314.44	2408.46
314.42	2408.25
314.41	2408.04
314.39	2407.85
314.38	2407.67
314.36	2407.5
314.34	2407.31
314.33	2407.15
314.31	2406.99
314.29	2406.83
314.27	2406.66
314.26	2406.48
314.24	2406.3
314.23	2406.16
314.21	2406.03
314.19	2405.94
314.18	2405.84
314.16	2405.69
314.14	2405.55
314.13	2405.38
314.11	2405.22
314.09	2404.92
314.08	2404.74
314.06	2404.52
314.04	2404.33
314.03	2404.16
314.01	2404
313.99	2403.84
313.97	2403.66
313.96	2403.49
313.94	2403.32
313.93	2403.14
313.91	2402.96
313.89	2402.79
313.88	2402.58
313.86	2402.39
313.84	2402.22
313.83	2402.07
313.81	2401.91
313.79	2401.76
313.78	2401.64
313.76	2401.5
313.74	2401.38
313.73	2401.26
313.71	2401.14
313.69	2401.02
313.68	2400.89
313.66	2400.75
313.64	2400.59
313.63	2400.4
313.61	2400.24
313.59	2400.07
313.58	2399.89
313.56	2399.69
313.54	2399.51
313.53	2399.33
313.51	2399.16
313.49	2398.97
313.48	2398.78
313.46	2398.57
313.44	2398.38
313.43	2398.19
313.41	2398.04
313.39	2397.92
313.38	2397.78
313.36	2397.66
313.34	2397.53
313.33	2397.45
313.31	2397.33
313.29	2397.2
313.28	2397.04
313.26	2396.88
313.24	2396.7
313.22	2396.52
313.21	2396.33
313.19	2396.14
313.18	2395.96
313.16	2395.77
313.14	2395.6
313.13	2395.44
313.11	2395.3
313.09	2395.14
313.08	2395
313.06	2394.88
313.04	2394.76
313.03	2394.63
313.01	2394.48
312.99	2394.41
312.98	2394.32
312.96	2394.2
312.94	2394.07
312.93	2393.94
312.91	2393.79
312.89	2393.62
312.88	2393.47
312.86	2393.31
312.84	2393.12
312.83	2392.9
312.81	2392.75
312.79	2392.62
312.78	2392.47
312.76	2392.34
312.74	2392.18
312.73	2392.01
312.71	2391.86
