Data from https://doi.org/10.1039/D0TA05399F
Upon heating
Temperature(K)	Heat capacity(J/kg/K)
190.04	395.69
190.05	395.73
190.06	395.77
190.07	395.81
190.08	395.84
190.09	395.88
190.1	395.92
190.11	395.96
190.12	395.99
190.13	396.03
190.14	396.07
190.15	396.11
190.16	396.14
190.17	396.18
190.18	396.22
190.19	396.26
190.2	396.29
190.21	396.33
190.22	396.37
190.23	396.41
190.24	396.44
190.25	396.48
190.26	396.52
190.27	396.56
190.28	396.59
190.29	396.63
190.3	396.67
190.31	396.71
190.32	396.74
190.33	396.78
190.34	396.82
190.35	396.86
190.36	396.89
190.37	396.93
190.38	396.97
190.39	397.01
190.4	397.04
190.41	397.08
190.42	397.12
190.43	397.15
190.44	397.19
190.45	397.23
190.46	397.27
190.47	397.3
190.48	397.34
190.49	397.38
190.5	397.42
190.51	397.45
190.52	397.49
190.53	397.53
190.54	397.57
190.55	397.6
190.56	397.64
190.57	397.68
190.58	397.72
190.59	397.75
190.6	397.79
190.61	397.83
190.62	397.87
190.63	397.9
190.64	397.94
190.65	397.98
190.66	398.02
190.67	398.05
190.68	398.09
190.69	398.13
190.7	398.17
190.71	398.2
190.72	398.24
190.73	398.28
190.74	398.32
190.75	398.35
190.76	398.39
190.77	398.43
190.78	398.47
190.79	398.5
190.8	398.54
190.81	398.58
190.82	398.62
190.83	398.65
190.84	398.69
190.85	398.73
190.86	398.77
190.87	398.8
190.88	398.84
190.89	398.88
190.9	398.92
190.91	398.95
190.92	398.99
190.93	399.03
190.94	399.07
190.95	399.1
190.96	399.14
190.97	399.18
190.98	399.22
190.99	399.25
191	399.29
191.01	399.33
191.02	399.37
191.03	399.4
191.04	399.44
191.05	399.48
191.06	399.52
191.07	399.55
191.08	399.59
191.09	399.63
191.1	399.67
191.11	399.7
191.12	399.74
191.13	399.78
191.14	399.82
191.15	399.85
191.16	399.89
191.17	399.93
191.18	399.97
191.19	400
191.2	400.04
191.21	400.08
191.22	400.12
191.23	400.15
191.24	400.19
191.25	400.23
191.26	400.27
191.27	400.3
191.28	400.34
191.29	400.38
191.3	400.42
191.31	400.45
191.32	400.49
191.33	400.53
191.34	400.57
191.35	400.6
191.36	400.64
191.37	400.68
191.38	400.72
191.39	400.75
191.4	400.79
191.41	400.83
191.42	400.87
191.43	400.9
191.44	400.94
191.45	400.98
191.46	401.01
191.47	401.05
191.48	401.09
191.49	401.13
191.5	401.16
191.51	401.2
191.52	401.24
191.53	401.28
191.54	401.31
191.55	401.35
191.56	401.39
191.57	401.43
191.58	401.46
191.59	401.5
191.6	401.54
191.61	401.58
191.62	401.61
191.63	401.65
191.64	401.69
191.65	401.73
191.66	401.76
191.67	401.8
191.68	401.84
191.69	401.88
191.7	401.91
191.71	401.95
191.72	401.99
191.73	402.03
191.74	402.06
191.75	402.1
191.76	402.14
191.77	402.18
191.78	402.21
191.79	402.25
191.8	402.29
191.81	402.33
191.82	402.36
191.83	402.4
191.84	402.44
191.85	402.48
191.86	402.51
191.87	402.55
191.88	402.59
191.89	402.63
191.9	402.66
191.91	402.7
191.92	402.74
191.93	402.78
191.94	402.81
191.95	402.85
191.96	402.89
191.97	402.93
191.98	402.96
191.99	403
192	403.04
192.01	403.08
192.02	403.11
192.03	403.15
192.04	403.19
192.05	403.23
192.06	403.26
192.07	403.3
192.08	403.34
192.09	403.38
192.1	403.41
192.11	403.45
192.12	403.49
192.13	403.53
192.14	403.56
192.15	403.6
192.16	403.64
192.17	403.68
192.18	403.71
192.19	403.75
192.2	403.79
192.21	403.83
192.22	403.86
192.23	403.9
192.24	403.94
192.25	403.98
192.26	404.01
192.27	404.05
192.28	404.09
192.29	404.13
192.3	404.16
192.31	404.2
192.32	404.24
192.33	404.28
192.34	404.31
192.35	404.35
192.36	404.39
192.37	404.43
192.38	404.46
192.39	404.5
192.4	404.54
192.41	404.58
192.42	404.61
192.43	404.65
192.44	404.69
192.45	404.73
192.46	404.76
192.47	404.8
192.48	404.84
192.49	404.88
192.5	404.91
192.51	404.95
192.52	404.99
192.53	405.03
192.54	405.06
192.55	405.1
192.56	405.14
192.57	405.18
192.58	405.21
192.59	405.25
192.6	405.29
192.61	405.32
192.62	405.36
192.63	405.4
192.64	405.44
192.65	405.47
192.66	405.51
192.67	405.55
192.68	405.59
192.69	405.62
192.7	405.66
192.71	405.7
192.72	405.74
192.73	405.77
192.74	405.81
192.75	405.85
192.76	405.89
192.77	405.92
192.78	405.96
192.79	406
192.8	406.04
192.81	406.07
192.82	406.11
192.83	406.15
192.84	406.19
192.85	406.22
192.86	406.26
192.87	406.3
192.88	406.34
192.89	406.37
192.9	406.41
192.91	406.45
192.92	406.49
192.93	406.52
192.94	406.56
192.95	406.6
192.96	406.64
192.97	406.67
192.98	406.71
192.99	406.75
193	406.79
193.01	406.82
193.02	406.86
193.03	406.9
193.04	406.94
193.05	406.97
193.06	407.01
193.07	407.05
193.08	407.09
193.09	407.12
193.1	407.16
193.11	407.2
193.12	407.24
193.13	407.27
193.14	407.31
193.15	407.35
193.16	407.39
193.17	407.42
193.18	407.46
193.19	407.5
193.2	407.54
193.21	407.57
193.22	407.61
193.23	407.65
193.24	407.69
193.25	407.72
193.26	407.76
193.27	407.8
193.28	407.84
193.29	407.87
193.3	407.91
193.31	407.95
193.32	407.99
193.33	408.02
193.34	408.06
193.35	408.1
193.36	408.14
193.37	408.17
193.38	408.21
193.39	408.25
193.4	408.29
193.41	408.32
193.42	408.36
193.43	408.4
193.44	408.44
193.45	408.47
193.46	408.51
193.47	408.55
193.48	408.59
193.49	408.62
193.5	408.66
193.51	408.7
193.52	408.74
193.53	408.77
193.54	408.81
193.55	408.85
193.56	408.89
193.57	408.92
193.58	408.96
193.59	409
193.6	409.04
193.61	409.07
193.62	409.11
193.63	409.15
193.64	409.19
193.65	409.22
193.66	409.26
193.67	409.3
193.68	409.34
193.69	409.37
193.7	409.41
193.71	409.45
193.72	409.49
193.73	409.52
193.74	409.56
193.75	409.6
193.76	409.64
193.77	409.67
193.78	409.71
193.79	409.75
193.8	409.79
193.81	409.82
193.82	409.86
193.83	409.9
193.84	409.94
193.85	409.97
193.86	410.01
193.87	410.05
193.88	410.08
193.89	410.12
193.9	410.16
193.91	410.2
193.92	410.23
193.93	410.27
193.94	410.31
193.95	410.35
193.96	410.38
193.97	410.42
193.98	410.46
193.99	410.5
194	410.53
194.01	410.57
194.02	410.61
194.03	410.65
194.04	410.68
194.05	410.72
194.06	410.76
194.07	410.8
194.08	410.83
194.09	410.87
194.1	410.91
194.11	410.95
194.12	410.98
194.13	411.02
194.14	411.06
194.15	411.1
194.16	411.13
194.17	411.17
194.18	411.21
194.19	411.25
194.2	411.28
194.21	411.32
194.22	411.36
194.23	411.4
194.24	411.43
194.25	411.47
194.26	411.51
194.27	411.55
194.28	411.58
194.29	411.62
194.3	411.66
194.31	411.7
194.32	411.73
194.33	411.77
194.34	411.81
194.35	411.85
194.36	411.88
194.37	411.92
194.38	411.96
194.39	412
194.4	412.03
194.41	412.07
194.42	412.11
194.43	412.15
194.44	412.18
194.45	412.22
194.46	412.26
194.47	412.3
194.48	412.33
194.49	412.37
194.5	412.41
194.51	412.45
194.52	412.48
194.53	412.52
194.54	412.56
194.55	412.6
194.56	412.63
194.57	412.67
194.58	412.71
194.59	412.75
194.6	412.78
194.61	412.82
194.62	412.86
194.63	412.9
194.64	412.93
194.65	412.97
194.66	413.01
194.67	413.05
194.68	413.08
194.69	413.12
194.7	413.16
194.71	413.2
194.72	413.23
194.73	413.27
194.74	413.31
194.75	413.35
194.76	413.38
194.77	413.42
194.78	413.46
194.79	413.5
194.8	413.53
194.81	413.57
194.82	413.61
194.83	413.65
194.84	413.68
194.85	413.72
194.86	413.76
194.87	413.8
194.88	413.83
194.89	413.87
194.9	413.91
194.91	413.95
194.92	413.98
194.93	414.02
194.94	414.06
194.95	414.1
194.96	414.13
194.97	414.17
194.98	414.21
194.99	414.25
195	414.28
195.01	414.32
195.02	414.36
195.03	414.4
195.04	414.43
195.05	414.47
195.06	414.51
195.07	414.55
195.08	414.58
195.09	414.62
195.1	414.66
195.11	414.7
195.12	414.73
195.13	414.77
195.14	414.81
195.15	414.85
195.16	414.88
195.17	414.92
195.18	414.96
195.19	415
195.2	415.03
195.21	415.07
195.22	415.11
195.23	415.15
195.24	415.18
195.25	415.22
195.26	415.26
195.27	415.3
195.28	415.33
195.29	415.37
195.3	415.41
195.31	415.45
195.32	415.48
195.33	415.52
195.34	415.56
195.35	415.6
195.36	415.63
195.37	415.67
195.38	415.71
195.39	415.74
195.4	415.78
195.41	415.82
195.42	415.86
195.43	415.89
195.44	415.93
195.45	415.97
195.46	416.01
195.47	416.04
195.48	416.08
195.49	416.12
195.5	416.16
195.51	416.19
195.52	416.23
195.53	416.27
195.54	416.31
195.55	416.34
195.56	416.38
195.57	416.42
195.58	416.46
195.59	416.49
195.6	416.53
195.61	416.57
195.62	416.61
195.63	416.64
195.64	416.68
195.65	416.72
195.66	416.76
195.67	416.79
195.68	416.83
195.69	416.87
195.7	416.91
195.71	416.94
195.72	416.98
195.73	417.02
195.74	417.06
195.75	417.09
195.76	417.13
195.77	417.17
195.78	417.21
195.79	417.24
195.8	417.28
195.81	417.32
195.82	417.36
195.83	417.39
195.84	417.43
195.85	417.47
195.86	417.51
195.87	417.54
195.88	417.58
195.89	417.62
195.9	417.66
195.91	417.69
195.92	417.73
195.93	417.77
195.94	417.81
195.95	417.84
195.96	417.88
195.97	417.92
195.98	417.96
195.99	417.99
196	418.03
196.01	418.07
196.02	418.11
196.03	418.14
196.04	418.18
196.05	418.22
196.06	418.26
196.07	418.29
196.08	418.33
196.09	418.37
196.1	418.41
196.11	418.44
196.12	418.48
196.13	418.52
196.14	418.56
196.15	418.59
196.16	418.63
196.17	418.67
196.18	418.71
196.19	418.74
196.2	418.78
196.21	418.82
196.22	418.86
196.23	418.89
196.24	418.93
196.25	418.97
196.26	419.01
196.27	419.04
196.28	419.08
196.29	419.12
196.3	419.16
196.31	419.19
196.32	419.23
196.33	419.27
196.34	419.31
196.35	419.34
196.36	419.38
196.37	419.42
196.38	419.46
196.39	419.49
196.4	419.53
196.41	419.57
196.42	419.61
196.43	419.64
196.44	419.68
196.45	419.72
196.46	419.76
196.47	419.79
196.48	419.83
196.49	419.87
196.5	419.91
196.51	419.94
196.52	419.98
196.53	420.02
196.54	420.06
196.55	420.09
196.56	420.13
196.57	420.17
196.58	420.21
196.59	420.24
196.6	420.28
196.61	420.32
196.62	420.36
196.63	420.39
196.64	420.43
196.65	420.47
196.66	420.51
196.67	420.54
196.68	420.58
196.69	420.62
196.7	420.66
196.71	420.69
196.72	420.73
196.73	420.77
196.74	420.81
196.75	420.84
196.76	420.88
196.77	420.92
196.78	420.96
196.79	420.99
196.8	421.03
196.81	421.07
196.82	421.11
196.83	421.14
196.84	421.18
196.85	421.22
196.86	421.26
196.87	421.29
196.88	421.33
196.89	421.37
196.9	421.41
196.91	421.44
196.92	421.48
196.93	421.52
196.94	421.56
196.95	421.59
196.96	421.63
196.97	421.67
196.98	421.71
196.99	421.74
197	421.78
197.01	421.82
197.02	421.86
197.03	421.89
197.04	421.93
197.05	421.97
197.06	422.01
197.07	422.04
197.08	422.08
197.09	422.12
197.1	422.16
197.11	422.19
197.12	422.23
197.13	422.27
197.14	422.31
197.15	422.34
197.16	422.38
197.17	422.42
197.18	422.46
197.19	422.49
197.2	422.53
197.21	422.57
197.22	422.61
197.23	422.64
197.24	422.68
197.25	422.72
197.26	422.75
197.27	422.79
197.28	422.83
197.29	422.87
197.3	422.9
197.31	422.94
197.32	422.98
197.33	423.02
197.34	423.05
197.35	423.09
197.36	423.13
197.37	423.17
197.38	423.2
197.39	423.24
197.4	423.28
197.41	423.32
197.42	423.35
197.43	423.39
197.44	423.43
197.45	423.47
197.46	423.5
197.47	423.54
197.48	423.58
197.49	423.62
197.5	423.65
197.51	423.69
197.52	423.73
197.53	423.77
197.54	423.8
197.55	423.84
197.56	423.88
197.57	423.92
197.58	423.95
197.59	423.99
197.6	424.03
197.61	424.07
197.62	424.1
197.63	424.14
197.64	424.18
197.65	424.22
197.66	424.25
197.67	424.29
197.68	424.33
197.69	424.37
197.7	424.4
197.71	424.44
197.72	424.48
197.73	424.52
197.74	424.55
197.75	424.59
197.76	424.63
197.77	424.67
197.78	424.7
197.79	424.74
197.8	424.78
197.81	424.82
197.82	424.85
197.83	424.89
197.84	424.93
197.85	424.97
197.86	425
197.87	425.04
197.88	425.08
197.89	425.12
197.9	425.15
197.91	425.19
197.92	425.23
197.93	425.27
197.94	425.3
197.95	425.34
197.96	425.38
197.97	425.42
197.98	425.45
197.99	425.49
198	425.53
198.01	425.57
198.02	425.6
198.03	425.64
198.04	425.68
198.05	425.72
198.06	425.75
198.07	425.79
198.08	425.83
198.09	425.87
198.1	425.9
198.11	425.94
198.12	425.98
198.13	426.02
198.14	426.05
198.15	426.09
198.16	426.13
198.17	426.17
198.18	426.2
198.19	426.24
198.2	426.28
198.21	426.32
198.22	426.35
198.23	426.39
198.24	426.43
198.25	426.47
198.26	426.5
198.27	426.54
198.28	426.58
198.29	426.62
198.3	426.65
198.31	426.69
198.32	426.73
198.33	426.77
198.34	426.8
198.35	426.84
198.36	426.88
198.37	426.92
198.38	426.95
198.39	426.99
198.4	427.03
198.41	427.07
198.42	427.1
198.43	427.14
198.44	427.18
198.45	427.22
198.46	427.25
198.47	427.29
198.48	427.33
198.49	427.37
198.5	427.4
198.51	427.44
198.52	427.48
198.53	427.52
198.54	427.55
198.55	427.59
198.56	427.63
198.57	427.67
198.58	427.7
198.59	427.74
198.6	427.78
198.61	427.82
198.62	427.85
198.63	427.89
198.64	427.93
198.65	427.97
198.66	428
198.67	428.04
198.68	428.08
198.69	428.12
198.7	428.15
198.71	428.19
198.72	428.23
198.73	428.27
198.74	428.3
198.75	428.34
198.76	428.38
198.77	428.42
198.78	428.45
198.79	428.49
198.8	428.53
198.81	428.57
198.82	428.6
198.83	428.64
198.84	428.68
198.85	428.72
198.86	428.75
198.87	428.79
198.88	428.83
198.89	428.87
198.9	428.9
198.91	428.94
198.92	428.98
198.93	429.02
198.94	429.05
198.95	429.09
198.96	429.13
198.97	429.17
198.98	429.2
198.99	429.24
199	429.28
199.01	429.32
199.02	429.35
199.03	429.39
199.04	429.43
199.05	429.47
199.06	429.5
199.07	429.54
199.08	429.58
199.09	429.62
199.1	429.65
199.11	429.69
199.12	429.73
199.13	429.77
199.14	429.8
199.15	429.84
199.16	429.88
199.17	429.92
199.18	429.95
199.19	429.99
199.2	430.03
199.21	430.07
199.22	430.1
199.23	430.14
199.24	430.18
199.25	430.22
199.26	430.25
199.27	430.29
199.28	430.33
199.29	430.37
199.3	430.4
199.31	430.44
199.32	430.48
199.33	430.52
199.34	430.55
199.35	430.59
199.36	430.63
199.37	430.67
199.38	430.7
199.39	430.74
199.4	430.78
199.41	430.82
199.42	430.85
199.43	430.89
199.44	430.93
199.45	430.97
199.46	431
199.47	431.04
199.48	431.08
199.49	431.12
199.5	431.15
199.51	431.19
199.52	431.23
199.53	431.27
199.54	431.3
199.55	431.34
199.56	431.38
199.57	431.42
199.58	431.45
199.59	431.49
199.6	431.53
199.61	431.57
199.62	431.6
199.63	431.64
199.64	431.68
199.65	431.72
199.66	431.75
199.67	431.79
199.68	431.83
199.69	431.87
199.7	431.9
199.71	431.94
199.72	431.98
199.73	432.02
199.74	432.05
199.75	432.09
199.76	432.13
199.77	432.17
199.78	432.2
199.79	432.24
199.8	432.28
199.81	432.32
199.82	432.35
199.83	432.39
199.84	432.43
199.85	432.47
199.86	432.5
199.87	432.54
199.88	432.58
199.89	432.62
199.9	432.65
199.91	432.69
199.92	432.73
199.93	432.76
199.94	432.8
199.95	432.84
199.96	432.88
199.97	432.91
199.98	432.95
199.99	432.99
200	433.03
200.01	433.06
200.02	433.1
200.03	433.14
200.04	433.18
200.05	433.21
200.06	433.25
200.07	433.29
200.08	433.33
200.09	433.36
200.1	433.4
200.11	433.44
200.12	433.48
200.13	433.51
200.14	433.55
200.15	433.59
200.16	433.63
200.17	433.66
200.18	433.7
200.19	433.74
200.2	433.78
200.21	433.81
200.22	433.85
200.23	433.89
200.24	433.93
200.25	433.96
200.26	434
200.27	434.04
200.28	434.08
200.29	434.11
200.3	434.15
200.31	434.19
200.32	434.23
200.33	434.26
200.34	434.3
200.35	434.34
200.36	434.38
200.37	434.41
200.38	434.45
200.39	434.49
200.4	434.53
200.41	434.56
200.42	434.6
200.43	434.64
200.44	434.68
200.45	434.71
200.46	434.75
200.47	434.79
200.48	434.83
200.49	434.86
200.5	434.9
200.51	434.94
200.52	434.98
200.53	435.01
200.54	435.05
200.55	435.09
200.56	435.13
200.57	435.16
200.58	435.2
200.59	435.24
200.6	435.28
200.61	435.31
200.62	435.35
200.63	435.39
200.64	435.43
200.65	435.46
200.66	435.5
200.67	435.54
200.68	435.58
200.69	435.61
200.7	435.65
200.71	435.69
200.72	435.73
200.73	435.76
200.74	435.8
200.75	435.84
200.76	435.88
200.77	435.91
200.78	435.95
200.79	435.99
200.8	436.03
200.81	436.06
200.82	436.1
200.83	436.14
200.84	436.18
200.85	436.21
200.86	436.25
200.87	436.29
200.88	436.33
200.89	436.36
200.9	436.4
200.91	436.44
200.92	436.48
200.93	436.51
200.94	436.55
200.95	436.59
200.96	436.63
200.97	436.66
200.98	436.7
200.99	436.74
201	436.78
201.01	436.81
201.02	436.85
201.03	436.89
201.04	436.93
201.05	436.96
201.06	437
201.07	437.04
201.08	437.08
201.09	437.11
201.1	437.15
201.11	437.19
201.12	437.23
201.13	437.26
201.14	437.3
201.15	437.34
201.16	437.38
201.17	437.41
201.18	437.45
201.19	437.49
201.2	437.53
201.21	437.56
201.22	437.6
201.23	437.64
201.24	437.68
201.25	437.71
201.26	437.75
201.27	437.79
201.28	437.83
201.29	437.86
201.3	437.9
201.31	437.94
201.32	437.98
201.33	438.01
201.34	438.05
201.35	438.09
201.36	438.13
201.37	438.16
201.38	438.2
201.39	438.24
201.4	438.28
201.41	438.31
201.42	438.35
201.43	438.39
201.44	438.43
201.45	438.46
201.46	438.5
201.47	438.54
201.48	438.58
201.49	438.61
201.5	438.65
201.51	438.69
201.52	438.73
201.53	438.76
201.54	438.8
201.55	438.84
201.56	438.88
201.57	438.91
201.58	438.95
201.59	438.99
201.6	439.03
201.61	439.06
201.62	439.1
201.63	439.14
201.64	439.18
201.65	439.21
201.66	439.25
201.67	439.29
201.68	439.33
201.69	439.36
201.7	439.4
201.71	439.44
201.72	439.48
201.73	439.51
201.74	439.55
201.75	439.59
201.76	439.63
201.77	439.66
201.78	439.7
201.79	439.74
201.8	439.78
201.81	439.81
201.82	439.85
201.83	439.89
201.84	439.93
201.85	439.96
201.86	440
201.87	440.04
201.88	440.08
201.89	440.11
201.9	440.15
201.91	440.19
201.92	440.23
201.93	440.26
201.94	440.3
201.95	440.34
201.96	440.38
201.97	440.41
201.98	440.45
201.99	440.49
202	440.53
202.01	440.56
202.02	440.6
202.03	440.64
202.04	440.68
202.05	440.71
202.06	440.75
202.07	440.79
202.08	440.83
202.09	440.86
202.1	440.9
202.11	440.94
202.12	440.98
202.13	441.01
202.14	441.05
202.15	441.09
202.16	441.13
202.17	441.16
202.18	441.2
202.19	441.24
202.2	441.28
202.21	441.31
202.22	441.35
202.23	441.39
202.24	441.43
202.25	441.46
202.26	441.5
202.27	441.54
202.28	441.58
202.29	441.61
202.3	441.65
202.31	441.69
202.32	441.73
202.33	441.76
202.34	441.8
202.35	441.84
202.36	441.88
202.37	441.91
202.38	441.95
202.39	441.99
202.4	442.03
202.41	442.06
202.42	442.1
202.43	442.14
202.44	442.18
202.45	442.21
202.46	442.25
202.47	442.29
202.48	442.33
202.49	442.36
202.5	442.4
202.51	442.44
202.52	442.48
202.53	442.51
202.54	442.55
202.55	442.59
202.56	442.63
202.57	442.66
202.58	442.7
202.59	442.74
202.6	442.78
202.61	442.81
202.62	442.85
202.63	442.89
202.64	442.93
202.65	442.96
202.66	443
202.67	443.04
202.68	443.08
202.69	443.11
202.7	443.15
202.71	443.19
202.72	443.23
202.73	443.26
202.74	443.3
202.75	443.34
202.76	443.38
202.77	443.41
202.78	443.45
202.79	443.49
202.8	443.53
202.81	443.56
202.82	443.6
202.83	443.64
202.84	443.68
202.85	443.71
202.86	443.75
202.87	443.79
202.88	443.83
202.89	443.86
202.9	443.9
202.91	443.94
202.92	443.98
202.93	444.01
202.94	444.05
202.95	444.09
202.96	444.13
202.97	444.16
202.98	444.2
202.99	444.24
203	444.28
203.01	444.31
203.02	444.35
203.03	444.39
203.04	444.43
203.05	444.46
203.06	444.5
203.07	444.54
203.08	444.58
203.09	444.61
203.1	444.65
203.11	444.69
203.12	444.73
203.13	444.76
203.14	444.8
203.15	444.84
203.16	444.88
203.17	444.91
203.18	444.95
203.19	444.99
203.2	445.03
203.21	445.06
203.22	445.1
203.23	445.14
203.24	445.18
203.25	445.21
203.26	445.25
203.27	445.29
203.28	445.33
203.29	445.36
203.3	445.4
203.31	445.44
203.32	445.48
203.33	445.51
203.34	445.55
203.35	445.59
203.36	445.63
203.37	445.66
203.38	445.7
203.39	445.74
203.4	445.78
203.41	445.81
203.42	445.85
203.43	445.89
203.44	445.93
203.45	445.96
203.46	446
203.47	446.04
203.48	446.08
203.49	446.11
203.5	446.15
203.51	446.19
203.52	446.23
203.53	446.26
203.54	446.3
203.55	446.34
203.56	446.38
203.57	446.41
203.58	446.45
203.59	446.49
203.6	446.53
203.61	446.56
203.62	446.6
203.63	446.64
203.64	446.68
203.65	446.71
203.66	446.75
203.67	446.79
203.68	446.83
203.69	446.86
203.7	446.9
203.71	446.94
203.72	446.98
203.73	447.01
203.74	447.05
203.75	447.09
203.76	447.13
203.77	447.16
203.78	447.2
203.79	447.24
203.8	447.28
203.81	447.31
203.82	447.35
203.83	447.39
203.84	447.43
203.85	447.46
203.86	447.5
203.87	447.54
203.88	447.58
203.89	447.61
203.9	447.65
203.91	447.69
203.92	447.73
203.93	447.76
203.94	447.8
203.95	447.84
203.96	447.88
203.97	447.91
203.98	447.95
203.99	447.99
204	448.03
204.01	448.06
204.02	448.1
204.03	448.14
204.04	448.18
204.05	448.21
204.06	448.25
204.07	448.29
204.08	448.33
204.09	448.36
204.1	448.4
204.11	448.44
204.12	448.48
204.13	448.51
204.14	448.55
204.15	448.59
204.16	448.63
204.17	448.66
204.18	448.7
204.19	448.74
204.2	448.78
204.21	448.81
204.22	448.85
204.23	448.89
204.24	448.93
204.25	448.96
204.26	449
204.27	449.04
204.28	449.08
204.29	449.11
204.3	449.15
204.31	449.19
204.32	449.23
204.33	449.26
204.34	449.3
204.35	449.34
204.36	449.38
204.37	449.41
204.38	449.45
204.39	449.49
204.4	449.53
204.41	449.56
204.42	449.6
204.43	449.64
204.44	449.68
204.45	449.71
204.46	449.75
204.47	449.79
204.48	449.83
204.49	449.86
204.5	449.9
204.51	449.94
204.52	449.98
204.53	450.01
204.54	450.05
204.55	450.09
204.56	450.13
204.57	450.16
204.58	450.2
204.59	450.24
204.6	450.28
204.61	450.31
204.62	450.35
204.63	450.39
204.64	450.43
204.65	450.46
204.66	450.5
204.67	450.54
204.68	450.58
204.69	450.61
204.7	450.65
204.71	450.69
204.72	450.73
204.73	450.76
204.74	450.8
204.75	450.84
204.76	450.88
204.77	450.91
204.78	450.95
204.79	450.99
204.8	451.03
204.81	451.06
204.82	451.1
204.83	451.14
204.84	451.18
204.85	451.21
204.86	451.25
204.87	451.29
204.88	451.33
204.89	451.36
204.9	451.4
204.91	451.44
204.92	451.48
204.93	451.51
204.94	451.55
204.95	451.59
204.96	451.63
204.97	451.66
204.98	451.7
204.99	451.74
205	451.78
205.01	451.81
205.02	451.85
205.03	451.89
205.04	451.93
205.05	451.96
205.06	452
205.07	452.04
205.08	452.08
205.09	452.11
205.1	452.15
205.11	452.19
205.12	452.23
205.13	452.26
205.14	452.3
205.15	452.34
205.16	452.38
205.17	452.41
205.18	452.45
205.19	452.49
205.2	452.53
205.21	452.56
205.22	452.6
205.23	452.64
205.24	452.68
205.25	452.71
205.26	452.75
205.27	452.79
205.28	452.83
205.29	452.86
205.3	452.9
205.31	452.94
205.32	452.98
205.33	453.01
205.34	453.05
205.35	453.09
205.36	453.13
205.37	453.16
205.38	453.2
205.39	453.24
205.4	453.28
205.41	453.31
205.42	453.35
205.43	453.39
205.44	453.43
205.45	453.46
205.46	453.5
205.47	453.54
205.48	453.58
205.49	453.61
205.5	453.65
205.51	453.69
205.52	453.73
205.53	453.76
205.54	453.8
205.55	453.84
205.56	453.88
205.57	453.91
205.58	453.95
205.59	453.99
205.6	454.03
205.61	454.06
205.62	454.1
205.63	454.14
205.64	454.18
205.65	454.21
205.66	454.25
205.67	454.29
205.68	454.33
205.69	454.36
205.7	454.4
205.71	454.44
205.72	454.48
205.73	454.51
205.74	454.55
205.75	454.59
205.76	454.63
205.77	454.66
205.78	454.7
205.79	454.74
205.8	454.78
205.81	454.81
205.82	454.85
205.83	454.89
205.84	454.93
205.85	454.96
205.86	455
205.87	455.04
205.88	455.08
205.89	455.11
205.9	455.15
205.91	455.19
205.92	455.23
205.93	455.26
205.94	455.3
205.95	455.34
205.96	455.38
205.97	455.41
205.98	455.45
205.99	455.49
206	455.53
206.01	455.56
206.02	455.6
206.03	455.64
206.04	455.68
206.05	455.71
206.06	455.75
206.07	455.79
206.08	455.83
206.09	455.86
206.1	455.9
206.11	455.94
206.12	455.98
206.13	456.01
206.14	456.05
206.15	456.09
206.16	456.13
206.17	456.16
206.18	456.2
206.19	456.24
206.2	456.28
206.21	456.31
206.22	456.35
206.23	456.39
206.24	456.43
206.25	456.46
206.26	456.5
206.27	456.54
206.28	456.58
206.29	456.61
206.3	456.65
206.31	456.69
206.32	456.73
206.33	456.76
206.34	456.8
206.35	456.84
206.36	456.88
206.37	456.91
206.38	456.95
206.39	456.99
206.4	457.03
206.41	457.06
206.42	457.1
206.43	457.14
206.44	457.18
206.45	457.21
206.46	457.25
206.47	457.29
206.48	457.33
206.49	457.36
206.5	457.4
206.51	457.44
206.52	457.48
206.53	457.51
206.54	457.55
206.55	457.59
206.56	457.63
206.57	457.66
206.58	457.7
206.59	457.74
206.6	457.78
206.61	457.81
206.62	457.85
206.63	457.89
206.64	457.93
206.65	457.96
206.66	458
206.67	458.04
206.68	458.08
206.69	458.11
206.7	458.15
206.71	458.19
206.72	458.23
206.73	458.26
206.74	458.3
206.75	458.34
206.76	458.38
206.77	458.41
206.78	458.45
206.79	458.49
206.8	458.53
206.81	458.56
206.82	458.6
206.83	458.64
206.84	458.68
206.85	458.71
206.86	458.75
206.87	458.79
206.88	458.83
206.89	458.86
206.9	458.9
206.91	458.94
206.92	458.98
206.93	459.01
206.94	459.05
206.95	459.09
206.96	459.13
206.97	459.16
206.98	459.2
206.99	459.24
207	459.28
207.01	459.31
207.02	459.35
207.03	459.39
207.04	459.43
207.05	459.46
207.06	459.5
207.07	459.54
207.08	459.58
207.09	459.61
207.1	459.65
207.11	459.69
207.12	459.73
207.13	459.76
207.14	459.8
207.15	459.84
207.16	459.88
207.17	459.91
207.18	459.95
207.19	459.99
207.2	460.03
207.21	460.06
207.22	460.1
207.23	460.14
207.24	460.18
207.25	460.21
207.26	460.25
207.27	460.29
207.28	460.33
207.29	460.36
207.3	460.4
207.31	460.44
207.32	460.48
207.33	460.51
207.34	460.55
207.35	460.59
207.36	460.63
207.37	460.66
207.38	460.7
207.39	460.74
207.4	460.78
207.41	460.81
207.42	460.85
207.43	460.89
207.44	460.93
207.45	460.96
207.46	461
207.47	461.04
207.48	461.08
207.49	461.11
207.5	461.15
207.51	461.19
207.52	461.23
207.53	461.26
207.54	461.3
207.55	461.34
