150.05	246.07
150.1	246.25
150.15	246.44
150.2	246.63
150.25	246.81
150.3	247
150.35	247.19
150.4	247.37
150.45	247.56
150.5	247.75
150.55	247.93
150.6	248.12
150.65	248.31
150.7	248.49
150.75	248.68
150.8	248.87
150.85	249.05
150.9	249.24
150.95	249.43
151	249.61
151.05	249.8
151.1	249.99
151.15	250.18
151.2	250.36
151.25	250.55
151.3	250.74
151.35	250.92
151.4	251.11
151.45	251.3
151.5	251.48
151.55	251.67
151.6	251.86
151.65	252.04
151.7	252.23
151.75	252.42
151.8	252.6
151.85	252.79
151.9	252.98
151.95	253.16
152	253.35
152.05	253.54
152.1	253.72
152.15	253.91
152.2	254.1
152.25	254.28
152.3	254.47
152.35	254.66
152.4	254.84
152.45	255.03
152.5	255.22
152.55	255.4
152.6	255.59
152.65	255.78
152.7	255.96
152.75	256.15
152.8	256.34
152.85	256.52
152.9	256.71
152.95	256.9
153	257.08
153.05	257.27
153.1	257.46
153.15	257.64
153.2	257.83
153.25	258.02
153.3	258.2
153.35	258.39
153.4	258.58
153.45	258.77
153.5	258.95
153.55	259.14
153.6	259.33
153.65	259.51
153.7	259.7
153.75	259.89
153.8	260.07
153.85	260.26
153.9	260.45
153.95	260.63
154	260.82
154.05	261.01
154.1	261.19
154.15	261.38
154.2	261.57
154.25	261.75
154.3	261.94
154.35	262.13
154.4	262.31
154.45	262.5
154.5	262.69
154.55	262.87
154.6	263.06
154.65	263.25
154.7	263.43
154.75	263.62
154.8	263.81
154.85	264
154.9	264.18
154.95	264.37
155	264.56
155.05	264.74
155.1	264.93
155.15	265.12
155.2	265.3
155.25	265.49
155.3	265.68
155.35	265.86
155.4	266.05
155.45	266.24
155.5	266.42
155.55	266.61
155.6	266.8
155.65	266.98
155.7	267.17
155.75	267.36
155.8	267.54
155.85	267.73
155.9	267.92
155.95	268.11
156	268.29
156.05	268.48
156.1	268.67
156.15	268.85
156.2	269.04
156.25	269.23
156.3	269.41
156.35	269.6
156.4	269.79
156.45	269.97
156.5	270.16
156.55	270.35
156.6	270.53
156.65	270.72
156.7	270.91
156.75	271.09
156.8	271.28
156.85	271.47
156.9	271.65
156.95	271.84
157	272.03
157.05	272.22
157.1	272.4
157.15	272.59
157.2	272.78
157.25	272.96
157.3	273.15
157.35	273.34
157.4	273.52
157.45	273.71
157.5	273.9
157.55	274.08
157.6	274.27
157.65	274.46
157.7	274.64
157.75	274.83
157.8	275.02
157.85	275.21
157.9	275.39
157.95	275.58
158	275.77
158.05	275.95
158.1	276.14
158.15	276.33
158.2	276.51
158.25	276.7
158.3	276.89
158.35	277.07
158.4	277.26
158.45	277.45
158.5	277.63
158.55	277.82
158.6	278.01
158.65	278.2
158.7	278.38
158.75	278.57
158.8	278.76
158.85	278.94
158.9	279.13
158.95	279.32
159	279.5
159.05	279.69
159.1	279.88
159.15	280.06
159.2	280.25
159.25	280.44
159.3	280.63
159.35	280.81
159.4	281
159.45	281.19
159.5	281.37
159.55	281.56
159.6	281.75
159.65	281.93
159.7	282.12
159.75	282.31
159.8	282.49
159.85	282.68
159.9	282.87
159.95	283.05
160	283.24
160.05	283.43
160.1	283.62
160.15	283.8
160.2	283.99
160.25	284.18
160.3	284.36
160.35	284.55
160.4	284.74
160.45	284.92
160.5	285.11
160.55	285.3
160.6	285.48
160.65	285.67
160.7	285.86
160.75	286.05
160.8	286.23
160.85	286.42
160.9	286.61
160.95	286.79
161	286.98
161.05	287.17
161.1	287.35
161.15	287.54
161.2	287.73
161.25	287.92
161.3	288.1
161.35	288.29
161.4	288.48
161.45	288.66
161.5	288.85
161.55	289.04
161.6	289.22
161.65	289.41
161.7	289.6
161.75	289.78
161.8	289.97
161.85	290.16
161.9	290.35
161.95	290.53
162	290.72
162.05	290.91
162.1	291.09
162.15	291.28
162.2	291.47
162.25	291.65
162.3	291.84
162.35	292.03
162.4	292.22
162.45	292.4
162.5	292.59
162.55	292.78
162.6	292.96
162.65	293.15
162.7	293.34
162.75	293.52
162.8	293.71
162.85	293.9
162.9	294.08
162.95	294.27
163	294.46
163.05	294.65
163.1	294.83
163.15	295.02
163.2	295.21
163.25	295.39
163.3	295.58
163.35	295.77
163.4	295.95
163.45	296.14
163.5	296.33
163.55	296.52
163.6	296.7
163.65	296.89
163.7	297.08
163.75	297.26
163.8	297.45
163.85	297.64
163.9	297.82
163.95	298.01
164	298.2
164.05	298.39
164.1	298.57
164.15	298.76
164.2	298.95
164.25	299.13
164.3	299.32
164.35	299.51
164.4	299.69
164.45	299.88
164.5	300.07
164.55	300.26
164.6	300.44
164.65	300.63
164.7	300.82
164.75	301
164.8	301.19
164.85	301.38
164.9	301.56
164.95	301.75
165	301.94
165.05	302.13
165.1	302.31
165.15	302.5
165.2	302.69
165.25	302.87
165.3	303.06
165.35	303.25
165.4	303.43
165.45	303.62
165.5	303.81
165.55	304
165.6	304.18
165.65	304.37
165.7	304.56
165.75	304.74
165.8	304.93
165.85	305.12
165.9	305.31
165.95	305.49
166	305.68
166.05	305.87
166.1	306.05
166.15	306.24
166.2	306.43
166.25	306.61
166.3	306.8
166.35	306.99
166.4	307.18
166.45	307.36
166.5	307.55
166.55	307.74
166.6	307.92
166.65	308.11
166.7	308.3
166.75	308.48
166.8	308.67
166.85	308.86
166.9	309.05
166.95	309.23
167	309.42
167.05	309.61
167.1	309.79
167.15	309.98
167.2	310.17
167.25	310.36
167.3	310.54
167.35	310.73
167.4	310.92
167.45	311.1
167.5	311.29
167.55	311.48
167.6	311.66
167.65	311.85
167.7	312.04
167.75	312.23
167.8	312.41
167.85	312.6
167.9	312.79
167.95	312.97
168	313.16
168.05	313.35
168.1	313.54
168.15	313.72
168.2	313.91
168.25	314.1
168.3	314.28
168.35	314.47
168.4	314.66
168.45	314.84
168.5	315.03
168.55	315.22
168.6	315.41
168.65	315.59
168.7	315.78
168.75	315.97
168.8	316.15
168.85	316.34
168.9	316.53
168.95	316.72
169	316.9
169.05	317.09
169.1	317.28
169.15	317.46
169.2	317.65
169.25	317.84
169.3	318.03
169.35	318.21
169.4	318.4
169.45	318.59
169.5	318.77
169.55	318.96
169.6	319.15
169.65	319.34
169.7	319.52
169.75	319.71
169.8	319.9
169.85	320.08
169.9	320.27
169.95	320.46
170	320.64
170.05	320.83
170.1	321.02
170.15	321.21
170.2	321.39
170.25	321.58
170.3	321.77
170.35	321.95
170.4	322.14
170.45	322.33
170.5	322.52
170.55	322.7
170.6	322.89
170.65	323.08
170.7	323.26
170.75	323.45
170.8	323.64
170.85	323.83
170.9	324.01
170.95	324.2
171	324.39
171.05	324.57
171.1	324.76
171.15	324.95
171.2	325.14
171.25	325.32
171.3	325.51
171.35	325.7
171.4	325.88
171.45	326.07
171.5	326.26
171.55	326.45
171.6	326.63
171.65	326.82
171.7	327.01
171.75	327.19
171.8	327.38
171.85	327.57
171.9	327.76
171.95	327.94
172	328.13
172.05	328.32
172.1	328.5
172.15	328.69
172.2	328.88
172.25	329.07
172.3	329.25
172.35	329.44
172.4	329.63
172.45	329.81
172.5	330
172.55	330.19
172.6	330.38
172.65	330.56
172.7	330.75
172.75	330.94
172.8	331.12
172.85	331.31
172.9	331.5
172.95	331.69
173	331.87
173.05	332.06
173.1	332.25
173.15	332.43
173.2	332.62
173.25	332.81
173.3	333
173.35	333.18
173.4	333.37
173.45	333.56
173.5	333.74
173.55	333.93
173.6	334.12
173.65	334.31
173.7	334.49
173.75	334.68
173.8	334.87
173.85	335.05
173.9	335.24
173.95	335.43
174	335.62
174.05	335.8
174.1	335.99
174.15	336.18
174.2	336.36
174.25	336.55
174.3	336.74
174.35	336.93
174.4	337.11
174.45	337.3
174.5	337.49
174.55	337.67
174.6	337.86
174.65	338.05
174.7	338.24
174.75	338.42
174.8	338.61
174.85	338.8
174.9	338.98
174.95	339.17
175	339.36
175.05	339.55
175.1	339.73
175.15	339.92
175.2	340.11
175.25	340.3
175.3	340.48
175.35	340.67
175.4	340.86
175.45	341.04
175.5	341.23
175.55	341.42
175.6	341.61
175.65	341.79
175.7	341.98
175.75	342.17
175.8	342.35
175.85	342.54
175.9	342.73
175.95	342.92
176	343.1
176.05	343.29
176.1	343.48
176.15	343.66
176.2	343.85
176.25	344.04
176.3	344.23
176.35	344.41
176.4	344.6
176.45	344.79
176.5	344.97
176.55	345.16
176.6	345.35
176.65	345.54
176.7	345.72
176.75	345.91
176.8	346.1
176.85	346.29
176.9	346.47
176.95	346.66
177	346.85
177.05	347.03
177.1	347.22
177.15	347.41
177.2	347.6
177.25	347.78
177.3	347.97
177.35	348.16
177.4	348.34
177.45	348.53
177.5	348.72
177.55	348.91
177.6	349.09
177.65	349.28
177.7	349.47
177.75	349.66
177.8	349.84
177.85	350.03
177.9	350.22
177.95	350.4
178	350.59
178.05	350.78
178.1	350.97
178.15	351.15
178.2	351.34
178.25	351.53
178.3	351.71
178.35	351.9
178.4	352.09
178.45	352.28
178.5	352.46
178.55	352.65
178.6	352.84
178.65	353.03
178.7	353.21
178.75	353.4
178.8	353.59
178.85	353.77
178.9	353.96
178.95	354.15
179	354.34
179.05	354.52
179.1	354.71
179.15	354.9
179.2	355.08
179.25	355.27
179.3	355.46
179.35	355.65
179.4	355.83
179.45	356.02
179.5	356.21
179.55	356.4
179.6	356.58
179.65	356.77
179.7	356.96
179.75	357.14
179.8	357.33
179.85	357.52
179.9	357.71
179.95	357.89
180	358.08
180.05	358.27
180.1	358.46
180.15	358.64
180.2	358.83
180.25	359.02
180.3	359.2
180.35	359.39
180.4	359.58
180.45	359.77
180.5	359.95
180.55	360.14
180.6	360.33
180.65	360.52
180.7	360.7
180.75	360.89
180.8	361.08
180.85	361.26
180.9	361.45
180.95	361.64
181	361.83
181.05	362.01
181.1	362.2
181.15	362.39
181.2	362.58
181.25	362.76
181.3	362.95
181.35	363.14
181.4	363.32
181.45	363.51
181.5	363.7
181.55	363.89
181.6	364.07
181.65	364.26
181.7	364.45
181.75	364.64
181.8	364.82
181.85	365.01
181.9	365.2
181.95	365.38
182	365.57
182.05	365.76
182.1	365.95
182.15	366.13
182.2	366.32
182.25	366.51
182.3	366.7
182.35	366.88
182.4	367.07
182.45	367.26
182.5	367.44
182.55	367.63
182.6	367.82
182.65	368.01
182.7	368.19
182.75	368.38
182.8	368.57
182.85	368.76
182.9	368.94
182.95	369.13
183	369.32
183.05	369.5
183.1	369.69
183.15	369.88
183.2	370.07
183.25	370.25
183.3	370.44
183.35	370.63
183.4	370.82
183.45	371
183.5	371.19
183.55	371.38
183.6	371.56
183.65	371.75
183.7	371.94
183.75	372.13
183.8	372.31
183.85	372.5
183.9	372.69
183.95	372.88
184	373.06
184.05	373.25
184.1	373.44
184.15	373.63
184.2	373.81
184.25	374
184.3	374.19
184.35	374.37
184.4	374.56
184.45	374.75
184.5	374.94
184.55	375.12
184.6	375.31
184.65	375.5
184.7	375.69
184.75	375.87
184.8	376.06
184.85	376.25
184.9	376.43
184.95	376.62
185	376.81
185.05	377
185.1	377.18
185.15	377.37
185.2	377.56
185.25	377.75
185.3	377.93
185.35	378.12
185.4	378.31
185.45	378.5
185.5	378.68
185.55	378.87
185.6	379.06
185.65	379.24
185.7	379.43
185.75	379.62
185.8	379.81
185.85	379.99
185.9	380.18
185.95	380.37
186	380.56
186.05	380.74
