Data from https://doi.org/10.1039/D0TA05399F
Upon cooling
Temperature(K)	Heat capacity(J/kg/K)
215.35	491.82
215.36	491.86
215.37	491.9
215.38	491.95
215.39	491.99
215.4	492.03
215.41	492.08
215.42	492.12
215.43	492.16
215.44	492.21
215.45	492.25
215.46	492.29
215.47	492.34
215.48	492.38
215.49	492.42
215.5	492.47
215.51	492.51
215.52	492.56
215.53	492.6
215.54	492.64
215.55	492.69
215.56	492.73
215.57	492.77
215.58	492.82
215.59	492.86
215.6	492.9
215.61	492.95
215.62	492.99
215.63	493.03
215.64	493.08
215.65	493.12
215.66	493.16
215.67	493.21
215.68	493.25
215.69	493.29
215.7	493.34
215.71	493.38
215.72	493.42
215.73	493.47
215.74	493.51
215.75	493.55
215.76	493.6
215.77	493.64
215.78	493.68
215.79	493.73
215.8	493.77
215.81	493.81
215.82	493.86
215.83	493.9
215.84	493.94
215.85	493.99
215.86	494.03
215.87	494.08
215.88	494.12
215.89	494.16
215.9	494.21
215.91	494.25
215.92	494.29
215.93	494.34
215.94	494.38
215.95	494.42
215.96	494.47
215.97	494.51
215.98	494.55
215.99	494.6
216	494.64
216.01	494.69
216.02	494.73
216.03	494.77
216.04	494.82
216.05	494.86
216.06	494.9
216.07	494.95
216.08	494.99
216.09	495.03
216.1	495.08
216.11	495.12
216.12	495.16
216.13	495.21
216.14	495.25
216.15	495.3
216.16	495.34
216.17	495.38
216.18	495.43
216.19	495.47
216.2	495.51
216.21	495.56
216.22	495.6
216.23	495.64
216.24	495.69
216.25	495.73
216.26	495.78
216.27	495.82
216.28	495.86
216.29	495.91
216.3	495.95
216.31	495.99
216.32	496.04
216.33	496.08
216.34	496.13
216.35	496.17
216.36	496.21
216.37	496.26
216.38	496.3
216.39	496.34
216.4	496.39
216.41	496.43
216.42	496.48
216.43	496.52
216.44	496.56
216.45	496.61
216.46	496.65
216.47	496.69
216.48	496.74
216.49	496.78
216.5	496.83
216.51	496.87
216.52	496.91
216.53	496.96
216.54	497
216.55	497.04
216.56	497.09
216.57	497.13
216.58	497.18
216.59	497.22
216.6	497.26
216.61	497.31
216.62	497.35
216.63	497.4
216.64	497.44
216.65	497.48
216.66	497.53
216.67	497.57
216.68	497.61
216.69	497.66
216.7	497.7
216.71	497.75
216.72	497.79
216.73	497.83
216.74	497.88
216.75	497.92
216.76	497.97
216.77	498.01
216.78	498.05
216.79	498.1
216.8	498.14
216.81	498.19
216.82	498.23
216.83	498.27
216.84	498.32
216.85	498.36
216.86	498.41
216.87	498.45
216.88	498.49
216.89	498.54
216.9	498.58
216.91	498.63
216.92	498.67
216.93	498.71
216.94	498.76
216.95	498.8
216.96	498.85
216.97	498.89
216.98	498.93
216.99	498.98
217	499.02
217.01	499.07
217.02	499.11
217.03	499.15
217.04	499.2
217.05	499.24
217.06	499.29
217.07	499.33
217.08	499.37
217.09	499.42
217.1	499.46
217.11	499.51
217.12	499.55
217.13	499.59
217.14	499.64
217.15	499.68
217.16	499.73
217.17	499.77
217.18	499.81
217.19	499.86
217.2	499.9
217.21	499.95
217.22	499.99
217.23	500.04
217.24	500.08
217.25	500.12
217.26	500.17
217.27	500.21
217.28	500.26
217.29	500.3
217.3	500.34
217.31	500.39
217.32	500.43
217.33	500.48
217.34	500.52
217.35	500.57
217.36	500.61
217.37	500.65
217.38	500.7
217.39	500.74
217.4	500.79
217.41	500.83
217.42	500.88
217.43	500.92
217.44	500.96
217.45	501.01
217.46	501.05
217.47	501.1
217.48	501.14
217.49	501.19
217.5	501.23
217.51	501.27
217.52	501.32
217.53	501.36
217.54	501.41
217.55	501.45
217.56	501.5
217.57	501.54
217.58	501.58
217.59	501.63
217.6	501.67
217.61	501.72
217.62	501.76
217.63	501.81
217.64	501.85
217.65	501.89
217.66	501.94
217.67	501.98
217.68	502.03
217.69	502.07
217.7	502.12
217.71	502.16
217.72	502.21
217.73	502.25
217.74	502.29
217.75	502.34
217.76	502.38
217.77	502.43
217.78	502.47
217.79	502.52
217.8	502.56
217.81	502.61
217.82	502.65
217.83	502.69
217.84	502.74
217.85	502.78
217.86	502.83
217.87	502.87
217.88	502.92
217.89	502.96
217.9	503.01
217.91	503.05
217.92	503.09
217.93	503.14
217.94	503.18
217.95	503.23
217.96	503.27
217.97	503.32
217.98	503.36
217.99	503.41
218	503.45
218.01	503.5
218.02	503.54
218.03	503.58
218.04	503.63
218.05	503.67
218.06	503.72
218.07	503.76
218.08	503.81
218.09	503.85
218.1	503.9
218.11	503.94
218.12	503.99
218.13	504.03
218.14	504.08
218.15	504.12
218.16	504.16
218.17	504.21
218.18	504.25
218.19	504.3
218.2	504.34
218.21	504.39
218.22	504.43
218.23	504.48
218.24	504.52
218.25	504.57
218.26	504.61
218.27	504.66
218.28	504.7
218.29	504.75
218.3	504.79
218.31	504.84
218.32	504.88
218.33	504.93
218.34	504.97
218.35	505.01
218.36	505.06
218.37	505.1
218.38	505.15
218.39	505.19
218.4	505.24
218.41	505.28
218.42	505.33
218.43	505.37
218.44	505.42
218.45	505.46
218.46	505.51
218.47	505.55
218.48	505.6
218.49	505.64
218.5	505.69
218.51	505.73
218.52	505.78
218.53	505.82
218.54	505.87
218.55	505.91
218.56	505.96
218.57	506
218.58	506.05
218.59	506.09
218.6	506.14
218.61	506.18
218.62	506.23
218.63	506.27
218.64	506.32
218.65	506.36
218.66	506.41
218.67	506.45
218.68	506.5
218.69	506.54
218.7	506.59
218.71	506.63
218.72	506.68
218.73	506.72
218.74	506.77
218.75	506.81
218.76	506.86
218.77	506.9
218.78	506.95
218.79	506.99
218.8	507.04
218.81	507.08
218.82	507.13
218.83	507.17
218.84	507.22
218.85	507.26
218.86	507.31
218.87	507.35
218.88	507.4
218.89	507.44
218.9	507.49
218.91	507.53
218.92	507.58
218.93	507.62
218.94	507.67
218.95	507.71
218.96	507.76
218.97	507.8
218.98	507.85
218.99	507.89
219	507.94
219.01	507.98
219.02	508.03
219.03	508.07
219.04	508.12
219.05	508.16
219.06	508.21
219.07	508.25
219.08	508.3
219.09	508.34
219.1	508.39
219.11	508.43
219.12	508.48
219.13	508.53
219.14	508.57
219.15	508.62
219.16	508.66
219.17	508.71
219.18	508.75
219.19	508.8
219.2	508.84
219.21	508.89
219.22	508.93
219.23	508.98
219.24	509.02
219.25	509.07
219.26	509.11
219.27	509.16
219.28	509.2
219.29	509.25
219.3	509.3
219.31	509.34
219.32	509.39
219.33	509.43
219.34	509.48
219.35	509.52
219.36	509.57
219.37	509.61
219.38	509.66
219.39	509.7
219.4	509.75
219.41	509.79
219.42	509.84
219.43	509.89
219.44	509.93
219.45	509.98
219.46	510.02
219.47	510.07
219.48	510.11
219.49	510.16
219.5	510.2
219.51	510.25
219.52	510.3
219.53	510.34
219.54	510.39
219.55	510.43
219.56	510.48
219.57	510.52
219.58	510.57
219.59	510.61
219.6	510.66
219.61	510.71
219.62	510.75
219.63	510.8
219.64	510.84
219.65	510.89
219.66	510.93
219.67	510.98
219.68	511.02
219.69	511.07
219.7	511.12
219.71	511.16
219.72	511.21
219.73	511.25
219.74	511.3
219.75	511.34
219.76	511.39
219.77	511.44
219.78	511.48
219.79	511.53
219.8	511.57
219.81	511.62
219.82	511.66
219.83	511.71
219.84	511.76
219.85	511.8
219.86	511.85
219.87	511.89
219.88	511.94
219.89	511.98
219.9	512.03
219.91	512.08
219.92	512.12
219.93	512.17
219.94	512.21
219.95	512.26
219.96	512.3
219.97	512.35
219.98	512.4
219.99	512.44
220	512.49
220.01	512.53
220.02	512.58
220.03	512.63
220.04	512.67
220.05	512.72
220.06	512.76
220.07	512.81
220.08	512.86
220.09	512.9
220.1	512.95
220.11	512.99
220.12	513.04
220.13	513.08
220.14	513.13
220.15	513.18
220.16	513.22
220.17	513.27
220.18	513.31
220.19	513.36
220.2	513.41
220.21	513.45
220.22	513.5
220.23	513.54
220.24	513.59
220.25	513.64
220.26	513.68
220.27	513.73
220.28	513.77
220.29	513.82
220.3	513.87
220.31	513.91
220.32	513.96
220.33	514.01
220.34	514.05
220.35	514.1
220.36	514.14
220.37	514.19
220.38	514.24
220.39	514.28
220.4	514.33
220.41	514.37
220.42	514.42
220.43	514.47
220.44	514.51
220.45	514.56
220.46	514.61
220.47	514.65
220.48	514.7
220.49	514.74
220.5	514.79
220.51	514.84
220.52	514.88
220.53	514.93
220.54	514.97
220.55	515.02
220.56	515.07
220.57	515.11
220.58	515.16
220.59	515.21
220.6	515.25
220.61	515.3
220.62	515.35
220.63	515.39
220.64	515.44
220.65	515.48
220.66	515.53
220.67	515.58
220.68	515.62
220.69	515.67
220.7	515.72
220.71	515.76
220.72	515.81
220.73	515.86
220.74	515.9
220.75	515.95
220.76	515.99
220.77	516.04
220.78	516.09
220.79	516.13
220.8	516.18
220.81	516.23
220.82	516.27
220.83	516.32
220.84	516.37
220.85	516.41
220.86	516.46
220.87	516.51
220.88	516.55
220.89	516.6
220.9	516.65
220.91	516.69
220.92	516.74
220.93	516.78
220.94	516.83
220.95	516.88
220.96	516.92
220.97	516.97
220.98	517.02
220.99	517.06
221	517.11
221.01	517.16
221.02	517.2
221.03	517.25
221.04	517.3
221.05	517.34
221.06	517.39
221.07	517.44
221.08	517.48
221.09	517.53
221.1	517.58
221.11	517.62
221.12	517.67
221.13	517.72
221.14	517.76
221.15	517.81
221.16	517.86
221.17	517.9
221.18	517.95
221.19	518
221.2	518.04
221.21	518.09
221.22	518.14
221.23	518.19
221.24	518.23
221.25	518.28
221.26	518.33
221.27	518.37
221.28	518.42
221.29	518.47
221.3	518.51
221.31	518.56
221.32	518.61
221.33	518.65
221.34	518.7
221.35	518.75
221.36	518.79
221.37	518.84
221.38	518.89
221.39	518.94
221.4	518.98
221.41	519.03
221.42	519.08
221.43	519.12
221.44	519.17
221.45	519.22
221.46	519.26
221.47	519.31
221.48	519.36
221.49	519.41
221.5	519.45
221.51	519.5
221.52	519.55
221.53	519.59
221.54	519.64
221.55	519.69
221.56	519.73
221.57	519.78
221.58	519.83
221.59	519.88
221.6	519.92
221.61	519.97
221.62	520.02
221.63	520.06
221.64	520.11
221.65	520.16
221.66	520.21
221.67	520.25
221.68	520.3
221.69	520.35
221.7	520.39
221.71	520.44
221.72	520.49
221.73	520.54
221.74	520.58
221.75	520.63
221.76	520.68
221.77	520.73
221.78	520.77
221.79	520.82
221.8	520.87
221.81	520.91
221.82	520.96
221.83	521.01
221.84	521.06
221.85	521.1
221.86	521.15
221.87	521.2
221.88	521.25
221.89	521.29
221.9	521.34
221.91	521.39
221.92	521.44
221.93	521.48
221.94	521.53
221.95	521.58
221.96	521.63
221.97	521.67
221.98	521.72
221.99	521.77
222	521.81
222.01	521.86
222.02	521.91
222.03	521.96
222.04	522
222.05	522.05
222.06	522.1
222.07	522.15
222.08	522.2
222.09	522.24
222.1	522.29
222.11	522.34
222.12	522.39
222.13	522.43
222.14	522.48
222.15	522.53
222.16	522.58
222.17	522.62
222.18	522.67
222.19	522.72
222.2	522.77
222.21	522.81
222.22	522.86
222.23	522.91
222.24	522.96
222.25	523
222.26	523.05
222.27	523.1
222.28	523.15
222.29	523.2
222.3	523.24
222.31	523.29
222.32	523.34
222.33	523.39
222.34	523.43
222.35	523.48
222.36	523.53
222.37	523.58
222.38	523.63
222.39	523.67
222.4	523.72
222.41	523.77
222.42	523.82
222.43	523.86
222.44	523.91
222.45	523.96
222.46	524.01
222.47	524.06
222.48	524.1
222.49	524.15
222.5	524.2
222.51	524.25
222.52	524.3
222.53	524.34
222.54	524.39
222.55	524.44
222.56	524.49
222.57	524.54
222.58	524.58
222.59	524.63
222.6	524.68
222.61	524.73
222.62	524.78
222.63	524.82
222.64	524.87
222.65	524.92
222.66	524.97
222.67	525.02
222.68	525.06
222.69	525.11
222.7	525.16
222.71	525.21
222.72	525.26
222.73	525.31
222.74	525.35
222.75	525.4
222.76	525.45
222.77	525.5
222.78	525.55
222.79	525.59
222.8	525.64
222.81	525.69
222.82	525.74
222.83	525.79
222.84	525.84
222.85	525.88
222.86	525.93
222.87	525.98
222.88	526.03
222.89	526.08
222.9	526.13
222.91	526.17
222.92	526.22
222.93	526.27
222.94	526.32
222.95	526.37
222.96	526.42
222.97	526.46
222.98	526.51
222.99	526.56
223	526.61
223.01	526.66
223.02	526.71
223.03	526.75
223.04	526.8
223.05	526.85
223.06	526.9
223.07	526.95
223.08	527
223.09	527.05
223.1	527.09
223.11	527.14
223.12	527.19
223.13	527.24
223.14	527.29
223.15	527.34
223.16	527.39
223.17	527.43
223.18	527.48
223.19	527.53
223.2	527.58
223.21	527.63
223.22	527.68
223.23	527.73
223.24	527.77
223.25	527.82
223.26	527.87
223.27	527.92
223.28	527.97
223.29	528.02
223.3	528.07
223.31	528.12
223.32	528.16
223.33	528.21
223.34	528.26
223.35	528.31
223.36	528.36
223.37	528.41
223.38	528.46
223.39	528.51
223.4	528.55
223.41	528.6
223.42	528.65
223.43	528.7
223.44	528.75
223.45	528.8
223.46	528.85
223.47	528.9
223.48	528.95
223.49	528.99
223.5	529.04
223.51	529.09
223.52	529.14
223.53	529.19
223.54	529.24
223.55	529.29
223.56	529.34
223.57	529.39
223.58	529.44
223.59	529.48
223.6	529.53
223.61	529.58
223.62	529.63
223.63	529.68
223.64	529.73
223.65	529.78
223.66	529.83
223.67	529.88
223.68	529.93
223.69	529.98
223.7	530.02
223.71	530.07
223.72	530.12
223.73	530.17
223.74	530.22
223.75	530.27
223.76	530.32
223.77	530.37
223.78	530.42
223.79	530.47
223.8	530.52
223.81	530.57
223.82	530.61
223.83	530.66
223.84	530.71
223.85	530.76
223.86	530.81
223.87	530.86
223.88	530.91
223.89	530.96
223.9	531.01
223.91	531.06
223.92	531.11
223.93	531.16
223.94	531.21
223.95	531.26
223.96	531.31
223.97	531.36
223.98	531.4
223.99	531.45
224	531.5
224.01	531.55
224.02	531.6
224.03	531.65
224.04	531.7
224.05	531.75
224.06	531.8
224.07	531.85
224.08	531.9
224.09	531.95
224.1	532
224.11	532.05
224.12	532.1
224.13	532.15
224.14	532.2
224.15	532.25
224.16	532.3
224.17	532.35
224.18	532.4
224.19	532.45
224.2	532.5
224.21	532.55
224.22	532.59
224.23	532.64
224.24	532.69
224.25	532.74
224.26	532.79
224.27	532.84
224.28	532.89
224.29	532.94
224.3	532.99
224.31	533.04
224.32	533.09
224.33	533.14
224.34	533.19
224.35	533.24
224.36	533.29
224.37	533.34
224.38	533.39
224.39	533.44
224.4	533.49
224.41	533.54
224.42	533.59
224.43	533.64
224.44	533.69
224.45	533.74
224.46	533.79
224.47	533.84
224.48	533.89
224.49	533.94
224.5	533.99
224.51	534.04
224.52	534.09
224.53	534.14
224.54	534.19
224.55	534.24
224.56	534.29
224.57	534.34
224.58	534.39
224.59	534.44
224.6	534.49
224.61	534.54
224.62	534.59
224.63	534.64
224.64	534.69
224.65	534.74
224.66	534.79
224.67	534.84
224.68	534.89
224.69	534.94
224.7	534.99
224.71	535.05
224.72	535.1
224.73	535.15
224.74	535.2
224.75	535.25
224.76	535.3
224.77	535.35
224.78	535.4
224.79	535.45
224.8	535.5
224.81	535.55
224.82	535.6
224.83	535.65
224.84	535.7
224.85	535.75
224.86	535.8
224.87	535.85
224.88	535.9
224.89	535.95
224.9	536
224.91	536.05
224.92	536.1
224.93	536.15
224.94	536.21
224.95	536.26
224.96	536.31
224.97	536.36
224.98	536.41
224.99	536.46
225	536.51
225.01	536.56
225.02	536.61
225.03	536.66
225.04	536.71
225.05	536.76
225.06	536.81
225.07	536.86
225.08	536.91
225.09	536.96
225.1	537.02
225.11	537.07
225.12	537.12
225.13	537.17
225.14	537.22
225.15	537.27
225.16	537.32
225.17	537.37
225.18	537.42
225.19	537.47
225.2	537.52
225.21	537.57
225.22	537.63
225.23	537.68
225.24	537.73
225.25	537.78
225.26	537.83
225.27	537.88
225.28	537.93
225.29	537.98
225.3	538.03
225.31	538.08
225.32	538.14
225.33	538.19
225.34	538.24
225.35	538.29
225.36	538.34
225.37	538.39
225.38	538.44
225.39	538.49
225.4	538.54
225.41	538.6
225.42	538.65
225.43	538.7
225.44	538.75
225.45	538.8
225.46	538.85
225.47	538.9
225.48	538.95
225.49	539
225.5	539.06
225.51	539.11
225.52	539.16
225.53	539.21
225.54	539.26
225.55	539.31
225.56	539.36
225.57	539.42
225.58	539.47
225.59	539.52
225.6	539.57
225.61	539.62
225.62	539.67
225.63	539.72
225.64	539.77
225.65	539.83
225.66	539.88
225.67	539.93
225.68	539.98
225.69	540.03
225.7	540.08
225.71	540.14
225.72	540.19
225.73	540.24
225.74	540.29
225.75	540.34
225.76	540.39
225.77	540.44
225.78	540.5
225.79	540.55
225.8	540.6
225.81	540.65
225.82	540.7
225.83	540.75
225.84	540.81
225.85	540.86
225.86	540.91
225.87	540.96
225.88	541.01
225.89	541.07
225.9	541.12
225.91	541.17
225.92	541.22
225.93	541.27
225.94	541.32
225.95	541.38
225.96	541.43
225.97	541.48
225.98	541.53
225.99	541.58
226	541.64
226.01	541.69
226.02	541.74
226.03	541.79
226.04	541.84
226.05	541.9
226.06	541.95
226.07	542
226.08	542.05
226.09	542.1
226.1	542.16
226.11	542.21
226.12	542.26
226.13	542.31
226.14	542.36
226.15	542.42
226.16	542.47
226.17	542.52
226.18	542.57
226.19	542.62
226.2	542.68
226.21	542.73
226.22	542.78
226.23	542.83
226.24	542.89
226.25	542.94
226.26	542.99
226.27	543.04
226.28	543.09
226.29	543.15
226.3	543.2
226.31	543.25
226.32	543.3
226.33	543.36
226.34	543.41
226.35	543.46
226.36	543.51
226.37	543.57
226.38	543.62
226.39	543.67
226.4	543.72
226.41	543.78
226.42	543.83
226.43	543.88
226.44	543.93
226.45	543.99
226.46	544.04
226.47	544.09
226.48	544.14
226.49	544.2
226.5	544.25
226.51	544.3
226.52	544.35
226.53	544.41
226.54	544.46
226.55	544.51
226.56	544.56
226.57	544.62
226.58	544.67
226.59	544.72
226.6	544.77
226.61	544.83
226.62	544.88
226.63	544.93
226.64	544.99
226.65	545.04
226.66	545.09
226.67	545.14
226.68	545.2
226.69	545.25
226.7	545.3
226.71	545.36
226.72	545.41
226.73	545.46
226.74	545.51
226.75	545.57
226.76	545.62
226.77	545.67
226.78	545.73
226.79	545.78
226.8	545.83
226.81	545.88
226.82	545.94
226.83	545.99
226.84	546.04
226.85	546.1
226.86	546.15
226.87	546.2
226.88	546.26
226.89	546.31
226.9	546.36
226.91	546.42
226.92	546.47
226.93	546.52
226.94	546.58
226.95	546.63
226.96	546.68
226.97	546.74
226.98	546.79
226.99	546.84
227	546.9
227.01	546.95
227.02	547
227.03	547.06
227.04	547.11
227.05	547.16
227.06	547.22
227.07	547.27
227.08	547.32
227.09	547.38
227.1	547.43
227.11	547.48
227.12	547.54
227.13	547.59
227.14	547.64
227.15	547.7
227.16	547.75
227.17	547.8
227.18	547.86
227.19	547.91
227.2	547.96
227.21	548.02
227.22	548.07
227.23	548.12
227.24	548.18
227.25	548.23
227.26	548.29
227.27	548.34
227.28	548.39
227.29	548.45
227.3	548.5
227.31	548.55
227.32	548.61
227.33	548.66
227.34	548.72
227.35	548.77
227.36	548.82
227.37	548.88
227.38	548.93
227.39	548.99
227.4	549.04
227.41	549.09
227.42	549.15
227.43	549.2
227.44	549.25
227.45	549.31
227.46	549.36
227.47	549.42
227.48	549.47
227.49	549.52
227.5	549.58
227.51	549.63
227.52	549.69
227.53	549.74
227.54	549.8
227.55	549.85
227.56	549.9
227.57	549.96
227.58	550.01
227.59	550.07
227.6	550.12
227.61	550.17
227.62	550.23
227.63	550.28
227.64	550.34
227.65	550.39
227.66	550.45
227.67	550.5
227.68	550.55
227.69	550.61
227.7	550.66
227.71	550.72
227.72	550.77
227.73	550.83
227.74	550.88
227.75	550.93
227.76	550.99
227.77	551.04
227.78	551.1
227.79	551.15
227.8	551.21
227.81	551.26
227.82	551.32
227.83	551.37
227.84	551.43
227.85	551.48
227.86	551.53
227.87	551.59
227.88	551.64
227.89	551.7
227.9	551.75
227.91	551.81
227.92	551.86
227.93	551.92
227.94	551.97
227.95	552.03
227.96	552.08
227.97	552.14
227.98	552.19
227.99	552.25
228	552.3
228.01	552.36
228.02	552.41
228.03	552.46
228.04	552.52
228.05	552.57
228.06	552.63
228.07	552.68
228.08	552.74
228.09	552.79
228.1	552.85
228.11	552.9
228.12	552.96
228.13	553.01
228.14	553.07
228.15	553.12
228.16	553.18
228.17	553.23
228.18	553.29
228.19	553.34
228.2	553.4
228.21	553.45
228.22	553.51
228.23	553.57
228.24	553.62
228.25	553.68
228.26	553.73
228.27	553.79
228.28	553.84
228.29	553.9
228.3	553.95
228.31	554.01
228.32	554.06
228.33	554.12
228.34	554.17
228.35	554.23
228.36	554.28
228.37	554.34
228.38	554.39
228.39	554.45
228.4	554.51
228.41	554.56
228.42	554.62
228.43	554.67
228.44	554.73
228.45	554.78
228.46	554.84
228.47	554.89
228.48	554.95
228.49	555.01
228.5	555.06
228.51	555.12
228.52	555.17
228.53	555.23
228.54	555.28
228.55	555.34
228.56	555.4
228.57	555.45
228.58	555.51
228.59	555.56
228.6	555.62
228.61	555.67
228.62	555.73
228.63	555.79
228.64	555.84
228.65	555.9
228.66	555.95
228.67	556.01
228.68	556.07
228.69	556.12
228.7	556.18
228.71	556.23
228.72	556.29
228.73	556.35
228.74	556.4
228.75	556.46
228.76	556.51
228.77	556.57
228.78	556.63
228.79	556.68
228.8	556.74
228.81	556.79
228.82	556.85
228.83	556.91
228.84	556.96
228.85	557.02
228.86	557.07
228.87	557.13
228.88	557.19
228.89	557.24
228.9	557.3
228.91	557.36
228.92	557.41
228.93	557.47
228.94	557.52
228.95	557.58
228.96	557.64
228.97	557.69
228.98	557.75
228.99	557.81
229	557.86
229.01	557.92
229.02	557.98
229.03	558.03
229.04	558.09
229.05	558.15
229.06	558.2
229.07	558.26
229.08	558.32
229.09	558.37
229.1	558.43
229.11	558.49
229.12	558.54
229.13	558.6
229.14	558.66
229.15	558.71
229.16	558.77
229.17	558.83
229.18	558.88
229.19	558.94
229.2	559
229.21	559.05
229.22	559.11
229.23	559.17
229.24	559.22
229.25	559.28
229.26	559.34
229.27	559.39
229.28	559.45
229.29	559.51
229.3	559.57
229.31	559.62
229.32	559.68
229.33	559.74
229.34	559.79
229.35	559.85
229.36	559.91
229.37	559.96
229.38	560.02
229.39	560.08
229.4	560.14
229.41	560.19
229.42	560.25
229.43	560.31
229.44	560.36
229.45	560.42
229.46	560.48
229.47	560.54
229.48	560.59
229.49	560.65
229.5	560.71
229.51	560.77
229.52	560.82
229.53	560.88
229.54	560.94
229.55	561
229.56	561.05
229.57	561.11
229.58	561.17
229.59	561.23
229.6	561.28
229.61	561.34
229.62	561.4
229.63	561.46
229.64	561.51
229.65	561.57
229.66	561.63
229.67	561.69
229.68	561.74
229.69	561.8
229.7	561.86
229.71	561.92
229.72	561.97
229.73	562.03
229.74	562.09
229.75	562.15
229.76	562.21
229.77	562.26
229.78	562.32
229.79	562.38
229.8	562.44
229.81	562.49
229.82	562.55
229.83	562.61
229.84	562.67
229.85	562.73
229.86	562.78
229.87	562.84
229.88	562.9
229.89	562.96
229.9	563.02
229.91	563.07
229.92	563.13
229.93	563.19
229.94	563.25
229.95	563.31
229.96	563.37
229.97	563.42
229.98	563.48
229.99	563.54
230	563.6
230.01	563.66
230.02	563.71
230.03	563.77
230.04	563.83
230.05	563.89
230.06	563.95
230.07	564.01
230.08	564.06
230.09	564.12
230.1	564.18
230.11	564.24
230.12	564.3
230.13	564.36
230.14	564.42
230.15	564.47
230.16	564.53
230.17	564.59
230.18	564.65
230.19	564.71
230.2	564.77
230.21	564.83
230.22	564.88
230.23	564.94
230.24	565
230.25	565.06
230.26	565.12
230.27	565.18
230.28	565.24
230.29	565.3
230.3	565.35
230.31	565.41
230.32	565.47
230.33	565.53
230.34	565.59
230.35	565.65
230.36	565.71
230.37	565.77
230.38	565.83
230.39	565.88
230.4	565.94
230.41	566
230.42	566.06
230.43	566.12
230.44	566.18
230.45	566.24
230.46	566.3
230.47	566.36
230.48	566.42
230.49	566.47
230.5	566.53
230.51	566.59
230.52	566.65
230.53	566.71
230.54	566.77
230.55	566.83
230.56	566.89
230.57	566.95
230.58	567.01
230.59	567.07
230.6	567.13
230.61	567.19
230.62	567.25
230.63	567.31
230.64	567.36
230.65	567.42
230.66	567.48
230.67	567.54
230.68	567.6
230.69	567.66
230.7	567.72
230.71	567.78
230.72	567.84
230.73	567.9
230.74	567.96
230.75	568.02
230.76	568.08
230.77	568.14
230.78	568.2
230.79	568.26
230.8	568.32
230.81	568.38
230.82	568.44
230.83	568.5
230.84	568.56
230.85	568.62
230.86	568.68
230.87	568.74
230.88	568.8
230.89	568.86
230.9	568.92
230.91	568.98
230.92	569.04
230.93	569.1
230.94	569.16
230.95	569.22
230.96	569.28
230.97	569.34
230.98	569.4
230.99	569.46
231	569.52
231.01	569.58
231.02	569.64
231.03	569.7
231.04	569.76
231.05	569.82
231.06	569.88
231.07	569.94
231.08	570
231.09	570.06
231.1	570.12
231.11	570.18
231.12	570.24
231.13	570.3
231.14	570.36
231.15	570.42
231.16	570.48
231.17	570.54
231.18	570.6
231.19	570.66
231.2	570.73
231.21	570.79
231.22	570.85
231.23	570.91
231.24	570.97
231.25	571.03
231.26	571.09
231.27	571.15
231.28	571.21
231.29	571.27
231.3	571.33
231.31	571.39
231.32	571.45
231.33	571.51
231.34	571.58
231.35	571.64
231.36	571.7
231.37	571.76
231.38	571.82
231.39	571.88
231.4	571.94
231.41	572
231.42	572.06
231.43	572.12
231.44	572.19
231.45	572.25
231.46	572.31
231.47	572.37
231.48	572.43
231.49	572.49
231.5	572.55
231.51	572.61
231.52	572.67
231.53	572.74
231.54	572.8
231.55	572.86
231.56	572.92
231.57	572.98
231.58	573.04
231.59	573.1
231.6	573.16
231.61	573.23
231.62	573.29
231.63	573.35
231.64	573.41
231.65	573.47
231.66	573.53
231.67	573.6
231.68	573.66
231.69	573.72
231.7	573.78
231.71	573.84
231.72	573.9
231.73	573.96
231.74	574.03
231.75	574.09
231.76	574.15
231.77	574.21
231.78	574.27
231.79	574.34
231.8	574.4
231.81	574.46
231.82	574.52
231.83	574.58
231.84	574.64
231.85	574.71
231.86	574.77
231.87	574.83
231.88	574.89
231.89	574.95
231.9	575.02
231.91	575.08
231.92	575.14
231.93	575.2
231.94	575.26
231.95	575.33
231.96	575.39
231.97	575.45
231.98	575.51
231.99	575.58
232	575.64
232.01	575.7
232.02	575.76
232.03	575.82
232.04	575.89
232.05	575.95
232.06	576.01
232.07	576.07
232.08	576.14
232.09	576.2
232.1	576.26
232.11	576.32
232.12	576.39
232.13	576.45
232.14	576.51
232.15	576.57
232.16	576.64
232.17	576.7
232.18	576.76
232.19	576.82
232.2	576.89
232.21	576.95
232.22	577.01
232.23	577.07
232.24	577.14
232.25	577.2
232.26	577.26
232.27	577.33
232.28	577.39
232.29	577.45
232.3	577.51
232.31	577.58
232.32	577.64
232.33	577.7
232.34	577.77
232.35	577.83
232.36	577.89
232.37	577.96
232.38	578.02
232.39	578.08
232.4	578.14
232.41	578.21
232.42	578.27
232.43	578.33
232.44	578.4
232.45	578.46
232.46	578.52
232.47	578.59
232.48	578.65
232.49	578.71
232.5	578.78
232.51	578.84
232.52	578.9
232.53	578.97
232.54	579.03
232.55	579.09
232.56	579.16
232.57	579.22
232.58	579.28
232.59	579.35
232.6	579.41
232.61	579.48
232.62	579.54
232.63	579.6
232.64	579.67
232.65	579.73
232.66	579.79
232.67	579.86
232.68	579.92
232.69	579.98
232.7	580.05
232.71	580.11
232.72	580.18
232.73	580.24
232.74	580.3
232.75	580.37
232.76	580.43
232.77	580.5
232.78	580.56
232.79	580.62
232.8	580.69
232.81	580.75
232.82	580.82
232.83	580.88
232.84	580.94
232.85	581.01
