0.29	42.73
1.45	1286.36
2.33	2300.91
2.95	3446.36
3.83	4919.09
4.65	5999.09
4.85	6882.73
5.6	7930
5.74	8780.91
7.51	9893.64
8.94	9959.09
10.78	9435.45
12.41	8650
13.91	7668.18
16.02	6293.64
18.27	5017.27
19.83	4166.36
21.94	3315.45
24.12	2235.45
27.18	1482.73
28.96	1286.36
31.81	1122.73
34.33	991.82
37.13	893.64
39.78	697.27
55.09	595.1
70.06	527.31
95.01	455.74
117.82	410.55
144.2	387.95
167.01	399.25
203.36	399.25
237.58	399.25
268.23	395.48
297.45	395.48
328.11	395.48
361.61	384.18
397.96	372.88
433.6	372.88
506.31	354.05
541.24	365.35
571.89	357.82
596.84	354.05
661	342.75
690.94	342.75
732.28	354.05
761.51	365.35
795.72	357.82
834.93	380.41

