272.76	766.32	708.24
272.83	766.42	709.21
272.9	765.03	709.14
272.97	765.65	710.2
273.04	768.74	711.39
273.11	768.95	711.25
273.18	765.15	709.03
273.25	768.74	709.81
273.32	772.77	712.33
273.39	776.39	716.01
273.46	776.08	717.45
273.53	777.29	716.57
273.6	779.08	715.5
273.67	780.9	717.18
273.74	779.57	715.12
273.81	778.3	713.78
273.88	777.72	714.84
273.95	778.01	714.27
274.02	780.34	715.47
274.09	783.67	717.83
274.16	784.49	716.62
274.23	785.49	716.62
274.3	786.97	717.58
274.37	789.39	719.67
274.44	789.88	720.78
274.51	789.9	721.73
274.58	789.77	722.75
274.65	794.18	721.52
274.72	795.09	721.18
274.79	794.23	721.92
274.86	797.29	724.65
274.93	796.99	723.04
275	796.42	721.12
275.07	798.16	724.46
275.14	799.19	724.92
275.21	800.55	725.04
275.28	802.5	725.62
275.35	806.11	726.49
275.42	809.13	727.44
275.49	810.81	728.43
275.56	807.46	729.13
275.63	809.39	731.07
275.7	811.89	732.25
275.77	811.02	729.38
275.84	813.42	730.11
275.91	816.74	732.25
275.98	820.5	735.36
276.05	816.46	732
276.12	817.26	731.21
276.19	821.23	732.97
276.26	823.76	735.53
276.33	825.68	734.85
276.4	827.59	733.08
276.47	830	732.61
276.54	833.23	735.21
276.61	835.27	737.36
276.68	835.67	737.78
276.75	836.77	740.54
276.82	838.25	740.64
276.89	839.5	738.39
276.96	838.11	736.33
277.03	840.13	736.77
277.1	842.95	738.76
277.17	844.64	741.88
277.24	847.69	742.15
277.31	850.58	742.12
277.38	852.98	742.58
277.45	854.14	740.06
277.52	854.91	740.2
277.59	855.78	742.8
277.66	858.7	745.69
277.73	861.6	746.67
277.8	862.96	746.02
277.87	860.7	743.15
277.94	863.98	743.25
278.01	868.29	744.57
278.08	872.75	746.8
278.15	867.98	742.93
278.22	867.5	741.73
278.29	870.31	743.33
278.36	874.41	747.54
278.43	877.08	749.2
278.5	877.49	749.11
278.57	873.86	747.42
278.64	877.76	750.11
278.71	881.68	754.42
278.78	884.21	759.76
278.85	886.72	762.7
278.92	887.71	763.37
278.99	888.06	762.31
279.06	890.68	762.61
279.13	892.42	763.52
279.2	893.32	764.11
279.27	893.05	762.83
279.34	897.63	765.37
279.41	900.11	767.01
279.48	899.05	765.99
279.55	900.82	767.07
279.62	902.1	766.99
279.69	902.8	766.26
279.76	902.27	769.23
279.83	903.36	769.22
279.9	905.85	768.74
279.97	910.2	771.08
280.04	908.62	772.87
280.11	909.91	774.84
280.18	915.85	777.27
280.25	915.79	777.33
280.32	914.12	777.22
280.39	912	777.13
280.46	913.55	777.91
280.53	914.41	778.04
280.6	915.58	778.53
280.67	918.09	781.09
280.74	917.44	781.26
280.81	917.05	781.57
280.88	917.61	782.87
280.95	920.36	785.02
281.02	920.21	785.66
281.09	917.96	785.08
281.16	915.51	785.36
281.23	917.41	786.53
281.3	919.56	788.06
281.37	918.47	789.45
281.44	918.27	791.14
281.51	918.02	790.96
281.58	917.52	787.78
281.65	916.18	788.56
281.72	914.67	790.6
281.79	913.48	793.44
281.86	914.68	794.96
281.93	913.59	793.93
282	911.79	792.23
282.07	910.34	792.15
282.14	910.71	793.54
282.21	909.85	795.59
282.28	907.11	798.16
282.35	904.54	798.29
282.42	902.18	799.26
282.49	900.07	800.91
282.56	898.46	801.48
282.63	897.23	802.47
282.7	895.41	803.84
282.77	891.86	805.72
282.84	889.8	804.97
282.91	887.32	803.46
282.98	884.09	801.68
283.05	887.13	807.51
283.12	883.8	807.72
283.19	876.28	803.33
283.26	870.66	803.46
283.33	868.65	806.07
283.4	867.05	808.98
283.47	863.2	809.3
283.54	860.23	809.62
283.61	856.61	810.68
283.68	852.02	812.9
283.75	848.55	812.06
283.82	842.96	811.32
283.89	836.58	811.1
283.96	834.12	813.74
284.03	829.01	815.69
284.1	822.09	816.3
284.17	813.28	813.84
284.24	807.41	813.5
284.31	801.08	814.39
284.38	793.67	816.47
284.45	790.77	815.29
284.52	786.61	816.11
284.59	781.63	818.68
284.66	777.03	820.31
284.73	769.82	817.1
284.8	763.34	813.62
284.87	760.91	816.17
284.94	756.4	815.89
285.01	753.15	816.23
285.08	751.88	818.48
285.15	749.27	820.36
285.22	744.52	820.49
285.29	738.82	819.54
285.36	736.2	822.25
285.43	734.17	823.05
285.5	731.81	822.15
285.57	728.18	818.86
285.64	725.5	819.08
285.71	723.36	819.83
285.78	721.69	820.2
285.85	717.04	819.04
285.92	715.34	819.32
285.99	715.56	820.63
286.06	714.81	819.46
286.13	712.36	819.34
286.2	708.9	818.84
286.27	704.59	815.76
286.34	702.22	816.51
286.41	701.92	818.33
286.48	703.78	820.51
286.55	699.96	821.21
286.62	698.22	819.67
286.69	697.46	816.56
286.76	694.03	816.4
286.83	694.18	817.91
286.9	694.24	819.01
286.97	690.98	816.46
287.04	688.48	816.78
287.11	685.87	816.83
287.18	683.05	815.5
287.25	684.16	816.76
287.32	683.42	815.62
287.39	682.01	813.09
287.46	684.07	816.94
287.53	681.44	816.9
287.6	678.08	815.39
287.67	677.11	815.03
287.74	675.82	814.98
287.81	674.99	813.3
287.88	674.77	808.99
287.95	671.42	809.17
288.02	669.91	809.01
288.09	669.91	808.5
288.16	670.99	808.78
288.23	669.7	807.81
288.3	667.69	806.15
288.37	666.09	804.2
288.44	664.55	800.65
288.51	663.61	799.37
288.58	663.41	802.14
288.65	662.12	799.1
288.72	661.45	797.08
288.79	661.32	796.1
288.86	661.72	794.85
288.93	661.74	796.79
289	660.97	799.01
289.07	658.69	797.5
289.14	658.21	793.33
289.21	657.39	791.48
289.28	655.83	794.12
289.35	656.64	793.17
289.42	655.42	790.49
289.49	652.82	786.76
289.56	650.58	785.84
289.63	651.9	785.89
289.7	653.22	785.48
289.77	651.4	782.28
289.84	651.26	780.53
289.91	651.88	779.93
289.98	653.13	780.62
290.05	651.55	779.59
290.12	649.1	778.05
290.19	646.69	776.28
290.26	647.82	775.58
290.33	648.02	774.27
290.4	647.44	772.25
290.47	645.88	768.94
290.54	645.26	767.57
290.61	645.57	767.11
290.68	646.83	767.4
290.75	643.51	762.72
290.82	641.27	759.15
290.89	639.95	756.67
290.96	639.46	753.92
291.03	640.96	753.68
291.1	643.6	754.75
291.17	647.14	756.16
291.24	641.05	750.33
291.31	636.12	744.69
291.38	634.53	741.79
291.45	636.53	741.02
291.52	637.46	739.82
291.59	637.22	737.88
291.66	634.74	733.52
291.73	634.1	734.04
291.8	632.84	735.9
291.87	628.51	734.79
291.94	631.78	733.85
292.01	634.23	734.61
292.08	634.15	737.95
292.15	629.72	737.5
292.22	630.03	737.89
292.29	632.88	738.91
292.36	631.32	738.09
292.43	630.64	739.05
292.5	630.39	739.44
292.57	630.32	735.55
292.64	627.74	731.52
292.71	626.4	729.77
292.78	627.08	731.6
292.85	627.63	730.6
292.92	626.93	729.56
292.99	625.49	728.45
293.06	624.78	726.17
293.13	627.78	725.49
293.2	628.85	724.16
293.27	622.12	718.55
293.34	622.47	718.51
293.41	622.3	718.81
293.48	620.16	717.76
293.55	618.49	715.43
293.62	618.39	714.63
293.69	619.22	715.18
293.76	619.05	715.6
293.83	617.99	714.34
293.9	617.34	712.68
293.97	618.42	712.18
294.04	618.2	709.39
294.11	618.06	707.31
294.18	618.26	707.08
294.25	617.87	704.53
294.32	615.74	702.12
294.39	613.02	700.15
294.46	613.8	700.09
294.53	613.93	699.4
294.6	614.54	698.66
294.67	616.89	698.62
294.74	615.53	697.2
294.81	614.61	695.98
294.88	614.96	695.52
294.95	614.39	693.88
295.02	613.45	691.65
295.09	612.36	689.11
295.16	611.79	688.11
295.23	612.78	686.74
295.3	613.77	685.25
295.37	613.41	683.91
295.44	612.9	681.69
295.51	612.16	681.63
295.58	611.17	685.19
295.65	612	683
295.72	611.16	681.42
295.79	609.25	680.25
295.86	607.98	676.51
295.93	607.51	675.69
296	607.84	676.35
296.07	609.32	677.27
296.14	607.66	677.83
296.21	606.6	678.31
296.28	606.92	678.77
296.35	609.49	676.63
296.42	608.17	674.1
296.49	604.82	671.52
296.56	605.49	670.68
296.63	603.92	669.05
296.7	602.63	667.5
296.77	604.01	667.29
296.84	605.36	665.66
296.91	605.5	664.63
296.98	604.08	665.01
297.05	601.81	663.01
297.12	602.98	661.55
297.19	605.52	660.91
297.26	602.17	662.69
297.33	601.55	662.37
297.4	601.87	660.69
297.47	601.99	657.93
297.54	602.83	657.47
297.61	603.61	657.27
297.68	604.15	656.7
297.75	601.65	653.72
297.82	600.42	651.56
297.89	600.13	650.34
297.96	600.11	650.58
298.03	599.39	651.04
298.1	599.17	651.01
298.17	600.8	649.17
298.24	600.31	649.73
298.31	599.86	649.78
298.38	599.82	648.26
298.45	598.49	647.39
298.52	597.95	646.06
298.59	597.68	644.46
298.66	595.82	644.07
298.73	595.81	643.97
298.8	595.64	643.59
298.87	593.45	641.97
298.94	592.44	638.76
299.01	593.65	637.56
299.08	597.37	639.99
299.15	594.95	639.09
299.22	592.54	636.82
299.29	590.53	633.8
299.36	590.71	633.65
299.43	591.84	631.95
299.5	591.99	630.36
299.57	589	631.32
299.64	588.98	631.3
299.71	588.94	630.99
299.78	588.29	630.54
299.85	584.67	625.19
299.92	582.84	623.66
299.99	582.35	625.3
300.06	582.19	624.26
300.13	583.37	623.72
300.2	584.46	623.46
300.27	584.17	623.27
300.34	583.42	620.62
300.41	581.66	617.47
300.48	578.77	614.37
300.55	580.13	611.49
300.62	580.95	610.42
300.69	581.71	611.01
300.76	584.22	612.46
300.83	584.49	614.17
300.9	583.6	615.35
300.97	581.93	614.59
301.04	580.43	615.82
301.11	579.73	616.01
301.18	580	613.91
301.25	579.21	612.82
301.32	576.91	610.46
301.39	573.83	607.39
301.46	572.44	607.71
301.53	570.75	606.22
301.6	568.54	603.61
301.67	565.36	600.18
301.74	562.92	598.43
301.81	560.87	596.52
301.88	559.14	593.78
301.95	555.46	589.1
302.02	553.54	583.78
302.09	552.17	578.4
302.16	547.07	576.61
302.23	542.83	573.56
302.3	538.88	569.64
302.37	534.82	564.91
302.44	529.65	558.61
302.51	524	551.47
302.58	518.01	543.54
302.65	518.01	543.26
302.72	518.01	543.26
302.79	518.01	543.26
302.86	518.01	543.26
302.93	518.01	543.26
