%H field first colomn	Temp row	DeltaTad array	Corrected for demagnetization using the Anaroni demagnetization factor	 NaN means no data	 Interpolated from 6 field measurement
0.0000		255			256			257			258			259			260			261			262			263			264			265			266			267			268			269			270			271			272			273			274			275			276			277			278			279			280			281			282			283			284			285			286			287			288			289			290			291			292			293			294			295			296			297			298			299			300			301			302			303			304			305			306			307			308			
 0.100		  0.0387		  0.0394		  0.0406		  0.0395		  0.0401		  0.0413		  0.0447		  0.0456		  0.0473		  0.0496		  0.0525		  0.0573		  0.0597		  0.0632		  0.0946		  0.0918		  0.0975		  0.0923		  0.1008		  0.1070		  0.1110		  0.1203		  0.1298		  0.1468		  0.1614		  0.1730		  0.1864		  0.1979		  0.2097		  0.2303		  0.2419		  0.2543		  0.2601		  0.2448		  0.2085		  0.1675		  0.1338		  0.1072		  0.0845		  0.0666		  0.0535		  0.0462		  0.0519		  0.0442		  0.0521		  0.0456		  0.0396		  0.0351		  0.0312		  0.0439		  0.0422		  0.0422		  0.0422		     NaN		
 0.110		  0.0425		  0.0434		  0.0447		  0.0435		  0.0441		  0.0454		  0.0492		  0.0501		  0.0520		  0.0545		  0.0578		  0.0630		  0.0656		  0.0696		  0.1041		  0.1010		  0.1073		  0.1015		  0.1109		  0.1177		  0.1221		  0.1323		  0.1428		  0.1614		  0.1776		  0.1903		  0.2050		  0.2177		  0.2307		  0.2533		  0.2661		  0.2798		  0.2861		  0.2693		  0.2293		  0.1842		  0.1472		  0.1180		  0.0929		  0.0733		  0.0589		  0.0508		  0.0570		  0.0486		  0.0573		  0.0501		  0.0436		  0.0386		  0.0344		  0.0482		  0.0464		  0.0464		  0.0464		     NaN		
 0.120		  0.0464		  0.0473		  0.0487		  0.0475		  0.0481		  0.0495		  0.0537		  0.0547		  0.0567		  0.0595		  0.0630		  0.0687		  0.0716		  0.0759		  0.1107		  0.1086		  0.1160		  0.1106		  0.1210		  0.1283		  0.1332		  0.1443		  0.1558		  0.1761		  0.1937		  0.2076		  0.2236		  0.2374		  0.2517		  0.2763		  0.2903		  0.3052		  0.3121		  0.2937		  0.2502		  0.2010		  0.1606		  0.1287		  0.1014		  0.0799		  0.0642		  0.0554		  0.0622		  0.0530		  0.0625		  0.0547		  0.0475		  0.0421		  0.0375		  0.0526		  0.0506		  0.0506		  0.0506		     NaN		
 0.130		  0.0503		  0.0512		  0.0528		  0.0514		  0.0522		  0.0536		  0.0581		  0.0592		  0.0615		  0.0644		  0.0683		  0.0744		  0.0776		  0.0822		  0.1162		  0.1147		  0.1228		  0.1185		  0.1297		  0.1379		  0.1439		  0.1562		  0.1688		  0.1908		  0.2099		  0.2249		  0.2423		  0.2572		  0.2726		  0.2993		  0.3144		  0.3306		  0.3381		  0.3182		  0.2710		  0.2177		  0.1740		  0.1394		  0.1098		  0.0866		  0.0696		  0.0600		  0.0674		  0.0574		  0.0677		  0.0592		  0.0515		  0.0456		  0.0406		  0.0570		  0.0548		  0.0548		  0.0548		     NaN		
 0.140		  0.0542		  0.0552		  0.0568		  0.0554		  0.0562		  0.0578		  0.0626		  0.0638		  0.0662		  0.0694		  0.0735		  0.0802		  0.0835		  0.0885		  0.1217		  0.1208		  0.1296		  0.1265		  0.1381		  0.1467		  0.1539		  0.1670		  0.1804		  0.2045		  0.2260		  0.2422		  0.2609		  0.2770		  0.2936		  0.3224		  0.3386		  0.3561		  0.3641		  0.3427		  0.2918		  0.2345		  0.1874		  0.1501		  0.1182		  0.0933		  0.0750		  0.0646		  0.0726		  0.0618		  0.0729		  0.0638		  0.0555		  0.0491		  0.0437		  0.0614		  0.0590		  0.0590		  0.0590		     NaN		
 0.150		  0.0580		  0.0591		  0.0609		  0.0593		  0.0602		  0.0619		  0.0671		  0.0684		  0.0709		  0.0744		  0.0788		  0.0859		  0.0895		  0.0949		  0.1272		  0.1269		  0.1364		  0.1344		  0.1465		  0.1555		  0.1639		  0.1779		  0.1916		  0.2167		  0.2389		  0.2575		  0.2794		  0.2968		  0.3146		  0.3454		  0.3628		  0.3815		  0.3901		  0.3672		  0.3127		  0.2512		  0.2007		  0.1609		  0.1267		  0.0999		  0.0803		  0.0693		  0.0778		  0.0663		  0.0781		  0.0684		  0.0594		  0.0526		  0.0469		  0.0658		  0.0633		  0.0633		  0.0633		     NaN		
 0.160		  0.0619		  0.0631		  0.0649		  0.0633		  0.0642		  0.0660		  0.0716		  0.0729		  0.0757		  0.0793		  0.0840		  0.0916		  0.0955		  0.1012		  0.1327		  0.1330		  0.1431		  0.1424		  0.1549		  0.1643		  0.1739		  0.1887		  0.2028		  0.2289		  0.2519		  0.2713		  0.2948		  0.3153		  0.3356		  0.3684		  0.3870		  0.4069		  0.4161		  0.3917		  0.3335		  0.2680		  0.2141		  0.1716		  0.1351		  0.1066		  0.0857		  0.0739		  0.0830		  0.0707		  0.0833		  0.0729		  0.0634		  0.0561		  0.0500		  0.0702		  0.0675		  0.0675		  0.0675		     NaN		
 0.170		  0.0658		  0.0670		  0.0690		  0.0672		  0.0682		  0.0701		  0.0760		  0.0775		  0.0804		  0.0843		  0.0893		  0.0973		  0.1014		  0.1075		  0.1381		  0.1391		  0.1499		  0.1503		  0.1633		  0.1732		  0.1839		  0.1995		  0.2139		  0.2411		  0.2649		  0.2850		  0.3101		  0.3323		  0.3539		  0.3908		  0.4112		  0.4323		  0.4421		  0.4161		  0.3544		  0.2847		  0.2275		  0.1823		  0.1436		  0.1133		  0.0910		  0.0785		  0.0882		  0.0751		  0.0885		  0.0775		  0.0673		  0.0596		  0.0531		  0.0746		  0.0717		  0.0717		  0.0717		     NaN		
 0.180		  0.0696		  0.0709		  0.0731		  0.0712		  0.0722		  0.0743		  0.0805		  0.0820		  0.0851		  0.0892		  0.0945		  0.1031		  0.1074		  0.1138		  0.1436		  0.1452		  0.1567		  0.1583		  0.1717		  0.1820		  0.1939		  0.2103		  0.2251		  0.2533		  0.2778		  0.2988		  0.3254		  0.3494		  0.3718		  0.4096		  0.4339		  0.4578		  0.4682		  0.4406		  0.3752		  0.3015		  0.2409		  0.1930		  0.1520		  0.1199		  0.0964		  0.0831		  0.0933		  0.0795		  0.0937		  0.0820		  0.0713		  0.0631		  0.0562		  0.0789		  0.0759		  0.0759		  0.0759		     NaN		
 0.190		  0.0735		  0.0749		  0.0771		  0.0751		  0.0762		  0.0784		  0.0850		  0.0866		  0.0898		  0.0942		  0.0998		  0.1088		  0.1134		  0.1202		  0.1491		  0.1513		  0.1635		  0.1662		  0.1802		  0.1908		  0.2040		  0.2212		  0.2363		  0.2655		  0.2908		  0.3126		  0.3408		  0.3665		  0.3897		  0.4284		  0.4544		  0.4804		  0.4942		  0.4651		  0.3961		  0.3182		  0.2543		  0.2038		  0.1605		  0.1266		  0.1017		  0.0877		  0.0985		  0.0839		  0.0989		  0.0866		  0.0753		  0.0666		  0.0593		  0.0833		  0.0801		  0.0801		  0.0801		     NaN		
 0.200		  0.0774		  0.0788		  0.0812		  0.0791		  0.0802		  0.0825		  0.0895		  0.0911		  0.0946		  0.0992		  0.1050		  0.1145		  0.1193		  0.1265		  0.1546		  0.1574		  0.1702		  0.1742		  0.1886		  0.1997		  0.2140		  0.2320		  0.2475		  0.2777		  0.3038		  0.3263		  0.3561		  0.3835		  0.4076		  0.4472		  0.4748		  0.5012		  0.5160		  0.4891		  0.4169		  0.3350		  0.2677		  0.2145		  0.1689		  0.1332		  0.1071		  0.0923		  0.1037		  0.0883		  0.1041		  0.0911		  0.0792		  0.0701		  0.0625		  0.0877		  0.0844		  0.0844		  0.0844		     NaN		
 0.210		  0.0812		  0.0828		  0.0852		  0.0830		  0.0843		  0.0866		  0.0939		  0.0957		  0.0993		  0.1041		  0.1103		  0.1202		  0.1253		  0.1328		  0.1601		  0.1635		  0.1770		  0.1821		  0.1970		  0.2085		  0.2240		  0.2428		  0.2587		  0.2899		  0.3167		  0.3401		  0.3715		  0.4006		  0.4255		  0.4660		  0.4953		  0.5220		  0.5372		  0.5094		  0.4368		  0.3517		  0.2810		  0.2252		  0.1774		  0.1399		  0.1124		  0.0970		  0.1089		  0.0928		  0.1093		  0.0957		  0.0832		  0.0736		  0.0656		  0.0921		  0.0886		  0.0886		  0.0886		     NaN		
 0.220		  0.0851		  0.0867		  0.0893		  0.0870		  0.0883		  0.0908		  0.0984		  0.1002		  0.1040		  0.1091		  0.1155		  0.1260		  0.1313		  0.1391		  0.1655		  0.1696		  0.1838		  0.1901		  0.2054		  0.2173		  0.2340		  0.2536		  0.2698		  0.3021		  0.3297		  0.3539		  0.3868		  0.4176		  0.4433		  0.4848		  0.5158		  0.5428		  0.5583		  0.5298		  0.4554		  0.3692		  0.2952		  0.2359		  0.1858		  0.1466		  0.1178		  0.1016		  0.1141		  0.0972		  0.1145		  0.1003		  0.0872		  0.0771		  0.0687		  0.0965		  0.0928		  0.0928		  0.0928		     NaN		
 0.230		  0.0890		  0.0906		  0.0934		  0.0910		  0.0923		  0.0949		  0.1029		  0.1048		  0.1088		  0.1140		  0.1208		  0.1317		  0.1372		  0.1455		  0.1710		  0.1757		  0.1905		  0.1980		  0.2138		  0.2262		  0.2440		  0.2645		  0.2810		  0.3143		  0.3427		  0.3677		  0.4021		  0.4347		  0.4612		  0.5036		  0.5363		  0.5637		  0.5795		  0.5502		  0.4741		  0.3869		  0.3109		  0.2495		  0.1963		  0.1541		  0.1231		  0.1062		  0.1193		  0.1016		  0.1197		  0.1048		  0.0911		  0.0806		  0.0718		  0.1009		  0.0970		  0.0970		  0.0970		     NaN		
 0.240		  0.0928		  0.0946		  0.0974		  0.0949		  0.0963		  0.0990		  0.1073		  0.1094		  0.1135		  0.1190		  0.1260		  0.1374		  0.1432		  0.1518		  0.1765		  0.1818		  0.1973		  0.2059		  0.2223		  0.2350		  0.2540		  0.2753		  0.2922		  0.3265		  0.3557		  0.3814		  0.4175		  0.4517		  0.4791		  0.5224		  0.5567		  0.5845		  0.6007		  0.5706		  0.4927		  0.4045		  0.3266		  0.2635		  0.2084		  0.1648		  0.1321		  0.1131		  0.1244		  0.1060		  0.1249		  0.1094		  0.0951		  0.0841		  0.0750		  0.1052		  0.1012		  0.1012		  0.1012		     NaN		
 0.250		  0.0967		  0.0985		  0.1015		  0.0989		  0.1003		  0.1032		  0.1118		  0.1139		  0.1182		  0.1239		  0.1313		  0.1431		  0.1491		  0.1581		  0.1820		  0.1879		  0.2041		  0.2139		  0.2307		  0.2438		  0.2640		  0.2861		  0.3034		  0.3387		  0.3686		  0.3952		  0.4328		  0.4688		  0.4970		  0.5413		  0.5772		  0.6053		  0.6218		  0.5910		  0.5113		  0.4222		  0.3423		  0.2774		  0.2205		  0.1754		  0.1412		  0.1207		  0.1296		  0.1104		  0.1301		  0.1139		  0.0990		  0.0877		  0.0781		  0.1096		  0.1054		  0.1054		  0.1054		     NaN		
 0.260		  0.1006		  0.1025		  0.1055		  0.1028		  0.1043		  0.1073		  0.1163		  0.1185		  0.1229		  0.1289		  0.1366		  0.1489		  0.1551		  0.1644		  0.1874		  0.1940		  0.2109		  0.2218		  0.2391		  0.2527		  0.2740		  0.2969		  0.3146		  0.3509		  0.3816		  0.4090		  0.4482		  0.4858		  0.5149		  0.5601		  0.5977		  0.6261		  0.6430		  0.6114		  0.5300		  0.4398		  0.3581		  0.2914		  0.2327		  0.1860		  0.1503		  0.1283		  0.1348		  0.1148		  0.1353		  0.1185		  0.1030		  0.0912		  0.0812		  0.1140		  0.1097		  0.1097		  0.1097		     NaN		
 0.270		  0.1044		  0.1064		  0.1096		  0.1068		  0.1083		  0.1114		  0.1208		  0.1230		  0.1277		  0.1339		  0.1418		  0.1546		  0.1611		  0.1708		  0.1929		  0.2001		  0.2176		  0.2298		  0.2475		  0.2615		  0.2840		  0.3078		  0.3257		  0.3631		  0.3946		  0.4228		  0.4635		  0.5029		  0.5328		  0.5789		  0.6182		  0.6469		  0.6642		  0.6318		  0.5486		  0.4575		  0.3738		  0.3053		  0.2448		  0.1966		  0.1594		  0.1358		  0.1400		  0.1193		  0.1405		  0.1230		  0.1070		  0.0947		  0.0843		  0.1184		  0.1139		  0.1139		  0.1139		     NaN		
 0.280		  0.1083		  0.1104		  0.1137		  0.1107		  0.1123		  0.1155		  0.1252		  0.1276		  0.1324		  0.1388		  0.1471		  0.1603		  0.1670		  0.1771		  0.1984		  0.2062		  0.2244		  0.2377		  0.2559		  0.2703		  0.2940		  0.3186		  0.3369		  0.3753		  0.4075		  0.4365		  0.4788		  0.5200		  0.5507		  0.5977		  0.6386		  0.6677		  0.6853		  0.6521		  0.5672		  0.4751		  0.3895		  0.3193		  0.2569		  0.2072		  0.1685		  0.1434		  0.1452		  0.1237		  0.1458		  0.1276		  0.1109		  0.0982		  0.0875		  0.1228		  0.1181		  0.1181		  0.1181		     NaN		
 0.290		  0.1122		  0.1143		  0.1177		  0.1147		  0.1164		  0.1197		  0.1297		  0.1321		  0.1371		  0.1438		  0.1523		  0.1660		  0.1730		  0.1834		  0.2039		  0.2123		  0.2312		  0.2457		  0.2644		  0.2792		  0.3040		  0.3294		  0.3481		  0.3875		  0.4205		  0.4503		  0.4942		  0.5370		  0.5686		  0.6165		  0.6591		  0.6885		  0.7065		  0.6725		  0.5858		  0.4928		  0.4052		  0.3332		  0.2691		  0.2179		  0.1776		  0.1510		  0.1504		  0.1281		  0.1510		  0.1321		  0.1149		  0.1017		  0.0906		  0.1272		  0.1223		  0.1223		  0.1223		     NaN		
 0.300		  0.1160		  0.1182		  0.1218		  0.1186		  0.1204		  0.1238		  0.1342		  0.1367		  0.1419		  0.1487		  0.1576		  0.1718		  0.1790		  0.1897		  0.2094		  0.2184		  0.2380		  0.2536		  0.2728		  0.2880		  0.3140		  0.3402		  0.3593		  0.3997		  0.4335		  0.4641		  0.5095		  0.5541		  0.5864		  0.6353		  0.6796		  0.7093		  0.7277		  0.6929		  0.6045		  0.5104		  0.4209		  0.3471		  0.2812		  0.2285		  0.1867		  0.1586		  0.1556		  0.1325		  0.1562		  0.1367		  0.1188		  0.1052		  0.0937		  0.1316		  0.1265		  0.1265		  0.1265		     NaN		
 0.310		  0.1199		  0.1222		  0.1258		  0.1226		  0.1244		  0.1279		  0.1387		  0.1413		  0.1466		  0.1537		  0.1628		  0.1775		  0.1849		  0.1961		  0.2148		  0.2245		  0.2447		  0.2616		  0.2812		  0.2968		  0.3241		  0.3511		  0.3705		  0.4119		  0.4464		  0.4778		  0.5249		  0.5711		  0.6043		  0.6541		  0.7001		  0.7302		  0.7489		  0.7133		  0.6231		  0.5281		  0.4366		  0.3611		  0.2934		  0.2391		  0.1958		  0.1662		  0.1607		  0.1369		  0.1614		  0.1413		  0.1228		  0.1087		  0.0968		  0.1359		  0.1308		  0.1308		  0.1308		     NaN		
 0.320		  0.1238		  0.1261		  0.1299		  0.1266		  0.1284		  0.1320		  0.1431		  0.1458		  0.1513		  0.1586		  0.1681		  0.1832		  0.1909		  0.2024		  0.2203		  0.2306		  0.2515		  0.2695		  0.2896		  0.3056		  0.3341		  0.3619		  0.3817		  0.4241		  0.4594		  0.4916		  0.5402		  0.5882		  0.6222		  0.6729		  0.7205		  0.7510		  0.7700		  0.7337		  0.6417		  0.5457		  0.4523		  0.3750		  0.3055		  0.2497		  0.2050		  0.1738		  0.1659		  0.1413		  0.1666		  0.1458		  0.1268		  0.1122		  0.1000		  0.1403		  0.1350		  0.1350		  0.1350		     NaN		
 0.330		  0.1276		  0.1301		  0.1340		  0.1305		  0.1324		  0.1362		  0.1476		  0.1504		  0.1560		  0.1636		  0.1733		  0.1889		  0.1969		  0.2087		  0.2258		  0.2367		  0.2583		  0.2775		  0.2980		  0.3145		  0.3441		  0.3727		  0.3928		  0.4363		  0.4724		  0.5054		  0.5555		  0.6052		  0.6401		  0.6917		  0.7410		  0.7718		  0.7912		  0.7541		  0.6604		  0.5634		  0.4681		  0.3890		  0.3176		  0.2603		  0.2141		  0.1814		  0.1711		  0.1458		  0.1718		  0.1504		  0.1307		  0.1157		  0.1031		  0.1447		  0.1392		  0.1392		  0.1392		     NaN		
 0.340		  0.1304		  0.1331		  0.1371		  0.1340		  0.1362		  0.1401		  0.1519		  0.1549		  0.1608		  0.1686		  0.1786		  0.1947		  0.2028		  0.2150		  0.2313		  0.2428		  0.2651		  0.2854		  0.3064		  0.3233		  0.3541		  0.3835		  0.4040		  0.4485		  0.4853		  0.5192		  0.5709		  0.6223		  0.6580		  0.7105		  0.7615		  0.7926		  0.8124		  0.7745		  0.6790		  0.5810		  0.4838		  0.4029		  0.3298		  0.2710		  0.2232		  0.1890		  0.1763		  0.1502		  0.1770		  0.1549		  0.1347		  0.1192		  0.1062		  0.1491		  0.1434		  0.1434		  0.1434		     NaN		
 0.350		  0.1326		  0.1355		  0.1395		  0.1368		  0.1395		  0.1436		  0.1553		  0.1589		  0.1652		  0.1731		  0.1835		  0.2000		  0.2086		  0.2213		  0.2368		  0.2489		  0.2718		  0.2934		  0.3149		  0.3321		  0.3641		  0.3944		  0.4152		  0.4607		  0.4983		  0.5329		  0.5862		  0.6393		  0.6759		  0.7293		  0.7819		  0.8134		  0.8335		  0.7949		  0.6976		  0.5987		  0.4995		  0.4168		  0.3419		  0.2816		  0.2323		  0.1966		  0.1815		  0.1546		  0.1822		  0.1595		  0.1387		  0.1227		  0.1093		  0.1535		  0.1476		  0.1476		  0.1476		     NaN		
 0.360		  0.1349		  0.1379		  0.1420		  0.1396		  0.1427		  0.1471		  0.1588		  0.1628		  0.1695		  0.1776		  0.1882		  0.2049		  0.2142		  0.2272		  0.2430		  0.2558		  0.2789		  0.3011		  0.3231		  0.3410		  0.3741		  0.4052		  0.4264		  0.4729		  0.5113		  0.5467		  0.6016		  0.6564		  0.6938		  0.7481		  0.8024		  0.8342		  0.8547		  0.8152		  0.7162		  0.6163		  0.5152		  0.4308		  0.3540		  0.2922		  0.2414		  0.2042		  0.1867		  0.1590		  0.1874		  0.1640		  0.1426		  0.1262		  0.1124		  0.1579		  0.1518		  0.1518		  0.1518		     NaN		
 0.370		  0.1371		  0.1403		  0.1444		  0.1424		  0.1460		  0.1506		  0.1622		  0.1668		  0.1739		  0.1820		  0.1930		  0.2099		  0.2197		  0.2331		  0.2493		  0.2627		  0.2861		  0.3085		  0.3307		  0.3495		  0.3832		  0.4155		  0.4375		  0.4851		  0.5243		  0.5605		  0.6169		  0.6735		  0.7117		  0.7669		  0.8229		  0.8550		  0.8759		  0.8356		  0.7349		  0.6340		  0.5309		  0.4447		  0.3662		  0.3028		  0.2505		  0.2118		  0.1919		  0.1634		  0.1926		  0.1686		  0.1466		  0.1297		  0.1156		  0.1623		  0.1561		  0.1561		  0.1561		     NaN		
 0.380		  0.1394		  0.1427		  0.1468		  0.1452		  0.1493		  0.1541		  0.1656		  0.1707		  0.1782		  0.1865		  0.1977		  0.2148		  0.2253		  0.2390		  0.2555		  0.2697		  0.2934		  0.3160		  0.3384		  0.3579		  0.3918		  0.4248		  0.4480		  0.4965		  0.5369		  0.5742		  0.6322		  0.6905		  0.7296		  0.7857		  0.8434		  0.8759		  0.8970		  0.8560		  0.7535		  0.6516		  0.5466		  0.4587		  0.3783		  0.3134		  0.2596		  0.2194		  0.1970		  0.1678		  0.1978		  0.1732		  0.1505		  0.1332		  0.1187		  0.1666		  0.1603		  0.1603		  0.1603		     NaN		
 0.390		  0.1416		  0.1451		  0.1492		  0.1480		  0.1525		  0.1576		  0.1690		  0.1747		  0.1826		  0.1909		  0.2024		  0.2197		  0.2308		  0.2449		  0.2617		  0.2767		  0.3006		  0.3234		  0.3460		  0.3664		  0.4005		  0.4342		  0.4584		  0.5075		  0.5488		  0.5878		  0.6473		  0.7076		  0.7474		  0.8045		  0.8638		  0.8967		  0.9182		  0.8764		  0.7721		  0.6693		  0.5624		  0.4726		  0.3905		  0.3241		  0.2687		  0.2270		  0.2022		  0.1723		  0.2030		  0.1777		  0.1545		  0.1367		  0.1218		  0.1710		  0.1645		  0.1645		     NaN		     NaN		
 0.400		  0.1438		  0.1475		  0.1516		  0.1508		  0.1558		  0.1610		  0.1725		  0.1786		  0.1870		  0.1954		  0.2072		  0.2247		  0.2363		  0.2509		  0.2680		  0.2837		  0.3078		  0.3308		  0.3536		  0.3749		  0.4091		  0.4436		  0.4688		  0.5184		  0.5608		  0.6013		  0.6617		  0.7232		  0.7650		  0.8233		  0.8843		  0.9175		  0.9394		  0.8968		  0.7908		  0.6869		  0.5781		  0.4866		  0.4026		  0.3347		  0.2778		  0.2346		  0.2074		  0.1767		  0.2082		  0.1823		  0.1585		  0.1402		  0.1249		  0.1754		  0.1687		  0.1687		     NaN		     NaN		
