0.0	255.0	256.0	257.0	258.0	259.0	260.0	261.0	262.0	263.0	264.0	265.0	266.0	267.0	268.0	269.0	270.0	271.0	272.0	273.0	274.0	275.0	276.0	277.0	278.0	279.0	280.0	281.0	282.0	283.0	284.0	285.0	286.0	287.0	288.0	289.0	290.0	291.0	292.0	293.0	294.0	295.0	296.0	297.0	298.0	299.0	300.0	301.0	302.0	303.0	304.0	305.0
0.0	0.6935066192150754	2.6470612332553607	4.581384048290847	6.542199014677307	8.509197029539099	10.489407043468827	12.466991743313859	14.476331950875991	16.44476794129376	18.472684309719618	20.52457710842451	22.544656519583967	24.57680354640341	26.689171946793664	28.81803743978528	30.970870927942883	33.15153963206074	35.38682735627871	37.64524932690268	39.984382572520055	42.38074579698624	44.80215944726906	47.30862425827775	49.89344586775644	52.534549265427614	55.27299761876244	58.08533196223516	60.95394945163304	63.881103928762585	66.8939003364222	69.84996240108353	72.71182786724398	75.36891681291164	77.73298301470486	79.84763782236483	81.82669522633874	83.73599699565717	85.5397024248234	87.31110208250504	89.07468235034587	90.80455201002263	92.53146084228177	94.20850747870661	95.89205228322042	97.54728545687922	99.17645266135641	100.80781065935932	102.42016535030928	104.0145953331433	105.68715970359105	107.31572559251269
0.01	0.6860741492647319	2.639608103945439	4.573543349758868	6.534509128690619	8.501478400249002	10.481461719391472	12.458242883153275	14.467352312552222	16.435535823253495	18.4628007965907	20.514023105714028	22.533234883825557	24.56468866361365	26.676353782574658	28.79854234681439	30.9517901703218	33.13100592287502	35.367273284260236	37.62346772551629	39.96098262251252	42.3557264597515	44.77466293170144	47.27832844948406	49.85854412336933	52.49562793728528	55.23036184933282	58.038559918589975	60.90323919982722	63.82650040249308	66.83356539546067	69.78683513602955	72.64645170466063	75.30359289097642	77.67338775117899	79.79878380622115	81.7874710883772	83.70568324015028	85.516390527845	87.29346588427259	89.06112400825295	90.7939689641811	92.52270341859281	94.19860778236263	95.88389039894862	97.53785855128791	99.16830269191756	100.8008644579821	102.41418279111048	104.00937363750367	105.67985224906197	107.30875029500758
0.02	0.678832255466914	2.6319638687557134	4.565893887776615	6.527011489853658	8.493759770958796	10.473322606922038	12.449688442107435	14.458567883757183	16.426107277169866	18.453114953724302	20.50366823513011	22.521612868492376	24.552775695537118	26.663535618355656	28.779252465348527	30.932709412700603	33.110681741334005	35.34750666798075	37.601686124129785	39.93758267250499	42.33070712251677	44.746937278504156	47.248032640690504	49.82364237898223	52.45646486176324	55.18772607990334	57.9915364123446	60.85252894802155	63.77215689301543	66.77296812866892	69.72370787097557	72.58081815561047	75.23826896904106	77.61379248765313	79.7496949149999	81.74801207533811	83.67536948464326	85.4930786308665	87.27561973129923	89.04776802947491	90.78358190066992	92.51394599490393	94.18870808601864	95.87572851467694	97.5284316456966	99.16032989572736	100.79409191163924	102.40820023191158	104.00415194186414	105.67254479453288	107.30177499750256
0.03	0.6713997855165704	2.6245107394457907	4.558053189244744	6.51932160386697	8.48604114166859	10.465377282844685	12.440939581946852	14.449588245433414	16.416875159129596	18.443231440595383	20.49311423241963	22.51019123273397	24.540660812747472	26.65051399121259	28.759757372377642	30.913836054618827	33.090148032148285	35.3279525959624	37.580120182163014	39.91418272249732	42.30584706723753	44.719440762936536	47.217736831896815	49.788978061427756	52.41754353362076	55.145090310473726	57.9447643686994	60.80181869621575	63.71755336674593	66.71266211310791	69.6605806059216	72.51544199302697	75.17294504710571	77.55444047010079	79.70084089885621	81.70878793737657	83.64528195119244	85.4695488656921	87.2579835330668	89.03420968738197	90.77299885482847	92.50499819243916	94.17880838967466	95.86738113303537	97.5190047401053	99.15217992628851	100.7871457102619	102.40221767271277	103.99876180442962	105.66523734000371	107.29463362148547
0.04	0.6639673155661727	2.6168665042560657	4.550403727262383	6.511823965030009	8.478322512378494	10.45743195876722	12.43219072178627	14.440803816638375	16.407643041089443	18.433545597728987	20.482759361835715	22.498769596975563	24.52854592995771	26.637695826993586	28.740467490911662	30.89475529699763	33.06982385060727	35.308398523943936	37.55833858077651	39.89078277248979	42.28119606952489	44.691944247368916	47.187674067786226	49.75407631704065	52.37838045809872	55.10245454104425	57.89799232505406	60.75136455679288	63.66294984047643	66.65238039488308	69.59745334086762	72.45006583044362	75.10762112517035	77.49484520657492	79.65175200763497	81.66932892433748	83.61496819568555	85.44623696871372	87.24013738009344	89.02085370860394	90.76261179131728	92.4962407687503	94.16909907210648	95.8592192487636	97.50957783451399	99.1442071300983	100.78037316391905	102.39623511351387	103.99354010879009	105.65809596398661	107.28765832398035
0.05	0.656725421768409	2.6094133749461434	4.5425630287305125	6.504134079043322	8.470410917356082	10.449486634689867	12.423441861625687	14.431824178314606	16.398410923049173	18.423662084600068	20.47220535912512	22.48734796121704	24.516632961881175	26.62487766277458	28.720972397940777	30.87567453937654	33.04929014142155	35.28884445192547	37.53655697939012	39.867382822482256	42.25654507181224	44.664447731801296	47.15737825899267	49.71917457265354	52.33945912995638	55.05981877161477	57.85096881880869	60.70065430498721	63.60834631420694	66.59209867665842	69.53458693228089	72.38443228139346	75.042297203235	77.43524994304906	79.60289799149126	81.63010478637594	83.58465444017853	85.42292507173521	87.222501181861	89.00729536651102	90.75202874547576	92.48748334506143	94.1591993757625	95.8510573644919	97.50015092892268	99.13605716065936	100.7734269625417	102.39025255431505	103.98831841315047	105.65078850945753	107.28068302647534
0.06	0.6492929518180113	2.601960245636221	4.534722330198641	6.496636440206362	8.462692288065876	10.44134752222043	12.414887420579735	14.423039749519567	16.388982376965544	18.413976241733675	20.461850488541202	22.475725945883976	24.50451807909153	26.612059498555574	28.70147730496989	30.856593781755343	33.02896595988054	35.26907783564599	37.514775378003606	39.843982872474726	42.23189407409959	44.636722078604	47.12708245019912	49.68427282826643	52.3002960544342	55.01718300218516	57.80419677516349	60.6499440531814	63.55400280472928	66.5315548640066	69.4714596672269	72.31905611880995	74.9767220354461	77.37565467952318	79.55380910027003	81.59064577333685	83.55434068467163	85.39961317475681	87.20465502888777	88.99373702441821	90.74164168196467	92.47872592137246	94.14929967941852	95.8428954802202	97.49072402333137	99.12808436446915	100.76648076116436	102.38426999511617	103.98309671751083	105.64348105492836	107.27370772897022
0.07	0.6418604818676678	2.594316010446496	4.52707286821628	6.488946554219673	8.45497365877567	10.433402198143078	12.406138560419262	14.414060111195798	16.379750258925277	18.404092728604752	20.451296485830724	22.46430431012557	24.492403196301765	26.59903787141251	28.682187423504026	30.837513024134143	33.00843225069482	35.24952376362764	37.492993776617226	39.82058292246707	42.207243076386945	44.60922556303638	47.09678664140543	49.649608510711964	52.261374726291876	54.97454723275568	57.757173268917974	60.59923380137573	63.499399278459784	66.47127314578178	69.40833240217293	72.2536799562266	74.91139811351076	77.31605941599719	79.50495508412634	81.5514216353753	83.52402692916473	85.3760834095823	87.18701883065532	88.98038104564017	90.73105863612312	92.46996849768358	94.13939998307453	95.8347335959484	97.48129711774007	99.1199343950303	100.7597082148215	102.37828743591736	103.97770658007641	105.63617360039927	107.26673243146512
0.08	0.6346185880698498	2.5868628811365735	4.519232169684409	6.481448915382713	8.447255029485573	10.425456874065723	12.397389700258678	14.405080472871918	16.370518140885007	18.39420921547583	20.440941615246807	22.452882674367046	24.480490228225232	26.586219707193507	28.662692330533144	30.81863966605237	32.988108069153796	35.22996969160917	37.47121217523071	39.79718297245954	42.1825920786743	44.58172904746877	47.06649083261187	49.61470676632485	52.222211650769836	54.93191146332606	57.710401225272776	60.54852354957007	63.44479575219043	66.41099142755711	69.34507289443975	72.18804640717644	74.8460741915754	77.25670739844497	79.45443476969558	81.51196262233621	83.49371317365782	85.35277151260391	87.16917267768196	88.96682270354724	90.72067157261205	92.4612110739947	94.12950028673055	95.82657171167672	97.47187021214876	99.11178442559147	100.75276201344425	102.37230487671846	103.97248488443688	105.6288661458701	107.2597571339601
