%H field first colomn	Temp row	Mag data array
0.2000		1050643.6493		1013841.7485		957964.7631		927744.3957		908576.3722		885577.8919		859539.1407		810629.2572		802809.3302		797140.6340		790431.5546		782826.2258		774578.6455		766114.3410		757409.6937		746973.3268		736333.7786		724589.9751		712329.2314		698616.5037		684500.2445		668593.5934		651014.2437		630497.5788		609597.8956		586316.4795		560304.8964		530630.5572		498192.2587		461259.9921		420036.0355		376672.6738		332428.2465		290828.0694		249752.9258		213457.7688		182456.0615		156324.1043		133576.6807		115890.7817		101155.0101		88843.5822		78995.1616		70944.5762		64547.0726		58926.2584		54120.4478		50112.9302		43672.3489		38915.0756		35240.1779		32291.5585		29946.4218		27955.8332		26364.9067		25027.5615		23847.0478		22882.1781		
0.2100		1054458.2246		1017549.4234		961367.8170		931119.9118		911828.6912		888927.5687		862529.8934		813662.2720		805903.7535		800126.4930		793581.2462		785682.3694		777627.9808		769002.9233		760398.5371		749870.9401		739256.3904		727564.9337		715270.8737		701897.3197		687936.2576		671780.8503		654118.3951		633766.8071		612815.7865		589649.9293		563698.3908		534059.7410		501825.3340		465221.3152		424101.9510		380910.7412		337110.8453		295512.2759		254945.2382		219048.1851		187596.9058		161309.9364		138267.3765		120370.8638		105206.6642		92463.1571		82333.0607		74063.1023		67393.2924		61565.6418		56586.9146		52415.2920		45703.3377		40700.5736		36869.3588		33791.6338		31319.9083		29251.5954		27572.3613		26174.4845		24937.6550		23930.1231		
0.2200		1058174.4486		1021041.5028		964791.9375		934354.1254		914950.8744		892144.3928		865427.1894		816634.8695		809034.0285		803069.8692		796450.7893		788441.4817		780442.2347		771628.6668		763150.4177		752622.1183		742000.5234		730315.5574		718131.6183		704903.7110		690868.6199		674645.3193		657040.1019		636939.7277		615979.3209		592895.3981		566897.3390		537392.7732		505401.0992		468926.7355		427778.8075		385112.1284		341696.8861		300170.6137		260144.3052		224535.0166		192506.8955		166082.7933		142872.7452		124585.8839		109131.2528		96041.9961		85639.4873		77146.5680		70157.3826		64176.7838		59021.4711		54709.7245		47730.4537		42462.7561		38475.4459		35273.6181		32683.1395		30537.8054		28779.8242		27314.4296		26027.0850		24948.6260		
0.2300		1061711.6703		1024390.3264		968160.8484		937347.1559		917983.1824		895194.7944		868254.4788		819527.0916		812081.8982		805966.8311		799130.3691		791234.6067		783126.7072		774139.7793		765758.2164		755337.7962		744674.6159		732974.1697		720880.9306		707798.5514		693562.0040		677430.6300		659875.0289		639996.9029		619079.9000		596037.0787		569910.9777		540686.4006		508928.2216		472532.2645		431400.3337		389286.7772		346262.4065		304789.7026		265303.1747		229135.7993		197178.3857		170674.4578		147383.0151		128543.8869		112825.4736		99597.8626		88937.6275		80187.4140		72901.6162		66770.4273		61428.5024		56975.6937		49708.6100		44226.0942		40070.2391		36718.2445		34041.4027		31812.7114		29987.9271		28446.4746		27116.8261		25971.7191		
0.2400		1064814.9796		1027392.1794		971442.8126		940271.1019		920964.8971		898028.3360		870939.0432		822342.1726		815056.8698		808763.4294		801566.0946		793886.3973		785726.3012		776659.7262		768219.9769		758083.4202		747321.2482		735579.1723		723567.4897		710714.4173		696108.2226		680142.8504		662651.5521		642839.2754		622100.8349		599036.3603		572852.3900		543846.6582		512411.3932		476017.8123		434971.1288		393372.7578		350813.6874		309364.9808		270242.4816		233503.7624		201754.6395		175161.3120		151817.1915		132336.8925		116452.2280		103131.8465		92149.1098		83174.6460		75633.9457		69352.6660		63798.1295		59179.3041		51672.1655		45986.4341		41661.8803		38144.3583		35391.5958		33079.2295		31194.2042		29568.7940		28203.6348		26993.5939		
0.2500		1067814.1361		1030173.7546		974459.2441		943032.2162		923692.9539		900742.2574		873451.8833		824847.7451		817980.7167		811407.7169		803923.5573		796272.2899		788226.6649		779141.9162		770583.8291		760794.9051		749923.8819		738155.3175		726165.9569		713331.7559		698545.0944		682728.7906		665348.9903		645475.9616		624834.6492		601850.9179		575747.9860		547013.8828		515854.6005		479359.8651		438507.5353		397371.0732		355352.4356		313904.9047		274855.6116		237845.5720		206333.6963		179501.1261		155997.2598		136082.8000		120050.6953		106654.1378		95309.8284		86128.0967		78355.7161		71916.0021		66156.1859		61344.2227		53633.8188		47738.5799		43250.2568		39568.8716		36724.8070		34336.1100		32393.6785		30674.7258		29262.1740		28003.6638		
0.2600		1070747.4489		1032939.4431		977221.7772		945639.2475		926239.0350		903290.3338		875756.7064		827144.6366		820876.3593		813748.1009		806202.1732		798641.5369		790604.4600		781583.7122		772888.7913		763165.2045		752362.5251		740721.3324		728665.0477		715406.0863		700925.8356		685209.1959		667947.5019		648096.6472		627433.6549		604550.3108		578617.0794		550112.3258		519262.1554		482510.6582		442022.1536		401298.1549		359881.2530		318414.6449		279151.6089		242169.1811		210892.5475		183724.3011		159945.0870		139850.2648		123653.8655		110162.6089		98402.7959		89046.0829		81043.4295		74435.5367		68473.1063		63493.7113		55588.8038		49475.2682		44835.3819		40993.3352		38040.2559		35581.8265		33552.2766		31763.5306		30295.0315		28998.3617		
0.2700		1073600.9544		1035678.9643		979647.8542		948119.3982		928725.4500		905824.2365		877889.5186		829379.1136		823518.0438		815806.6043		808397.8162		800901.7384		792849.0531		783981.4257		775163.3501		765272.7830		754619.0767		743293.2934		731089.7102		717451.7658		703242.2983		687585.4081		670464.8111		650624.2536		629998.3489		607182.1618		581428.1540		552913.1276		522383.4318		485597.0264		445537.5871		405172.9308		364393.9626		322902.7491		283241.5109		246479.6294		215407.8862		187863.8956		163790.1563		143579.2671		127264.4619		113425.6838		101461.3465		91934.5516		83695.2427		76926.2641		70770.2805		65635.9081		57533.5033		51188.9234		46417.2795		42415.8375		39345.8968		36814.9724		34704.9306		32844.6023		31324.5197		29980.5379		
0.2800		1076370.9630		1038388.3716		981998.3105		950523.3450		931095.9751		908136.0489		879936.6949		831381.3210		825703.3765		817779.5361		810552.7191		803025.7413		794977.4036		786329.5934		777280.6536		767374.3766		756816.4925		745883.2212		733371.3045		719494.0258		705526.2688		689905.6514		672823.6000		653022.6071		632505.3958		609767.4494		584042.4105		555587.5924		525138.0197		488681.3071		449078.5685		409012.5899		368426.7830		327050.2015		287197.2574		250748.6570		219855.2874		191959.1734		167552.8948		147260.5980		130761.2588		116665.1043		104482.4501		94797.0336		86315.2496		79372.9672		73063.9948		67777.8836		59464.5590		52886.6790		47995.9687		43834.3958		40651.8478		38030.5078		35851.7307		33922.0592		32351.9114		30966.5395		
0.2900		1079058.2729		1041069.4467		984344.0670		952901.8184		933362.1374		910338.0095		881961.4856		833343.8076		827410.6267		819747.6576		812691.2893		805067.8682		797056.8701		788619.5020		779298.9736		769452.3204		758984.8599		747933.1832		735528.8968		721528.3712		707812.2331		692144.8066		675010.0048		655392.7597		634861.7277		612299.1228		586552.1232		558214.0202		527990.4275		491778.7239		452622.5729		412833.9970		371981.6103		330837.9978		291082.8199		254940.4823		224196.8559		196037.1369		171265.9128		150905.4860		134196.0336		119864.4591		107479.9783		97635.9227		88877.5166		81782.6384		75351.5538		69918.9639		61371.8826		54563.0107		49515.7485		45246.6472		41935.6196		39232.9144		36983.3867		34997.9440		33376.7281		31950.5655		
