Data from https://doi.org/10.1002/adma.201903577
Upon heating
Temperature(K)	Heat capacity(J/kg/K)
204.02	358.55
204.05	358.62
204.09	358.71
204.12	358.78
204.15	358.78
204.19	358.73
204.22	358.71
204.25	358.73
204.29	358.75
204.32	358.78
204.35	358.8
204.39	358.81
204.42	358.84
204.45	358.89
204.49	358.94
204.52	358.98
204.55	359.01
204.58	359.04
204.62	359.07
204.65	359.09
204.68	359.06
204.72	359.02
204.75	359.02
204.78	359.04
204.82	359.07
204.85	359.16
204.88	359.32
204.92	359.5
204.95	359.68
204.99	359.78
205.02	359.83
205.05	359.93
205.08	360.08
205.12	360.22
205.15	360.3
205.18	360.34
205.22	360.35
205.25	360.38
205.28	360.43
205.32	360.47
205.35	360.46
205.38	360.42
205.42	360.41
205.45	360.43
205.48	360.45
205.52	360.49
205.55	360.55
205.58	360.64
205.62	360.71
205.65	360.76
205.68	360.77
205.72	360.78
205.75	360.81
205.79	360.86
205.82	360.94
205.85	361.01
205.88	361.04
205.92	360.99
205.95	360.88
205.99	360.81
206.02	360.82
206.05	360.86
206.09	360.92
206.12	360.99
206.15	361.01
206.18	360.94
206.22	360.85
206.25	360.81
206.29	360.81
206.32	360.82
206.35	360.86
206.39	360.93
206.42	360.98
206.45	361.02
206.49	361.05
206.52	361.09
206.55	361.15
206.59	361.2
206.62	361.23
206.65	361.22
206.69	361.16
206.72	361.1
206.75	361.06
206.79	361.04
206.82	361.06
206.85	361.11
206.89	361.17
206.92	361.22
206.95	361.19
206.99	361.15
207.02	361.17
207.05	361.21
207.09	361.28
207.12	361.36
207.15	361.46
207.19	361.57
207.22	361.67
207.25	361.75
207.29	361.84
207.32	361.93
207.35	362
207.38	362.06
207.42	362.09
207.45	362.1
207.49	362.12
207.52	362.18
207.55	362.25
207.59	362.25
207.62	362.09
207.65	361.88
207.69	361.8
207.72	361.82
207.76	361.88
207.79	361.95
207.82	362.02
207.86	362.08
207.89	362.12
207.92	362.17
207.95	362.2
207.99	362.2
208.02	362.19
208.05	362.19
208.09	362.22
208.12	362.26
208.15	362.3
208.19	362.34
208.22	362.33
208.26	362.22
208.29	362.07
208.32	362
208.35	362.01
208.39	362.06
208.42	362.11
208.45	362.1
208.49	362.03
208.52	362
208.55	362.03
208.59	362.08
208.62	362.12
208.65	362.11
208.69	362.09
208.72	362.11
208.75	362.16
208.79	362.23
208.82	362.28
208.85	362.34
208.89	362.39
208.92	362.46
208.95	362.54
208.99	362.58
209.02	362.54
209.06	362.44
209.09	362.38
209.12	362.38
209.16	362.41
209.19	362.4
209.22	362.38
209.26	362.39
209.29	362.42
209.32	362.46
209.36	362.52
209.39	362.59
209.42	362.67
209.45	362.76
209.49	362.86
209.52	362.95
209.56	363.04
209.59	363.12
209.62	363.21
209.66	363.29
209.69	363.36
209.72	363.42
209.76	363.5
209.79	363.58
209.82	363.64
209.86	363.7
209.89	363.74
209.92	363.78
209.95	363.82
209.99	363.86
210.02	363.87
210.06	363.87
210.09	363.9
210.12	363.93
210.16	363.96
210.19	363.97
210.22	363.97
210.26	363.98
210.29	363.99
210.32	364.02
210.35	364.05
210.39	364.09
210.42	364.13
210.46	364.18
210.49	364.24
210.52	364.29
210.56	364.34
210.59	364.39
210.62	364.45
210.66	364.53
210.69	364.62
210.72	364.7
210.76	364.74
210.79	364.68
210.82	364.45
210.86	364.19
210.89	364.11
210.92	364.17
210.96	364.23
210.99	364.29
211.02	364.34
211.06	364.39
211.09	364.44
211.12	364.49
211.16	364.53
211.19	364.57
211.22	364.62
211.26	364.69
211.29	364.75
211.32	364.81
211.36	364.88
211.39	364.97
211.42	365.08
211.46	365.19
211.49	365.28
211.52	365.37
211.56	365.45
211.59	365.52
211.62	365.6
211.66	365.67
211.69	365.73
211.72	365.76
211.76	365.72
211.79	365.58
211.82	365.44
211.86	365.4
211.89	365.41
211.92	365.44
211.96	365.45
211.99	365.48
212.02	365.51
212.06	365.5
212.09	365.42
212.12	365.3
212.16	365.23
212.19	365.24
212.23	365.28
212.26	365.34
212.29	365.4
212.32	365.5
212.36	365.63
212.39	365.76
212.43	365.88
212.46	365.98
212.49	366.06
212.52	366.13
212.56	366.18
212.59	366.22
212.63	366.24
212.66	366.25
212.69	366.26
212.72	366.3
212.76	366.36
212.79	366.41
212.83	366.45
212.86	366.46
212.89	366.48
212.92	366.5
212.96	366.53
212.99	366.55
213.03	366.58
213.06	366.62
213.09	366.68
213.12	366.74
213.16	366.83
213.19	366.94
213.22	367.05
213.26	367.16
213.29	367.24
213.33	367.3
213.36	367.34
213.39	367.37
213.43	367.36
213.46	367.37
213.49	367.43
213.53	367.51
213.56	367.59
213.59	367.66
213.63	367.71
213.66	367.77
213.69	367.84
213.73	367.91
213.76	367.98
213.79	368.02
213.83	368.02
213.86	368
213.89	367.98
213.93	368
213.96	368.04
213.99	368.08
214.02	368.13
214.06	368.17
214.09	368.19
214.13	368.2
214.16	368.18
214.19	368.16
214.22	368.16
214.26	368.22
214.29	368.28
214.33	368.34
214.36	368.38
214.39	368.42
214.43	368.47
214.46	368.53
214.49	368.6
214.53	368.66
214.56	368.73
214.59	368.83
214.63	368.97
214.66	369.14
214.69	369.28
214.73	369.37
214.76	369.41
214.79	369.43
214.82	369.47
214.86	369.49
214.89	369.51
214.92	369.51
214.96	369.5
214.99	369.49
215.03	369.5
215.06	369.54
215.09	369.6
215.13	369.69
215.16	369.77
215.19	369.81
215.23	369.8
215.26	369.78
215.29	369.79
215.33	369.82
215.36	369.88
215.39	369.95
215.43	370.03
215.46	370.11
215.5	370.18
215.53	370.25
215.56	370.32
215.59	370.38
215.63	370.44
215.66	370.49
215.7	370.53
215.73	370.57
215.76	370.62
215.79	370.67
215.83	370.71
215.86	370.73
215.89	370.75
215.93	370.8
215.96	370.88
215.99	370.96
216.03	370.97
216.06	370.9
216.1	370.74
216.13	370.56
216.16	370.49
216.2	370.5
216.23	370.53
216.26	370.57
216.3	370.61
216.33	370.66
216.36	370.71
216.4	370.76
216.43	370.81
216.46	370.86
216.5	370.91
216.53	370.97
216.56	371.04
216.6	371.11
216.63	371.14
216.66	371.12
216.7	371.13
216.73	371.16
216.76	371.22
216.8	371.32
216.83	371.42
216.86	371.49
216.9	371.54
216.93	371.58
216.96	371.58
217	371.59
217.03	371.62
217.06	371.67
217.1	371.72
217.13	371.77
217.16	371.8
217.2	371.84
217.23	371.89
217.26	371.96
217.3	372.08
217.33	372.2
217.36	372.28
217.4	372.34
217.43	372.4
217.46	372.46
217.5	372.52
217.53	372.56
217.57	372.56
217.6	372.55
217.63	372.56
217.66	372.6
217.7	372.65
217.73	372.67
217.76	372.66
217.8	372.67
217.83	372.72
217.87	372.77
217.9	372.83
217.93	372.88
217.96	372.92
218	372.93
218.03	372.92
218.07	372.93
218.1	372.95
218.13	372.96
218.16	373.02
218.2	373.11
218.23	373.18
218.26	373.25
218.3	373.32
218.33	373.38
218.37	373.44
218.4	373.48
218.43	373.5
218.47	373.52
218.5	373.56
218.53	373.59
218.57	373.61
218.6	373.61
218.63	373.6
218.67	373.62
218.7	373.67
218.73	373.71
218.77	373.75
218.8	373.77
218.83	373.79
218.87	373.81
218.9	373.83
218.93	373.83
218.97	373.83
219	373.84
219.03	373.86
219.07	373.89
219.1	373.93
219.13	373.97
219.17	373.99
219.2	373.98
219.23	373.97
219.26	374.01
219.3	374.09
219.33	374.16
219.37	374.19
219.4	374.11
219.43	373.95
219.47	373.8
219.5	373.75
219.53	373.79
219.57	373.89
219.6	374.01
219.63	374.11
219.67	374.17
219.7	374.23
219.73	374.29
219.76	374.37
219.8	374.45
219.83	374.53
219.87	374.61
219.9	374.69
219.93	374.77
219.97	374.86
220	374.95
220.03	375.02
220.07	375.08
220.1	375.13
220.13	375.16
220.17	375.21
220.2	375.28
220.23	375.35
220.27	375.4
220.3	375.43
220.33	375.45
220.37	375.47
220.4	375.51
220.43	375.55
220.47	375.54
220.5	375.5
220.53	375.49
220.57	375.52
220.6	375.58
220.63	375.66
220.67	375.73
220.7	375.79
220.74	375.87
220.77	375.94
220.8	375.98
220.84	376.02
220.87	376.07
220.9	376.12
220.94	376.15
220.97	376.16
221	376.17
221.04	376.18
221.07	376.2
221.1	376.2
221.13	376.15
221.17	376.04
221.2	375.95
221.23	375.93
221.27	375.96
221.3	376
221.33	376.03
221.37	376.03
221.4	376.01
221.44	376.01
221.47	376.03
221.5	376.08
221.53	376.17
221.57	376.28
221.6	376.38
221.63	376.46
221.67	376.53
221.7	376.6
221.73	376.68
221.77	376.77
221.8	376.86
221.83	376.95
221.87	377.03
221.9	377.11
221.93	377.17
221.97	377.23
222	377.29
222.03	377.35
222.07	377.41
222.1	377.48
222.13	377.51
222.17	377.51
222.2	377.48
222.23	377.49
222.27	377.52
222.3	377.56
222.33	377.61
222.37	377.66
222.4	377.7
222.43	377.76
222.47	377.8
222.5	377.81
222.54	377.77
222.57	377.71
222.6	377.67
222.63	377.66
222.67	377.68
222.7	377.71
222.73	377.77
222.77	377.85
222.8	377.95
222.83	378.06
222.87	378.16
222.9	378.23
222.94	378.29
222.97	378.35
223	378.42
223.04	378.5
223.07	378.57
223.1	378.63
223.14	378.68
223.17	378.7
223.2	378.67
223.24	378.65
223.27	378.66
223.3	378.68
223.34	378.64
223.37	378.6
223.4	378.59
223.43	378.59
223.47	378.59
223.5	378.61
223.53	378.63
223.57	378.65
223.6	378.67
223.63	378.71
223.67	378.76
223.7	378.84
223.74	378.95
223.77	379.08
223.8	379.2
223.84	379.32
223.87	379.58
223.9	380.02
223.94	380.46
223.97	380.78
224	380.96
224.04	381.04
224.07	381.15
224.1	381.32
224.14	381.49
224.17	381.61
224.2	381.68
224.24	381.73
224.27	381.74
224.3	381.72
224.34	381.68
224.37	381.58
224.4	381.4
224.44	381.18
224.47	380.97
224.5	380.83
224.54	380.63
224.57	380.21
224.6	379.81
224.64	379.65
224.67	379.64
224.7	379.67
224.73	379.71
224.77	379.74
224.8	379.76
224.84	379.77
224.87	379.81
224.9	379.86
224.94	380
224.97	380.21
225	380.39
225.04	380.56
225.07	380.7
225.1	380.77
225.14	380.84
225.17	380.9
225.2	380.98
225.24	381.08
225.27	381.18
225.3	381.27
225.34	381.36
225.37	381.45
225.41	381.52
225.44	381.58
225.47	381.62
225.51	381.66
225.54	381.7
225.57	381.75
225.61	381.8
225.64	381.85
225.67	381.88
225.71	381.87
225.74	381.84
225.77	381.83
225.81	381.85
225.84	381.87
225.87	381.88
225.91	381.89
225.94	381.9
225.97	381.9
226.01	381.91
226.04	381.93
226.07	381.95
226.11	381.96
226.14	381.96
226.17	381.94
226.21	381.93
226.24	381.93
226.27	381.95
226.31	381.98
226.34	382.02
226.37	382.07
226.41	382.13
226.44	382.2
226.47	382.27
226.51	382.34
226.54	382.41
226.57	382.49
226.6	382.61
226.64	382.72
226.67	382.77
226.71	382.8
226.74	382.82
226.77	382.85
226.81	382.9
226.84	382.98
226.87	383.13
226.91	383.33
226.94	383.48
226.97	383.56
227.01	383.59
227.04	383.62
227.07	383.67
227.11	383.74
227.14	383.8
227.17	383.85
227.21	383.89
227.24	383.91
227.27	383.91
227.31	383.91
227.34	383.93
227.37	383.95
227.41	383.98
227.44	384
227.47	384.01
227.51	384.01
227.54	384.02
227.57	384.03
227.61	384.04
227.64	384.05
227.67	384.08
227.71	384.1
227.74	384.12
227.77	384.16
227.81	384.2
227.84	384.25
227.87	384.31
227.91	384.37
227.94	384.39
227.98	384.38
228.01	384.33
228.04	384.31
228.07	384.34
228.11	384.38
228.14	384.42
228.17	384.45
228.21	384.48
228.24	384.51
228.27	384.55
228.31	384.59
228.34	384.62
228.37	384.63
228.41	384.6
228.44	384.49
228.47	384.29
228.51	384.15
228.54	384.16
228.58	384.23
228.61	384.31
228.64	384.38
228.67	384.45
228.71	384.51
228.74	384.56
228.77	384.58
228.81	384.63
228.84	384.68
228.87	384.75
228.91	384.82
228.94	384.88
228.97	384.92
229.01	384.96
229.04	385.01
229.08	385.05
229.11	385.09
229.14	385.12
229.17	385.15
229.21	385.19
229.24	385.24
229.27	385.3
229.31	385.36
229.34	385.43
229.37	385.48
229.41	385.54
229.44	385.59
229.47	385.67
229.51	385.75
229.54	385.83
229.58	385.9
229.61	385.97
229.64	386.04
229.68	386.1
229.71	386.17
229.74	386.22
229.78	386.27
229.81	386.3
229.84	386.33
229.88	386.39
229.91	386.45
229.94	386.51
229.98	386.53
230.01	386.48
230.04	386.36
230.08	386.23
230.11	386.13
230.14	386.1
230.18	386.14
230.21	386.2
230.24	386.27
230.28	386.33
230.31	386.38
230.34	386.42
230.38	386.47
230.41	386.53
230.44	386.59
230.48	386.66
230.51	386.66
230.54	386.61
230.58	386.58
230.61	386.6
230.65	386.65
230.68	386.71
230.71	386.76
230.75	386.81
230.78	386.85
230.81	386.85
230.84	386.8
230.88	386.77
230.91	386.79
230.95	386.82
230.98	386.84
231.01	386.83
231.04	386.8
231.08	386.79
231.11	386.8
231.14	386.8
231.18	386.75
231.21	386.64
231.24	386.53
231.28	386.45
231.31	386.45
231.34	386.51
231.38	386.59
231.41	386.66
231.44	386.73
231.48	386.81
231.51	386.88
231.54	386.97
231.58	387.1
231.61	387.27
231.64	387.42
231.68	387.5
231.71	387.54
231.75	387.6
231.78	387.66
231.81	387.72
231.84	387.77
231.87	387.78
231.91	387.76
231.94	387.73
231.98	387.74
232.01	387.79
232.04	387.85
232.08	387.91
232.11	387.97
232.14	388.05
232.18	388.13
232.21	388.21
232.24	388.29
232.28	388.36
232.31	388.43
232.35	388.51
232.38	388.6
232.41	388.69
232.44	388.78
232.48	388.86
232.51	388.93
232.55	388.99
232.58	389.02
232.61	389.05
232.64	389.08
232.68	389.12
232.71	389.16
232.74	389.2
232.78	389.23
232.81	389.26
232.84	389.3
232.88	389.34
232.91	389.39
232.94	389.43
232.98	389.47
233.01	389.52
233.05	389.59
233.08	389.66
233.11	389.73
233.15	389.8
233.18	389.86
233.21	389.92
233.24	389.95
233.28	389.95
233.31	389.95
233.34	390
233.38	390.06
233.41	390.11
233.45	390.14
233.48	390.17
233.51	390.2
233.55	390.24
233.58	390.27
233.61	390.3
233.65	390.32
233.68	390.37
233.71	390.45
233.75	390.51
233.78	390.58
233.81	390.65
233.85	390.71
233.88	390.75
233.91	390.81
233.95	390.86
233.98	390.92
234.01	390.98
234.05	391.05
234.08	391.12
234.11	391.19
234.15	391.25
234.18	391.28
234.21	391.3
234.25	391.33
234.28	391.39
234.31	391.42
234.35	391.43
234.38	391.41
234.41	391.37
234.45	391.33
234.48	391.32
234.51	391.33
234.55	391.31
234.58	391.28
234.61	391.25
234.65	391.25
234.68	391.26
234.71	391.26
234.75	391.24
234.78	391.24
234.82	391.27
234.85	391.32
234.88	391.38
234.91	391.45
234.95	391.51
234.98	391.56
235.01	391.61
235.05	391.69
235.08	391.77
235.11	391.86
235.15	391.94
235.18	392.01
235.21	392.06
235.25	392.1
235.28	392.14
235.31	392.15
235.35	392.17
235.38	392.22
235.42	392.27
235.45	392.33
235.48	392.4
235.51	392.47
235.55	392.54
235.58	392.61
235.62	392.67
235.65	392.71
235.68	392.75
235.71	392.8
235.75	392.86
235.78	392.9
235.81	392.92
235.85	392.92
235.88	392.93
235.91	392.96
235.95	392.99
235.98	393
236.02	392.93
236.05	392.82
236.08	392.75
236.12	392.76
236.15	392.82
236.18	392.89
236.22	392.96
236.25	393.03
236.28	393.1
236.32	393.16
236.35	393.22
236.38	393.27
236.42	393.32
236.45	393.34
236.48	393.35
236.52	393.37
236.55	393.39
236.58	393.43
236.62	393.49
236.65	393.54
236.68	393.59
236.72	393.61
236.75	393.6
236.79	393.56
236.82	393.49
236.85	393.45
236.88	393.46
236.92	393.51
236.95	393.58
236.98	393.65
237.02	393.71
237.05	393.75
237.08	393.79
237.12	393.84
237.15	393.89
237.18	393.95
237.22	394
237.25	394.05
237.28	394.09
237.32	394.11
237.35	394.12
237.38	394.15
237.42	394.19
237.45	394.24
237.48	394.28
237.52	394.31
237.55	394.34
237.58	394.4
237.62	394.48
237.65	394.56
237.69	394.63
237.72	394.7
237.75	394.77
237.79	394.84
237.82	394.89
237.85	394.95
237.88	395.02
237.92	395.08
237.95	395.12
237.98	395.13
238.02	395.13
238.05	395.17
238.08	395.23
238.12	395.3
238.15	395.34
238.18	395.38
238.22	395.41
238.25	395.45
238.29	395.5
238.32	395.55
238.35	395.61
238.39	395.67
238.42	395.75
238.45	395.82
238.48	395.89
238.52	395.94
238.55	395.97
238.58	395.96
238.62	395.94
238.65	395.94
238.68	395.97
238.72	396.02
238.75	396.07
238.79	396.11
238.82	396.14
238.85	396.16
238.89	396.18
238.92	396.21
238.95	396.25
238.99	396.3
239.02	396.35
239.05	396.41
239.09	396.47
239.12	396.54
239.15	396.62
239.19	396.69
239.22	396.74
239.25	396.78
239.29	396.78
239.32	396.78
239.35	396.78
239.39	396.78
239.42	396.78
239.45	396.79
239.49	396.81
239.52	396.83
239.55	396.86
239.59	396.89
239.62	396.93
239.65	396.98
239.69	397.04
239.72	397.11
239.75	397.18
239.79	397.22
239.82	397.26
239.85	397.29
239.89	397.33
239.92	397.39
239.95	397.45
239.99	397.51
240.02	397.56
240.05	397.61
240.09	397.64
240.12	397.67
240.15	397.69
240.19	397.71
240.22	397.75
240.25	397.79
240.29	397.83
240.32	397.86
240.35	397.84
240.39	397.75
240.42	397.66
240.45	397.67
240.48	397.75
240.52	397.84
240.55	397.92
240.59	397.94
240.62	397.93
240.66	397.95
240.69	398.02
240.72	398.09
240.75	398.14
240.79	398.19
240.82	398.26
240.85	398.39
240.89	398.56
240.92	398.65
240.95	398.66
240.99	398.66
241.02	398.7
241.05	398.77
241.09	398.83
241.12	398.88
241.15	398.91
241.19	398.94
241.22	398.98
241.25	399.03
241.29	399.06
241.32	399.08
241.35	399.1
241.39	399.12
241.42	399.16
241.45	399.22
241.49	399.29
241.52	399.36
241.55	399.42
241.59	399.48
241.62	399.54
241.65	399.61
241.69	399.67
241.72	399.71
241.75	399.73
241.79	399.77
241.82	399.85
241.85	399.92
241.89	399.97
241.92	400
241.96	400.01
241.99	400.02
242.02	400.05
242.05	400.08
242.09	400.12
242.12	400.15
242.16	400.19
242.19	400.25
242.22	400.3
242.26	400.34
242.29	400.37
242.32	400.39
242.35	400.41
242.39	400.45
242.42	400.48
242.46	400.51
242.49	400.55
242.52	400.58
242.56	400.61
242.59	400.63
242.62	400.65
242.66	400.66
242.69	400.67
242.72	400.69
242.76	400.72
242.79	400.77
242.82	400.81
242.86	400.85
242.89	400.89
242.92	400.9
242.95	400.85
242.99	400.74
243.02	400.67
243.06	400.68
243.09	400.78
243.12	400.92
243.16	400.99
243.19	400.82
243.22	400.51
243.26	400.3
243.29	400.28
243.32	400.32
243.36	400.39
243.39	400.46
243.42	400.53
243.46	400.6
243.49	400.68
243.52	400.75
243.56	400.83
243.59	400.92
243.62	401.03
243.66	401.12
243.69	401.16
243.72	401.1
243.76	401
243.79	400.95
243.82	400.96
243.86	401
243.89	401.05
243.92	401.12
243.96	401.24
243.99	401.34
244.03	401.35
244.06	401.33
244.09	401.32
244.12	401.33
244.16	401.37
244.19	401.42
244.22	401.48
244.26	401.54
244.29	401.56
244.32	401.44
244.36	401.14
244.39	400.8
244.42	400.59
244.46	400.53
244.49	400.56
244.52	400.61
244.56	400.69
244.59	400.82
244.62	400.98
244.66	401.1
244.69	401.17
244.73	401.24
244.76	401.35
244.79	401.47
244.83	401.56
244.86	401.63
244.89	401.7
244.92	401.77
244.96	401.84
244.99	401.89
245.02	401.93
245.06	401.98
245.09	402.04
245.12	402.11
245.16	402.17
245.19	402.21
245.23	402.23
245.26	402.25
245.29	402.27
245.33	402.29
245.36	402.32
245.39	402.36
245.43	402.45
245.46	402.6
245.49	402.73
245.53	402.81
245.56	402.86
245.59	402.87
245.63	402.89
245.66	402.91
245.69	402.95
245.73	403
245.76	403.06
245.79	403.1
245.83	403.13
245.86	403.15
245.89	403.17
245.93	403.19
245.96	403.23
245.99	403.26
246.03	403.23
246.06	403.16
246.09	403.12
246.13	403.13
246.16	403.16
246.19	403.22
246.23	403.29
246.26	403.38
246.29	403.45
246.33	403.49
246.36	403.49
246.39	403.49
246.43	403.52
246.46	403.55
246.49	403.55
246.53	403.54
246.56	403.55
246.59	403.58
246.63	403.62
246.66	403.66
246.69	403.7
246.73	403.72
246.76	403.72
246.8	403.72
246.83	403.69
246.86	403.69
246.89	403.72
246.93	403.76
246.96	403.82
246.99	403.87
247.03	403.92
247.06	403.95
247.09	403.97
247.13	404.03
247.16	404.11
247.19	404.18
247.23	404.24
247.26	404.29
247.29	404.32
247.33	404.32
247.36	404.32
247.39	404.34
247.43	404.37
247.46	404.42
247.49	404.47
247.53	404.53
247.56	404.59
247.59	404.65
247.63	404.71
247.66	404.77
247.69	404.84
247.73	404.9
247.76	404.91
247.8	404.88
247.83	404.87
247.86	404.89
247.9	404.93
247.93	404.99
247.96	405.04
248	405.09
248.03	405.13
248.06	405.18
248.1	405.23
248.13	405.27
248.16	405.29
248.2	405.28
248.23	405.28
248.26	405.32
248.3	405.35
248.33	405.37
248.36	405.4
248.4	405.46
248.43	405.51
248.46	405.55
248.5	405.58
248.53	405.61
248.56	405.63
248.6	405.61
248.63	405.56
248.66	405.53
248.69	405.56
248.73	405.6
248.76	405.65
248.8	405.68
248.83	405.7
248.86	405.7
248.9	405.66
248.93	405.61
248.96	405.57
249	405.56
249.03	405.6
249.06	405.65
249.1	405.68
249.13	405.72
249.16	405.76
249.2	405.82
249.23	405.9
249.27	405.97
249.3	406.05
249.33	406.13
249.36	406.2
249.4	406.26
249.43	406.32
249.46	406.38
249.5	406.46
249.53	406.54
249.56	406.62
249.6	406.69
249.63	406.75
249.66	406.82
249.7	406.9
249.73	406.97
249.76	407.02
249.8	407.05
249.83	407.06
249.86	407.05
249.9	407.04
249.93	407.04
249.96	407.05
250	407.08
250.03	407.12
250.06	407.13
250.1	407.1
250.13	407.07
250.16	407.08
250.2	407.1
250.23	407.13
250.27	407.16
250.3	407.21
250.33	407.27
250.37	407.32
250.4	407.36
250.43	407.39
250.46	407.41
250.5	407.4
250.53	407.41
250.56	407.42
250.6	407.47
250.63	407.53
250.67	407.62
250.7	407.71
250.73	407.8
250.77	407.86
250.8	407.92
250.83	407.99
250.86	408.13
250.9	408.32
250.93	408.46
250.96	408.47
251	408.45
251.03	408.44
251.06	408.48
251.1	408.56
251.13	408.63
251.17	408.66
251.2	408.67
251.23	408.69
251.27	408.72
251.3	408.74
251.33	408.74
251.36	408.72
251.4	408.7
251.43	408.69
251.47	408.68
251.5	408.64
251.53	408.56
251.57	408.5
251.6	408.48
251.63	408.49
251.67	408.52
251.7	408.54
251.73	408.57
251.76	408.6
251.8	408.65
251.83	408.7
251.87	408.75
251.9	408.78
251.93	408.82
251.97	408.85
252	408.91
252.03	409.03
252.06	409.23
252.1	409.44
252.13	409.57
252.17	409.65
252.2	409.69
252.23	409.69
252.27	409.74
252.3	409.83
252.33	409.93
252.37	410.01
252.4	410.06
252.43	410.07
252.47	410.09
252.5	410.11
252.53	410.13
252.57	410.15
252.6	410.18
252.63	410.19
252.67	410.21
252.7	410.24
252.73	410.27
252.77	410.29
252.8	410.29
252.83	410.29
252.87	410.31
252.9	410.32
252.93	410.34
252.97	410.34
253	410.33
253.03	410.33
253.07	410.36
253.1	410.42
253.13	410.49
253.17	410.54
253.2	410.58
253.23	410.62
253.27	410.66
253.3	410.69
253.33	410.7
253.37	410.65
253.4	410.55
253.43	410.48
253.47	410.46
253.5	410.49
253.53	410.53
253.57	410.55
253.6	410.57
253.63	410.6
253.67	410.64
253.7	410.69
253.73	410.72
253.77	410.75
253.8	410.79
253.83	410.83
253.87	410.87
253.9	410.91
253.93	410.95
253.97	410.98
254	410.99
254.04	410.96
254.07	410.93
254.1	410.94
254.13	410.97
254.17	411.01
254.2	411.04
254.24	411.08
254.27	411.12
254.3	411.16
254.34	411.19
254.37	411.18
254.4	411.1
254.44	411.04
254.47	411.06
254.5	411.09
254.54	411.13
254.57	411.16
254.6	411.18
254.64	411.19
254.67	411.19
254.7	411.21
254.74	411.25
254.77	411.32
254.8	411.39
254.84	411.47
254.87	411.54
254.9	411.59
254.94	411.63
254.97	411.69
255	411.76
255.04	411.83
255.07	411.88
255.1	411.94
255.14	412
255.17	412.05
255.2	412.09
255.24	412.14
255.27	412.19
255.3	412.24
255.34	412.29
255.37	412.33
255.4	412.38
255.44	412.44
255.47	412.5
255.5	412.52
255.54	412.5
255.57	412.46
255.6	412.45
255.64	412.48
255.67	412.53
255.7	412.56
255.74	412.58
255.77	412.61
255.8	412.65
255.84	412.7
255.87	412.73
255.9	412.74
255.94	412.73
255.97	412.73
256	412.77
256.04	412.82
256.07	412.87
256.1	412.91
256.14	412.95
256.17	412.98
256.21	413
256.24	413.01
256.27	413.04
256.31	413.08
256.34	413.11
256.37	413.15
256.41	413.2
256.44	413.25
256.47	413.3
256.5	413.35
256.54	413.39
256.57	413.44
256.61	413.49
256.64	413.54
256.67	413.6
256.71	413.65
256.74	413.7
256.77	413.76
256.8	413.81
256.84	413.85
256.87	413.87
256.91	413.89
256.94	413.91
256.97	413.94
257	413.97
257.04	414
257.07	414.03
257.11	414.05
257.14	413.98
257.17	413.85
257.21	413.77
257.24	413.79
257.27	413.85
257.31	413.9
257.34	413.95
257.37	414.01
257.41	414.07
257.44	414.12
257.47	414.16
257.51	414.19
257.54	414.23
257.57	414.28
257.61	414.33
257.64	414.38
257.67	414.4
257.71	414.42
257.74	414.44
257.77	414.46
257.81	414.48
257.84	414.47
257.87	414.45
257.91	414.43
257.94	414.43
257.97	414.47
258	414.55
258.04	414.66
258.07	414.73
258.11	414.77
258.14	414.79
258.17	414.8
258.21	414.82
258.24	414.84
258.27	414.84
258.31	414.83
258.34	414.85
258.37	414.88
258.41	414.91
258.44	414.93
258.47	414.96
258.51	414.99
258.54	415.01
258.57	415.03
258.61	415.04
258.64	415.05
258.67	415.07
258.71	415.1
258.74	415.13
258.78	415.16
258.81	415.18
258.84	415.2
258.88	415.22
258.91	415.23
258.94	415.24
258.97	415.25
259.01	415.28
259.04	415.31
259.07	415.34
259.11	415.37
259.14	415.41
259.18	415.44
259.21	415.46
259.24	415.48
259.28	415.49
259.31	415.51
259.34	415.55
259.38	415.6
259.41	415.67
259.44	415.75
259.48	415.83
259.51	415.87
259.54	415.9
259.57	415.95
259.61	416.02
259.64	416.1
259.67	416.18
259.71	416.25
259.74	416.32
259.78	416.39
259.81	416.45
259.84	416.48
259.88	416.4
259.91	416.23
259.94	416.13
259.98	416.15
260.01	416.2
260.04	416.25
260.08	416.3
260.11	416.35
260.14	416.39
260.18	416.44
260.21	416.47
260.24	416.43
260.28	416.3
260.31	416.2
260.34	416.16
260.38	416.15
260.41	416.17
260.44	416.23
260.48	416.29
260.51	416.34
260.54	416.37
260.58	416.38
260.61	416.41
260.64	416.48
260.68	416.55
260.71	416.6
260.74	416.65
260.78	416.73
260.81	416.85
260.84	416.97
260.88	417.06
260.91	417.12
260.94	417.19
260.98	417.26
261.01	417.32
261.04	417.37
261.08	417.4
261.11	417.42
261.14	417.44
261.18	417.45
261.21	417.47
261.24	417.5
261.28	417.52
261.31	417.53
261.35	417.55
261.38	417.59
261.41	417.64
261.44	417.72
261.48	417.82
261.51	417.88
261.54	417.9
261.58	417.92
261.61	417.95
261.65	417.98
261.68	418.01
261.71	418.05
261.75	418.1
261.78	418.16
261.81	418.22
261.85	418.26
261.88	418.29
261.91	418.3
261.94	418.3
261.98	418.27
262.01	418.25
262.04	418.23
262.08	418.22
262.11	418.23
262.14	418.23
262.18	418.21
262.21	418.18
262.24	418.12
262.28	418.08
262.31	418.1
262.35	418.13
262.38	418.21
262.41	418.33
262.44	418.44
262.48	418.52
